ID	XLAMB	YLAMB	ALT	BETA
190	250000	582000	-1	0.183
191	254000	582000	-2	0.1672
192	258000	582000	-2	0.162
193	262000	582000	-1	0.1659
194	266000	582000	0	0.1832
195	270000	582000	0	0.1702
196	274000	582000	-1	0.1658
197	278000	582000	0	0.1792
198	118000	578000	0	0.0034
199	122000	578000	0	0.0019
200	158000	578000	0	0.2314
201	162000	578000	0	0.1903
202	166000	578000	0	0.2838
203	170000	578000	0	0.1726
204	174000	578000	0	0.1823
205	178000	578000	0	0.2127
206	182000	578000	0	0.3846
207	186000	578000	-1	0.3087
208	190000	578000	-1	0.1646
209	194000	578000	0	0.23
210	198000	578000	0	0.1537
211	202000	578000	1	0.1904
212	206000	578000	0	0.2491
213	210000	578000	0	0.1952
214	214000	578000	0	0.1762
215	218000	578000	0	0.1697
216	222000	578000	0	0.2337
217	226000	578000	0	0.1048
218	230000	578000	0	0.1578
219	234000	578000	0	0.2716
220	238000	578000	0	0.2491
221	242000	578000	0	0.1899
222	246000	578000	0	0.245
223	250000	578000	0	0.1779
224	254000	578000	0	0.2146
225	258000	578000	-1	0.178
226	262000	578000	0	0.2185
227	266000	578000	-2	0.097
228	270000	578000	-1	0.1625
229	274000	578000	-1	0.1518
230	278000	578000	-1	0.1878
231	118000	574000	0	0.0619
232	122000	574000	0	0.0591
233	158000	574000	0	0.1949
234	162000	574000	0	0.1655
235	166000	574000	0	0.1701
236	170000	574000	0	0.1761
237	174000	574000	0	0.1655
238	178000	574000	0	0.1655
239	182000	574000	0	0.1784
240	186000	574000	-1	0.1899
241	190000	574000	-1	0.146
242	194000	574000	0	0.1584
243	198000	574000	0	0.1558
244	202000	574000	0	0.1497
245	206000	574000	2	0.1655
246	210000	574000	2	0.1553
247	214000	574000	1	0.2234
248	218000	574000	1	0.1683
249	222000	574000	2	0.2775
250	226000	574000	0	0.2541
251	230000	574000	0	0.1921
252	234000	574000	1	0.2081
253	238000	574000	2	0.2056
254	242000	574000	0	0.1225
255	246000	574000	0	0.2472
256	250000	574000	0	0.2194
257	254000	574000	0	0.2139
258	258000	574000	-1	0.1842
259	262000	574000	-1	0.1921
260	266000	574000	0	0.3221
261	270000	574000	-1	0.1551
262	274000	574000	-2	0.1564
263	114000	570000	0	0.0454
264	118000	570000	0	0.1988
265	122000	570000	0	0.1213
266	154000	570000	0	0.0344
267	158000	570000	0	0.161
268	162000	570000	0	0.1792
269	166000	570000	0	0.1664
270	170000	570000	0	0.1834
271	174000	570000	0	0.1655
272	178000	570000	0	0.1735
273	182000	570000	0	0.1708
274	186000	570000	-1	0.1828
275	190000	570000	0	0.0765
276	194000	570000	0	0.1307
277	198000	570000	0	0.1943
278	202000	570000	1	0.4136
279	206000	570000	2	0.256
280	210000	570000	2	0.1657
281	214000	570000	3	0.1749
282	218000	570000	3	0.1692
283	222000	570000	4	0.1762
284	226000	570000	3	0.1532
285	230000	570000	2	0.1618
286	234000	570000	3	0.2496
287	238000	570000	3	0.1728
288	242000	570000	0	0.1704
289	246000	570000	0	0.1689
290	250000	570000	0	0.1614
291	254000	570000	0	0.3629
292	258000	570000	0	0.1958
293	262000	570000	0	0.2025
294	266000	570000	-1	0.1949
