ID	XLAMB	YLAMB	ALT	BETA
186	234000	582000	1	0.4599
187	238000	582000	0	0.382
188	242000	582000	-1	0.1026
189	246000	582000	-1	0.0707
190	250000	582000	-1	0.1222
191	254000	582000	-2	0.0975
192	258000	582000	-2	0.0934
193	262000	582000	-1	0.0958
194	266000	582000	0	0.1525
195	270000	582000	0	0.1023
196	274000	582000	-1	0.0957
197	278000	582000	0	0.1119
198	118000	578000	0	0.0825
199	122000	578000	0	0.0942
200	158000	578000	0	0.2527
201	162000	578000	0	0.1245
202	166000	578000	0	0.2415
203	170000	578000	0	0.1046
204	174000	578000	0	0.1195
205	178000	578000	0	0.159
206	182000	578000	0	0.3731
207	186000	578000	-1	0.2864
208	190000	578000	-1	0.0953
209	194000	578000	0	0.1882
210	198000	578000	0	0.1336
211	202000	578000	1	0.1403
212	206000	578000	0	0.1998
213	210000	578000	0	0.1315
214	214000	578000	0	0.1094
215	218000	578000	0	0.1008
216	222000	578000	0	0.212
217	226000	578000	0	0.0961
218	230000	578000	0	0.1476
219	234000	578000	0	0.2728
220	238000	578000	0	0.2221
221	242000	578000	0	0.1642
222	246000	578000	0	0.2022
223	250000	578000	0	0.1171
224	254000	578000	0	0.1997
225	258000	578000	-1	0.1214
226	262000	578000	0	0.2718
227	266000	578000	-2	0.258
228	270000	578000	-1	0.1425
229	274000	578000	-1	0.107
230	278000	578000	-1	0.1279
231	118000	574000	0	0.0927
232	122000	574000	0	0.1202
233	158000	574000	0	0.1648
234	162000	574000	0	0.0953
235	166000	574000	0	0.1014
236	170000	574000	0	0.1094
237	174000	574000	0	0.0953
238	178000	574000	0	0.0953
239	182000	574000	0	0.1238
240	186000	574000	-1	0.1255
241	190000	574000	-1	0.106
242	194000	574000	0	0.1145
243	198000	574000	0	0.0999
244	202000	574000	0	0.104
245	206000	574000	2	0.0953
246	210000	574000	2	0.0922
247	214000	574000	1	0.1682
248	218000	574000	1	0.099
249	222000	574000	2	0.2774
250	226000	574000	0	0.2249
251	230000	574000	0	0.1305
252	234000	574000	1	0.2128
253	238000	574000	2	0.2537
254	242000	574000	0	0.1145
255	246000	574000	0	0.2109
256	250000	574000	0	0.1658
257	254000	574000	0	0.1623
258	258000	574000	-1	0.1196
259	262000	574000	-1	0.1669
260	266000	574000	0	0.3254
261	270000	574000	-1	0.0924
262	274000	574000	-2	0.104
263	114000	570000	0	0.0815
264	118000	570000	0	0.1978
265	122000	570000	0	0.2534
266	154000	570000	0	0.1073
267	158000	570000	0	0.0965
268	162000	570000	0	0.1135
269	166000	570000	0	0.0965
270	170000	570000	0	0.1189
271	174000	570000	0	0.0953
272	178000	570000	0	0.1058
273	182000	570000	0	0.1023
274	186000	570000	-1	0.1247
275	190000	570000	0	0.0891
276	194000	570000	0	0.1149
277	198000	570000	0	0.1519
278	202000	570000	1	0.4033
279	206000	570000	2	0.2228
280	210000	570000	2	0.0955
281	214000	570000	3	0.1077
282	218000	570000	3	0.1046
283	222000	570000	4	0.1794
284	226000	570000	3	0.1317
285	230000	570000	2	0.0994
286	234000	570000	3	0.3037
287	238000	570000	3	0.2223
288	242000	570000	0	0.2879
289	246000	570000	0	0.129
290	250000	570000	0	0.0947
291	254000	570000	0	0.3541
292	258000	570000	0	0.1328
293	262000	570000	0	0.1488
294	266000	570000	-1	0.1341
295	270000	570000	-1	0.1065
296	274000	570000	0	0.1284
297	278000	570000	0	0.0995
298	110000	566000	0	0.0775
299	114000	566000	0	0.2361
300	118000	566000	0	0.0907
301	122000	566000	0	0.0958
302	150000	566000	0	0.0953
303	154000	566000	0	0.1219
304	158000	566000	0	0.0977
305	162000	566000	0	0.1311
306	166000	566000	0	0.1295
307	170000	566000	0	0.1022
308	174000	566000	0	0.0992
309	178000	566000	0	0.0953
310	182000	566000	0	0.1116
311	186000	566000	0	0.1586
312	190000	566000	0	0.0953
313	194000	566000	-1	0.101
314	198000	566000	-1	0.1318
315	202000	566000	1	0.1588
316	206000	566000	1	0.1201
317	210000	566000	3	0.0776
318	214000	566000	5	0.0885
319	218000	566000	5	0.1289
320	222000	566000	5	0.2406
321	226000	566000	8	0.2991
322	230000	566000	7	0.2426
323	234000	566000	6	0.3295
324	238000	566000	6	0.3958
325	242000	566000	8	0.2857
326	246000	566000	0	0.329
327	250000	566000	0	0.0947
328	254000	566000	0	0.1793
329	258000	566000	0	0.1142
330	262000	566000	0	0.1613
331	266000	566000	0	0.1666
332	270000	566000	0	0.1469
333	274000	566000	0	0.094
334	278000	566000	0	0.1101
335	110000	562000	0	0.0537
336	114000	562000	0	0.148
337	118000	562000	0	0.2824
338	146000	562000	0	0.0953
339	154000	562000	0	0.1117
340	158000	562000	0	0.1158
341	162000	562000	0	0.121
342	166000	562000	0	0.1214
343	170000	562000	0	0.1641
344	174000	562000	0	0.2628
345	178000	562000	-1	0.0981
346	182000	562000	0	0.1199
347	186000	562000	0	0.1467
348	190000	562000	0	0.1075
349	194000	562000	-1	0.1565
350	198000	562000	-1	0.1114
351	202000	562000	2	0.0924
352	206000	562000	3	0.1988
353	210000	562000	4	0.1029
354	214000	562000	5	0.085
355	218000	562000	5	0.0848
356	222000	562000	7	0.2381
357	226000	562000	9	0.2964
358	230000	562000	10	0.3031
359	234000	562000	10	0.4083
360	238000	562000	7	0.3115
361	242000	562000	10	0.3038
362	246000	562000	9	0.208
363	250000	562000	1	0.2239
364	254000	562000	2	0.1061
365	258000	562000	1	0.1071
366	262000	562000	1	0.139
367	266000	562000	2	0.3676
368	270000	562000	0	0.2904
369	274000	562000	1	0.1208
370	278000	562000	1	0.1008
371	110000	558000	0	0.0513
372	114000	558000	0	0.0852
373	142000	558000	0	0.1216
374	154000	558000	0	0.0953
375	158000	558000	0	0.0953
376	162000	558000	0	0.0953
377	166000	558000	0	0.0953
378	170000	558000	0	0.1253
379	174000	558000	0	0.2436
380	178000	558000	0	0.1098
381	182000	558000	0	0.0953
382	186000	558000	0	0.0949
383	190000	558000	0	0.0938
384	194000	558000	-1	0.1001
385	198000	558000	-1	0.1439
386	202000	558000	0	0.1766
387	206000	558000	3	0.1438
388	210000	558000	3	0.0997
389	214000	558000	4	0.1335
390	218000	558000	6	0.1049
391	222000	558000	9	0.0781
392	226000	558000	10	0.1197
393	230000	558000	10	0.1985
394	234000	558000	11	0.4324
395	238000	558000	10	0.2711
396	242000	558000	11	0.1803
397	246000	558000	17	0.2458
398	250000	558000	2	0.2581
399	254000	558000	2	0.1168
400	258000	558000	3	0.1384
401	262000	558000	3	0.1708
402	266000	558000	2	0.1685
403	270000	558000	1	0.1008
404	274000	558000	2	0.1077
405	278000	558000	3	0.0696
406	110000	554000	0	0.1239
407	114000	554000	0	0.2122
408	138000	554000	0	0.0953
409	158000	554000	0	0.1597
410	162000	554000	0	0.097
411	166000	554000	0	0.0953
412	170000	554000	0	0.1615
413	174000	554000	0	0.0953
414	178000	554000	0	0.1099
415	182000	554000	0	0.2269
416	186000	554000	0	0.1609
417	190000	554000	0	0.3741
418	194000	554000	0	0.1644
419	198000	554000	0	0.1494
420	202000	554000	1	0.2944
421	206000	554000	2	0.1381
422	210000	554000	4	0.0932
423	214000	554000	5	0.1111
424	218000	554000	6	0.154
425	222000	554000	9	0.0882
426	226000	554000	10	0.119
427	230000	554000	12	0.1978
428	234000	554000	10	0.3331
429	238000	554000	12	0.2839
430	242000	554000	14	0.2927
431	246000	554000	24	0.056
432	250000	554000	16	0.1531
433	254000	554000	4	0.1
434	258000	554000	4	0.1365
435	262000	554000	5	0.2369
436	266000	554000	4	0.0933
437	270000	554000	5	0.1004
438	274000	554000	4	0.1027
439	110000	550000	0	0.1546
440	114000	550000	0	0.4076
441	126000	550000	0	0.0953
442	130000	550000	0	0.1311
443	134000	550000	0	0.0958
444	154000	550000	0	0.0996
445	158000	550000	0	0.1072
446	162000	550000	0	0.0953
447	166000	550000	0	0.0953
448	170000	550000	0	0.1236
449	174000	550000	0	0.1077
450	178000	550000	0	0.1148
451	182000	550000	0	0.1074
452	186000	550000	0	0.0975
453	190000	550000	0	0.1823
454	194000	550000	1	0.2299
455	198000	550000	0	0.2138
456	202000	550000	0	0.1334
457	206000	550000	2	0.0985
458	210000	550000	3	0.0936
459	214000	550000	7	0.0664
460	218000	550000	15	0.0173
461	222000	550000	10	0.0881
462	226000	550000	12	0.1209
463	230000	550000	13	0.0978
464	234000	550000	14	0.1504
465	238000	550000	14	0.2136
466	242000	550000	17	0.3115
467	246000	550000	17	0.2067
468	250000	550000	16	0.2084
469	254000	550000	5	0.2312
470	258000	550000	6	0.1386
471	262000	550000	6	0.1034
472	266000	550000	7	0.2005
473	270000	550000	6	0.1335
474	274000	550000	7	0.1411
475	110000	546000	0	0.1376
476	114000	546000	0	0.2051
477	118000	546000	0	0.1044
478	122000	546000	0	0.0953
479	126000	546000	0	0.1245
480	130000	546000	0	0.0761
481	134000	546000	0	0.0756
482	154000	546000	0	0.102
483	158000	546000	0	0.1197
484	162000	546000	0	0.0966
485	166000	546000	0	0.1099
486	170000	546000	0	0.1125
487	174000	546000	0	0.1048
488	178000	546000	0	0.1043
489	182000	546000	0	0.0953
490	186000	546000	0	0.0953
491	190000	546000	0	0.0953
492	194000	546000	0	0.1218
493	198000	546000	0	0.1216
494	202000	546000	0	0.2111
495	206000	546000	2	0.2245
496	210000	546000	4	0.0794
497	214000	546000	8	0.0309
498	218000	546000	17	0.006
499	222000	546000	11	0.1113
500	226000	546000	12	0.0802
501	230000	546000	13	0.3075
502	234000	546000	14	0.2049
503	238000	546000	16	0.2165
504	242000	546000	22	0.1354
505	246000	546000	15	0.2248
506	250000	546000	17	0.1557
507	254000	546000	19	0.1237
508	258000	546000	7	0.1112
509	262000	546000	7	0.1281
510	266000	546000	8	0.1895
511	270000	546000	8	0.0886
512	110000	542000	0	0.1934
513	114000	542000	0	0.1589
514	118000	542000	0	0.1418
515	122000	542000	0	0.0953
516	126000	542000	-1	0.0957
517	130000	542000	-3	0.1271
518	134000	542000	-3	0.0956
519	154000	542000	0	0.11
520	158000	542000	0	0.1084
521	162000	542000	0	0.0851
522	166000	542000	3	0.0688
523	170000	542000	0	0.0948
524	174000	542000	0	0.1354
525	178000	542000	0	0.1398
526	182000	542000	-1	0.0989
527	186000	542000	0	0.1006
528	190000	542000	-1	0.0953
529	194000	542000	0	0.1547
530	198000	542000	0	0.1499
531	202000	542000	0	0.0991
532	206000	542000	3	0.0792
533	210000	542000	5	0.0969
534	214000	542000	6	0.2512
535	218000	542000	11	0.2367
536	222000	542000	9	0.1218
537	226000	542000	9	0.0932
538	230000	542000	12	0.2847
539	234000	542000	13	0.232
540	238000	542000	15	0.2779
