ID	LAMBX	LAMBY	ALT	BETA
811	230011	97748	357.3	0.152784
812	226995	97957	363.6	0.174044
813	223976	98163	363.4	0.193601
814	220959	98372	290.9	0.209656
815	217944	98578	271.9	0.41326
816	230224	100800	327.7	0.148345
817	227206	101007	345.4	0.137127
818	224186	101216	342.6	0.100149
819	221169	101423	290.2	0.3767
820	228320	73335	471.0	0.194186
821	225305	73544	466.2	0.254309
822	222289	73751	475.1	0.198325
823	219274	73957	445.5	0.00367975
824	216261	74165	469.2	0.0662028
825	228530	76388	457.1	0.180756
826	225515	76595	503.0	0.0959215
827	222500	76801	477.5	0.200476
828	219486	77010	445.8	0.124183
829	216471	77217	413.0	0.029965
830	228741	79439	505.2	0.0388183
831	225725	79647	551.0	0.123329
832	222711	79854	484.2	0.32712
833	219697	80061	412.2	0.24046
834	216679	80268	384.4	0.135201
835	228955	82489	525.7	0.0177011
836	225938	82699	523.6	0.0106386
837	222920	82906	545.0	0.0325243
838	219907	83112	489.9	0.0254534
839	216892	83320	419.7	0.0408483
840	229164	85543	451.1	0.0445711
841	226148	85750	529.3	0.0129103
842	223130	85957	504.7	0
843	220117	86166	385.4	0.0944941
844	217102	86372	350.7	0.134371
845	244455	87552	442.1	0.221821
846	241441	87760	393.9	0.0994324
847	238422	87970	398.1	0.111267
848	235405	88178	390.5	0.275369
849	232392	88385	408.5	0.327551
850	244670	90603	385.2	0.1218
851	241653	90813	387.9	0.250211
852	238633	91020	426.2	0.189896
853	235616	91230	417.4	0.133832
854	232602	91438	404.4	0.152183
855	244880	93655	377.8	0.184392
856	241863	93863	345.1	0.115715
857	238845	94073	383.4	0.167889
858	235830	94281	373.1	0.131494
859	232813	94489	375.2	0.188775
860	245090	96707	441.0	0.195964
861	242074	96915	408.2	0.160633
862	239059	97124	352.7	0.0677097
863	236043	97332	303.5	0.205991
864	233027	97541	310.0	0.133415
865	245305	99758	530.3	0.0446644
866	242288	99967	541.1	0.0566154
867	239272	100176	511.2	0.0694822
868	236256	100384	424.2	0.0446986
869	233239	100592	270.1	0.23846
870	231333	73128	468.8	0.295513
871	243603	75346	529.8	0.231168
872	240589	75555	507.2	0.211093
873	237574	75763	465.1	0.281864
874	234560	75971	483.1	0.136347
875	231545	76181	476.5	0.173745
876	243815	78398	506.1	0.361446
877	240799	78606	497.3	0.219872
878	237785	78815	472.0	0.250242
879	234772	79023	434.7	0.262282
880	231757	79230	434.9	0.177895
881	244030	81449	457.2	0.249861
882	241015	81657	459.1	0.258119
883	238000	81866	458.5	0.238295
884	234983	82075	435.4	0.217659
885	231968	82283	417.1	0.188334
886	244243	84500	455.1	0.276094
887	241228	84709	397.4	0.20136
888	238212	84918	446.8	0.106785
889	235195	85125	406.1	0.181637
890	232179	85335	413.6	0.0736798
891	260603	101762	479.5	0.255581
892	257585	101971	531.0	0.0809188
893	254570	102181	549.8	0.0856801
894	259536	86504	474.1	0.242933
895	256519	86715	481.3	0.238476
896	253501	86923	462.2	0.21636
897	250485	87134	449.2	0.262975
898	247470	87342	430.9	0.300264
899	259749	89556	477.8	0.208733
900	256731	89765	461.4	0.195272
901	253714	89976	435.0	0.229996
902	250698	90185	435.3	0.121066
903	247683	90394	420.6	0.129928
904	259961	92607	502.7	0.233697
905	256944	92818	468.2	0.100885
906	253925	93027	406.6	0.0815992
907	250910	93236	400.4	0.292882
908	247895	93447	372.4	0.104163
909	260175	95658	459.1	0.209425
910	257158	95868	416.9	0.256943
911	254139	96078	443.8	0.212646
912	251124	96288	451.3	0.286157
913	248107	96497	425.0	0.0679664
914	260390	98710	471.4	0.144009
915	257373	98920	453.0	0.233003
916	254356	99129	481.2	0.168782
917	251339	99340	532.2	0.0565261
918	248322	99548	513.3	0.00132311
919	258678	74298	401.8	0.140833
920	255663	74509	464.9	0.17331
921	252646	74719	494.9	0.120546
922	249633	74928	506.9	0.176918
923	246618	75137	513.5	0.340452
924	258893	77350	479.8	0.112944
925	255877	77560	440.6	0.171625
926	252858	77769	451.4	0.284678
927	249845	77979	486.7	0.301927
928	246831	78189	506.9	0.501268
929	259108	80401	473.5	0.242818
930	256092	80611	452.4	0.282364
931	253072	80822	489.5	0.238111
932	250060	81030	519.7	0.186156
933	247046	81239	509.6	0.14469
934	259322	83453	481.9	0.290735
935	256307	83662	492.4	0.204342
936	253287	83873	510.1	0.266677
937	250272	84082	489.2	0.246296
938	247258	84291	474.7	0.183797
939	275686	100708	440.4	0.25302
940	272669	100919	452.3	0.260849
941	269653	101130	473.2	0.229713
942	266637	101341	510.4	0.258532
943	263620	101551	492.2	0.0805622
944	274610	85451	392.2	0.0640388
945	271595	85662	487.0	0.248939
946	268580	85873	451.8	0.153397
947	265563	86084	489.7	0.3407
948	262549	86294	464.6	0.28211
949	274826	88502	427.5	0.143867
950	271811	88713	504.4	0.30902
951	268795	88924	458.6	0.205755
952	265778	89134	455.4	0.257847
953	262763	89346	463.8	0.265268
954	275040	91553	433.5	0.179132
955	272024	91765	483.5	0.280229
956	269009	91975	488.9	0.290665
957	265994	92186	458.2	0.330101
958	262978	92397	487.1	0.167953
959	275256	94606	428.7	0.108538
960	272238	94816	484.7	0.195921
961	269223	95027	525.1	0.160043
962	266209	95238	490.4	0.274771
963	263192	95448	485.6	0.219253
964	275472	97655	441.6	0.17973
965	272453	97868	485.4	0.18056
966	269439	98079	512.6	0.147302
967	266424	98289	503.8	0.267719
968	263406	98499	466.2	0.288755
969	290771	99648	455.2	0.222389
970	287754	99860	463.2	0.129312
971	284737	100073	495.2	0.256746
972	281719	100284	496.0	0.144723
973	278702	100497	436.9	0.186214
974	290986	102699	509.6	0.144053
975	287970	102912	501.2	0.262387
976	289688	84392	486.8	0.222448
977	286672	84604	505.6	0.244594
978	283658	84817	475.9	0.226431
979	280642	85027	428.7	0.214949
980	277626	85240	455.8	0.199285
981	289905	87443	496.5	0.263568
982	286890	87655	510.6	0.289287
983	283875	87867	484.2	0.190588
984	280859	88080	451.3	0.196749
985	277843	88290	487.0	0.204067
986	290121	90494	453.2	0.186958
987	287106	90708	521.1	0.243103
988	284090	90918	484.7	0.21693
989	281073	91131	498.7	0.253654
990	278056	91342	462.4	0.14791
991	290338	93545	416.9	0.248835
992	287322	93758	474.7	0.140564
993	284304	93970	512.6	0.225177
994	281287	94182	501.6	0.262829
995	278272	94393	464.4	0.149144
996	290555	96598	418.1	0.246841
997	287539	96809	461.7	0.163854
998	284521	97021	522.1	0.229098
999	281503	97233	537.4	0.175919
1000	278488	97446	476.2	0.0654812
1001	109734	111982	130.0	0.367408
1002	106720	112182	113.4	0.439093
1003	103701	112378	112.0	0.374538
1004	100682	112578	97.2	0.424554
1005	97665	112777	87.0	0.413356
1006	109935	115036	133.7	0.351679
1007	106920	115233	117.2	0.332042
1008	103903	115432	90.1	0.306625
1009	100885	115630	76.1	0.415432
1010	97865	115827	72.5	0.481264
1011	110142	118086	129.0	0.424483
1012	107125	118287	113.4	0.433665
1013	104104	118484	70.7	0.380006
1014	101084	118682	45.2	0.440858
1015	98064	118881	42.8	0.552495
1016	110347	121140	101.3	0.426597
1017	107327	121337	73.9	0.549545
1018	104306	121536	47.7	0.400027
1019	101287	121734	32.3	0.499902
1020	98267	121932	25.6	0.385461
1021	110548	124192	42.0	0.523865
1022	107526	124390	36.3	0.394716
1023	109130	102826	155.2	0.0417791
1024	106113	103024	162.1	0
1025	103097	103223	150.4	0.162746
1026	100080	103420	130.8	0.368476
1027	97060	103618	121.6	0.483031
1028	109332	105879	154.2	0.251823
1029	106315	106077	154.0	0.179198
1030	103298	106275	133.8	0.374603
1031	100280	106473	117.6	0.380828
1032	97262	106671	103.4	0.418075
1033	109536	108930	140.0	0.452137
1034	106518	109128	128.7	0.353908
1035	103500	109328	126.2	0.384892
1036	100479	109525	105.3	0.393804
1037	97464	109723	100.1	0.42335
1038	124824	110986	135.7	0.38719
1039	121807	111185	146.1	0.385103
1040	118789	111386	152.0	0.413847
1041	115775	111585	155.5	0.2145
1042	112757	111784	140.9	0.372714
1043	125025	114038	124.0	0.404022
1044	122009	114239	135.9	0.434416
1045	118992	114437	137.4	0.415159
1046	115973	114639	144.0	0.392739
1047	112953	114835	145.1	0.30484
1048	125233	117091	84.4	0.396578
1049	122215	117291	82.1	0.457072
1050	119196	117490	104.2	0.44876
1051	116176	117689	129.6	0.391314
1052	113157	117888	141.4	0.281704
1053	125438	120143	60.2	0.422459
1054	122419	120342	63.7	0.44615
1055	119400	120543	76.1	0.465096
1056	116380	120740	109.0	0.522745
1057	113363	120941	104.2	0.466191
1058	125642	123195	67.5	0.645098
1059	122623	123395	50.4	0.401371
1060	119606	123593	52.3	0.469582
1061	116586	123794	71.7	0.520638
1062	113569	123992	57.1	0.611724
1063	139914	109984	171.3	0.411314
1064	136894	110185	146.6	0.397201
1065	133875	110387	143.2	0.434701
1066	130857	110586	138.8	0.570207
1067	127842	110787	138.9	0.444259
1068	140116	113037	145.4	0.327352
1069	137098	113238	156.2	0.412743
1070	134080	113438	151.7	0.359164
1071	131063	113639	145.5	0.366334
1072	128045	113839	134.7	0.427334
1073	140323	116089	162.3	0.29915
1074	137305	116289	172.7	0.366415
1075	134287	116491	163.8	0.290014
1076	131270	116690	137.5	0.440821
1077	128252	116890	129.4	0.416583
1078	140528	119141	194.0	0.333653
1079	137509	119342	160.1	0.393868
1080	134492	119541	143.8	0.404875
1081	131474	119744	112.9	0.409995
1082	128457	119942	91.5	0.421296
1083	140733	122193	166.6	0.453646
1084	137715	122393	117.8	0.503047
1085	134698	122595	87.6	0.489216
1086	131679	122795	68.0	0.458629
1087	128660	122995	86.7	0.435888
1088	130253	101430	209.6	0.300477
1089	127233	101629	185.3	0.352083
1090	139505	103882	203.5	0.335629
1091	136487	104080	186.3	0.314907
1092	133471	104283	185.4	0.34608
1093	130455	104482	195.5	0.368277
1094	127436	104682	177.0	0.341924
1095	139713	106932	187.7	0.312947
1096	136693	107134	167.6	0.289484
1097	133675	107334	177.3	0.376918
1098	130657	107534	178.3	0.363364
1099	127639	107734	150.1	0.471551
1100	156029	124236	143.3	0.725912
1101	155002	108977	206.1	0.368253
1102	151984	109178	180.0	0.371915
1103	148967	109380	174.0	0.438132
1104	145949	109583	160.0	0.445069
1105	142931	109784	181.2	0.418088
1106	155206	112029	208.0	0.408048
1107	152189	112231	179.5	0.434436
1108	149171	112434	178.3	0.419801
1109	146152	112633	175.3	0.384292
1110	143134	112835	166.2	0.398731
1111	155413	115080	217.2	0.354701
1112	152397	115283	179.9	0.270064
1113	149377	115484	199.6	0.428302
1114	146359	115687	176.0	0.272581
1115	143342	115888	169.9	0.451219
1116	155620	118133	167.6	0.455154
1117	152602	118335	146.1	0.617284
1118	149583	118537	156.7	0.50821
1119	146564	118738	161.7	0.279545
1120	143546	118939	194.4	0.344597
1121	155824	121185	118.6	0.804878
1122	152807	121386	114.4	0.841457
1123	149789	121588	138.7	0.638349
1124	146769	121791	153.1	0.543199
1125	143750	121992	182.7	0.62451
1126	154588	102872	215.5	0.348578
1127	151573	103074	226.0	0.366437
1128	148556	103278	224.7	0.356545
1129	145538	103477	217.3	0.29986
1130	142520	103679	216.4	0.391763
1131	154797	105925	193.4	0.398414
1132	151781	106128	191.1	0.366698
1133	148762	106328	180.6	0.413623
1134	145744	106530	175.8	0.444256
1135	142730	106731	199.9	0.323583
1136	171123	123221	173.1	0.473576
1137	168106	123425	134.7	0.549373
1138	165087	123627	113.1	0.505218
1139	162067	123831	119.2	0.743669
1140	159046	124033	135.3	0.603801
1141	170087	107964	263.9	0.396798
1142	167069	108167	262.7	0.301843
1143	164049	108369	249.9	0.307832
1144	161035	108573	234.2	0.273306
1145	158019	108774	209.1	0.435624
1146	170295	111016	252.9	0.458789
1147	167274	111218	241.8	0.345006
1148	164258	111421	242.8	0.22655
1149	161242	111625	217.0	0.42636
1150	158223	111827	226.5	0.413979
1151	170502	114067	248.6	0.421764
1152	167482	114270	224.9	0.377955
1153	164468	114474	223.5	0.315802
1154	161452	114675	195.3	0.410732
1155	158431	114879	223.6	0.38456
1156	170707	117119	253.0	0.231877
1157	167690	117323	210.3	0.211342
1158	164675	117525	193.8	0.271946
1159	161656	117729	184.1	0.341662
1160	158636	117929	192.5	0.494623
1161	170917	120170	195.2	0.362009
1162	167901	120374	176.8	0.540639
1163	164882	120577	157.7	0.369791
1164	161861	120780	128.8	0.59943
1165	158841	120983	128.1	0.730227
1166	169672	101859	293.8	0.410828
1167	166656	102064	277.0	0.240468
1168	163638	102265	252.7	0.326684
1169	160622	102467	240.1	0.441722
1170	157607	102671	236.6	0.313931
1171	169881	104911	282.2	0.389078
1172	166864	105114	268.8	0.475696
1173	163843	105318	261.6	0.311451
1174	160830	105520	260.7	0.335791
1175	157815	105722	234.2	0.383889
1176	186215	122202	153.2	0.42107
1177	183199	122406	211.2	0.388514
1178	180179	122611	204.2	0.318554
1179	177157	122815	182.1	0.382931
1180	174139	123019	196.2	0.360242
1181	185171	106944	213.2	0.376839
1182	182157	107148	206.8	0.22869
1183	179139	107354	239.9	0.286832
1184	176122	107556	266.4	0.286794
1185	173105	107759	261.9	0.297746
1186	185381	109997	165.1	0.28523
1187	182366	110200	185.7	0.255298
1188	179346	110404	214.5	0.215939
1189	176327	110609	237.4	0.405199
1190	173314	110811	246.0	0.406654
1191	185592	113048	144.8	0.293594
1192	182572	113252	191.7	0.29403
1193	179555	113455	232.1	0.348117
1194	176539	113660	239.3	0.405532
1195	173523	113864	248.7	0.406676
1196	185801	116100	163.5	0.312505
1197	182779	116304	196.0	0.228886
1198	179764	116508	219.7	0.332889
1199	176746	116713	237.8	0.327865
1200	173727	116915	245.3	0.307445
1201	186009	119150	164.1	0.407907
1202	182990	119356	232.2	0.391086
1203	179973	119561	246.2	0.3566
1204	176951	119763	241.3	0.334709
1205	173933	119968	213.2	0.385775
1206	175710	101452	283.8	0.159658
1207	172690	101657	289.4	0.27444
1208	184963	103892	222.8	0.262445
1209	181947	104097	234.9	0.321379
1210	178933	104301	247.0	0.323461
1211	175919	104504	262.3	0.320836
1212	172899	104708	270.4	0.305649
1213	201308	121177	261.0	0.349622
1214	198290	121382	247.2	0.355594
1215	195273	121587	251.2	0.162126
1216	192253	121793	229.5	0.339217
1217	189233	121998	225.2	0.249453
1218	201517	124226	264.0	0.366041
1219	198498	124432	231.8	0.234838
1220	200259	105920	288.3	0.383248
1221	197243	106124	275.0	0.454855
1222	194227	106330	249.0	0.265466
1223	191207	106535	218.6	0.353966
1224	188187	106740	172.6	0.432315
1225	200469	108971	258.5	0.442123
1226	197453	109177	272.9	0.335368
1227	194437	109382	249.8	0.383156
1228	191417	109586	259.5	0.338297
1229	188398	109792	179.8	0.2139
1230	200681	112023	246.0	0.368432
1231	197663	112228	236.6	0.445109
1232	194645	112433	229.6	0.344975
1233	191628	112638	230.5	0.225803
1234	188613	112843	203.5	0.444656
1235	200893	115074	258.0	0.322032
1236	197871	115281	275.9	0.345849
1237	194851	115485	269.1	0.309173
1238	191837	115690	232.3	0.293929
1239	188825	115895	232.4	0.192773
1240	201104	118125	281.1	0.364464
1241	198083	118331	270.2	0.369486
1242	195062	118537	259.8	0.366154
1243	192046	118743	253.1	0.26323
1244	189031	118946	237.7	0.258906
1245	200052	102867	286.5	0.20236
1246	197036	103073	256.3	0.269923
1247	194017	103278	250.3	0.291336
1248	190999	103483	231.4	0.354651
1249	187980	103688	161.4	0.358439
1250	216401	120145	268.9	0.367998
1251	213383	120352	273.3	0.311212
1252	210363	120558	280.4	0.246439
1253	207344	120765	275.5	0.364549
1254	204325	120971	276.4	0.332849
1255	216611	123195	248.1	0.365066
1256	213592	123402	245.2	0.290124
1257	210573	123608	244.1	0.215053
1258	207556	123814	249.8	0.351638
1259	204536	124021	255.2	0.412401
1260	215346	104887	238.6	0.268717
1261	212327	105095	279.0	0.142455
1262	209314	105301	300.7	0.20602
1263	206297	105507	302.0	0.254554
1264	203277	105713	292.6	0.387899
1265	215556	107939	247.7	0.15912
1266	212541	108146	242.2	0.261221
1267	209524	108353	290.8	0.22006
1268	206504	108560	312.1	0.323856
1269	203486	108765	279.2	0.413711
1270	215770	110992	240.1	0.191852
1271	212753	111198	291.4	0.205214
1272	209734	111405	308.3	0.275677
1273	206715	111610	296.3	0.361612
1274	203700	111817	265.0	0.424047
1275	215980	114042	294.5	0.208879
1276	212962	114250	310.4	0.365185
1277	209943	114456	309.8	0.249051
1278	206927	114663	275.5	0.388629
1279	203912	114868	268.3	0.300754
1280	216191	117095	298.8	0.374727
1281	213173	117301	284.4	0.367951
1282	210154	117508	303.4	0.167794
1283	207136	117714	293.9	0.3751
1284	204120	117920	283.9	0.366443
1285	215135	101837	244.4	0.248926
1286	212116	102043	230.9	0.104779
1287	209104	102249	258.1	0.194775
1288	206089	102456	285.5	0.309035
1289	203070	102662	286.5	0.26945
1290	231492	119109	203.8	0.300269
1291	228473	119316	250.9	0.23006
1292	225454	119524	289.7	0.190486
1293	222437	119731	266.1	0.34426
1294	219419	119939	290.1	0.356372
1295	231703	122157	193.7	0.233292
1296	228684	122366	238.6	0.159867
1297	225667	122573	247.0	0.233026
1298	222650	122781	281.1	0.297449
1299	219630	122988	274.6	0.377728
1300	230434	103852	241.2	0.238271
1301	227417	104060	317.6	0.0947997
1302	224397	104267	266.9	0.21158
1303	221379	104474	213.8	0.364588
1304	218364	104682	200.4	0.272713
1305	230644	106903	285.6	0.139519
1306	227627	107111	199.7	0.327621
1307	224609	107318	195.7	0.0971623
1308	221591	107526	186.4	0.0290922
1309	218572	107733	204.2	0.192026
1310	230855	109955	274.6	0.266367
1311	227839	110163	199.8	0.202578
1312	224822	110371	181.8	0.249669
1313	221803	110577	190.2	0.290463
1314	218785	110784	231.1	0.137446
1315	231069	113007	260.2	0.253489
1316	228051	113214	204.4	0.0915809
1317	225033	113422	179.2	0.270328
1318	222014	113629	198.7	0.292418
1319	218996	113837	254.7	0.226912
1320	231283	116057	203.3	0.329665
1321	228263	116266	188.8	0.306551
1322	225245	116474	229.0	0.231941
1323	222226	116680	274.3	0.272732
1324	219207	116888	302.3	0.315832
1325	218154	101629	233.6	0.428306
1326	246583	118067	340.7	0.124433
1327	243565	118274	412.2	0.136508
1328	240546	118484	378.4	0.187636
1329	237527	118692	303.2	0.176919
1330	234510	118901	221.0	0.245515
1331	246798	121115	364.0	0.126919
1332	243777	121324	416.3	0.164527
1333	240759	121533	335.7	0.112623
1334	237741	121742	255.1	0.25712
1335	234722	121950	226.4	0.26866
1336	247012	124164	316.8	0.0524797
1337	243991	124374	372.3	0.180273
1338	240973	124583	325.6	0.147168
1339	237953	124791	304.3	0.23319
1340	245520	102809	601.2	0.0814486
1341	242501	103019	570.2	0.0298931
1342	239483	103227	489.9	0.131936
1343	236467	103435	458.0	0.0410455
1344	233450	103644	326.4	0.214002
1345	245732	105862	605.7	0.0736038
1346	242713	106068	501.1	0.18262
1347	239695	106280	451.1	0.133783
1348	236678	106487	387.7	0.0675635
1349	233662	106696	341.4	0.211644
1350	245946	108912	499.3	0.141203
1351	242928	109122	472.0	0.246654
1352	239911	109329	475.6	0.0365038
1353	236892	109539	348.5	0.190078
1354	233874	109747	313.9	0.292393
1355	246158	111964	402.4	0.230163
1356	243140	112173	467.6	0.0861976
1357	240124	112381	396.0	0.0412138
1358	237106	112590	293.3	0.20153
1359	234087	112798	318.1	0.120151
1360	246370	115015	395.2	0.0656432
1361	243353	115225	452.5	0.12923
1362	240337	115433	364.4	0.0465348
1363	237318	115642	282.0	0.202881
1364	234300	115850	264.2	0.378868
1365	261676	117017	464.3	0.139434
1366	258656	117227	406.6	0.111777
1367	255636	117438	369.2	0.221093
1368	252618	117647	412.7	0.137702
1369	249601	117856	439.9	0.00800443
1370	261890	120067	411.5	0.240915
1371	258872	120277	357.3	0.20062
1372	255853	120487	351.8	0.136124
1373	252834	120697	330.0	0.111235
1374	249818	120906	307.7	0.178753
1375	262105	123117	374.8	0.270836
1376	259086	123326	455.9	0.0625788
1377	256068	123536	308.4	0.19683
1378	253050	123746	409.8	0.123006
1379	250032	123956	333.6	0.0618831
1380	251553	102391	583.3	0.0427748
1381	248535	102600	589.9	0.159507
1382	260817	104812	466.6	0.182133
1383	257800	105023	497.9	0.0900814
1384	254784	105233	520.8	0.186792
1385	251767	105441	535.8	0.207857
1386	248750	105652	576.9	0.164478
1387	261031	107864	457.8	0.315233
1388	258015	108074	452.2	0.189156
1389	254997	108284	464.4	0.279039
1390	251980	108493	459.3	0.286414
1391	248965	108703	516.5	0.0704065
1392	261246	110916	421.0	0.255141
1393	258228	111126	411.3	0.118237
1394	255209	111336	464.3	0.158474
1395	252191	111546	389.1	0.267544
1396	249176	111755	398.9	0.181935
1397	261463	113967	444.3	0.117663
1398	258443	114178	385.5	0.229022
1399	255423	114387	503.4	0.0524519
1400	252405	114597	439.6	0.0813391
1401	249387	114806	417.8	0.136567
1402	276765	115963	465.7	0.302972
1403	273748	116174	489.1	0.24112
1404	270729	116386	482.2	0.209271
1405	267709	116596	457.2	0.10414
1406	264692	116807	543.7	0.0453795
1407	276979	119012	485.8	0.245166
1408	273962	119224	478.1	0.138338
1409	270943	119435	441.9	0.2116
1410	267923	119646	396.8	0.282483
1411	264906	119857	418.2	0.115364
1412	277197	122062	531.9	0.313501
1413	274178	122273	509.6	0.360855
1414	271158	122484	503.9	0.215823
1415	268139	122695	447.4	0.278487
1416	265122	122905	371.9	0.365868
1417	277412	125111	555.0	0.356747
1418	274391	125322	539.6	0.346314
1419	271371	125533	499.4	0.329396
1420	275901	103759	483.2	0.0770269
1421	272884	103970	482.8	0.255361
1422	269867	104182	474.7	0.303148
1423	266850	104392	497.8	0.181222
1424	263834	104603	504.2	0.176606
1425	276119	106810	455.2	0.317378
1426	273102	107022	461.5	0.329314
1427	270083	107233	484.3	0.268817
1428	267066	107443	541.6	0.106362
1429	264049	107654	530.4	0.0353403
1430	276334	109862	487.0	0.357999
1431	273316	110073	498.4	0.429012
1432	270299	110283	541.0	0.188389
1433	267280	110495	543.9	0.029335
1434	264263	110704	473.9	0.257856
1435	276551	112912	506.7	0.214729
1436	273532	113125	515.7	0.195238
1437	270515	113335	528.0	0.151604
1438	267496	113546	464.2	0.121173
1439	264479	113756	550.8	0.0383641
1440	291856	114904	531.4	0.261553
1441	288836	115115	533.8	0.174059
1442	285818	115328	532.5	0.111435
1443	282799	115541	570.1	0.0721715
1444	279782	115751	505.3	0.283428
1445	292071	117952	577.8	0.277562
1446	289051	118165	596.3	0.0972379
1447	286036	118378	605.1	0.107729
1448	283017	118589	552.9	0.191392
1449	279998	118802	500.2	0.255681
1450	292289	121001	620.1	0.0136038
1451	289271	121214	649.0	0.0713984
1452	286253	121426	599.0	0.315377
1453	283235	121638	594.8	0.189168
1454	280216	121850	547.7	0.210033
1455	292505	124051	659.5	0.131687
1456	289485	124263	642.0	0.138092
1457	286466	124475	609.0	0.294939
1458	283448	124687	576.9	0.329328
1459	280430	124899	570.0	0.335195
1460	284954	103123	474.0	0.237912
1461	281935	103336	462.7	0.206895
1462	278918	103547	435.5	0.173858
1463	291204	105750	593.9	0.0800581
1464	288188	105963	517.3	0.294899
1465	285172	106175	506.0	0.207676
1466	282154	106386	473.3	0.091449
1467	279137	106599	477.4	0.119162
1468	291420	108802	602.7	0.132637
1469	288404	109014	555.6	0.235318
1470	285388	109226	503.3	0.160832
1471	282371	109438	471.1	0.162923
1472	279355	109650	504.3	0.0656961
1473	291639	111852	540.1	0.260182
1474	288622	112066	509.4	0.219537
1475	285604	112278	490.1	0.174442
1476	282586	112490	535.3	0.0273725
1477	279570	112701	544.5	0.115526
1478	306943	113838	539.3	0.0937312
1479	303926	114051	569.0	0.0980754
1480	300908	114264	610.7	0.0254713
1481	297890	114478	598.8	0.188412
1482	294874	114691	587.1	0.267285
1483	307161	116887	503.9	0.231729
1484	304143	117100	516.4	0.182709
1485	301125	117314	542.1	0.174798
1486	298108	117527	562.3	0.197696
1487	295091	117740	575.3	0.259838
1488	307380	119935	544.2	0.126666
1489	304363	120149	520.6	0.259156
1490	301345	120363	534.8	0.252206
1491	298327	120575	560.7	0.199904
1492	295309	120789	569.5	0.0930745
1493	307599	122985	549.7	0.0540475
1494	304580	123198	548.7	0.292757
1495	301561	123411	573.9	0.021063
1496	298542	123625	613.6	0.0599876
1497	295525	123837	622.0	0.156698
1498	307816	126033	545.8	0.261524
1499	304796	126247	560.1	0.111129
1500	301779	126460	580.1	0.0535573
1501	66451	145450	29.5	0.449387
1502	81551	144471	25.1	0.750918
1503	78530	144668	37.5	0.614006
1504	75513	144864	41.4	0.651873
1505	72496	145059	35.5	0.433729
1506	69475	145254	32.6	0.484548
1507	80560	129219	17.5	0.406059
1508	77537	129414	20.0	0.414898
1509	74516	129611	28.3	0.454401
1510	71502	129808	31.8	0.47163
1511	68482	130001	38.8	0.521916
1512	80758	132268	22.6	0.37351
1513	77735	132466	25.9	0.362966
1514	74718	132661	32.3	0.410675
1515	71700	132857	40.2	0.421748
1516	68677	133053	45.8	0.376163
1517	80960	135320	32.6	0.370304
1518	77936	135514	41.7	0.252891
1519	74919	135712	36.1	0.391769
1520	71900	135907	45.6	0.367769
1521	68878	136102	44.4	0.400261
1522	81156	138368	36.4	0.468016
1523	78134	138565	51.3	0.442554
1524	75117	138762	54.0	0.417936
1525	72094	138958	55.0	0.386068
1526	69073	139154	38.6	0.395476
1527	81354	141419	44.7	0.455081
1528	78335	141616	49.2	0.466663
1529	75319	141811	54.4	0.428482
1530	72297	142007	52.2	0.44696
1531	69274	142204	48.1	0.451978
1532	96654	143486	52.4	0.496469
1533	93636	143683	58.6	0.381065
1534	90618	143881	62.9	0.390712
1535	87594	144077	34.5	0.786129
1536	84573	144275	27.3	0.611056
1537	95655	128233	23.6	0.493323
1538	92634	128432	24.1	0.462744
1539	89614	128627	22.0	0.348067
1540	86594	128826	20.8	0.338504
1541	83576	129022	16.5	0.342899
1542	95858	131284	42.5	0.210844
1543	92836	131480	31.4	0.376826
1544	89816	131679	18.9	0.272284
1545	86794	131875	18.1	0.289278
1546	83774	132073	20.0	0.389067
1547	96059	134334	37.9	0.47708
1548	93039	134530	30.0	0.358242
1549	90020	134729	29.7	0.365279
1550	86999	134925	30.1	0.252945
1551	83980	135122	17.6	0.362175
1552	96254	137383	51.0	0.444159
1553	93236	137582	41.7	0.392119
1554	90216	137779	47.9	0.410285
1555	87195	137976	33.4	0.426326
1556	84179	138172	21.4	0.407849
1557	96456	140435	55.0	0.410758
1558	93438	140631	58.9	0.446388
1559	90418	140829	62.9	0.334596
1560	87394	141027	49.8	0.557598
1561	84375	141223	23.1	0.85321
1562	111756	142495	51.7	0.49037
1563	108736	142693	50.9	0.402636
1564	105716	142892	57.7	0.42642
1565	102694	143090	48.8	0.446858
1566	99674	143288	50.4	0.453088
1567	110747	127242	24.2	0.646592
1568	107725	127442	22.6	0.442404
1569	104707	127640	22.2	0.433514
1570	101689	127837	19.1	0.206371
1571	98672	128036	16.1	0.272054
1572	110946	130292	54.2	0.428438
1573	107929	130491	48.8	0.466879
1574	104910	130689	55.8	0.246882
1575	101893	130889	42.9	0.345483
1576	98875	131086	34.6	0.349181
1577	111154	133344	80.4	0.408415
1578	108137	133541	75.4	0.446734
1579	105118	133741	75.6	0.192957
1580	102098	133938	55.9	0.396489
1581	99078	134136	44.7	0.420261
1582	111358	136392	73.0	0.412927
1583	108337	136592	69.9	0.416585
1584	105317	136789	60.4	0.405638
1585	102295	136989	65.3	0.366317
1586	99273	137187	61.3	0.37837
1587	111558	139443	59.5	0.444493
1588	108538	139641	53.4	0.405697
1589	105518	139841	58.8	0.410493
1590	102497	140038	60.7	0.398399
1591	99475	140236	55.9	0.411519
1592	104510	124588	23.8	0.360689
1593	101492	124787	19.8	0.390718
