ID	X	Y	ALT	BETA
13511	164500.000000	172500.000000	57.5	0.335936
13512	164500.000000	171500.000000	96.6	0.329880
13513	164500.000000	170500.000000	95.7	0.346569
13514	164500.000000	169500.000000	81.7	0.318629
13515	164500.000000	168500.000000	70.6	0.286333
13516	164500.000000	167500.000000	66.5	0.272543
13517	164500.000000	166500.000000	79.5	0.300496
13518	164500.000000	165500.000000	93.3	0.320883
13519	164500.000000	164500.000000	86.2	0.304640
13520	164500.000000	163500.000000	76.9	0.306651
13521	164500.000000	162500.000000	75.4	0.291451
13522	164500.000000	161500.000000	71.9	0.285507
13523	164500.000000	160500.000000	91.3	0.279616
13524	164500.000000	159500.000000	78.6	0.333570
13525	164500.000000	158500.000000	79.8	0.349958
13526	164500.000000	157500.000000	69.1	0.374020
13527	164500.000000	156500.000000	60.9	0.445879
13528	164500.000000	155500.000000	80.0	0.457796
13529	164500.000000	154500.000000	103.9	0.475526
13530	164500.000000	153500.000000	107.6	0.470313
13531	164500.000000	152500.000000	97.9	0.482909
13532	164500.000000	151500.000000	87.9	0.472412
13533	164500.000000	150500.000000	81.9	0.478708
13534	164500.000000	149500.000000	102.2	0.494234
13535	164500.000000	148500.000000	97.9	0.411067
13536	164500.000000	147500.000000	102.1	0.341626
13537	164500.000000	146500.000000	88.5	0.308518
13538	164500.000000	145500.000000	105.9	0.243460
13539	164500.000000	144500.000000	90.7	0.223362
13540	164500.000000	143500.000000	102.8	0.217339
13541	164500.000000	142500.000000	125.1	0.233149
13542	164500.000000	141500.000000	138.7	0.250586
13543	164500.000000	140500.000000	146.2	0.281220
13544	164500.000000	139500.000000	146.2	0.287976
13545	164500.000000	138500.000000	129.9	0.250192
13546	164500.000000	137500.000000	133.0	0.248548
13547	164500.000000	136500.000000	137.9	0.265152
13548	164500.000000	135500.000000	145.2	0.287866
13549	164500.000000	134500.000000	151.5	0.309340
13550	164500.000000	133500.000000	151.5	0.318337
13551	164500.000000	132500.000000	143.6	0.330869
13552	164500.000000	131500.000000	140.3	0.346818
13553	164500.000000	130500.000000	142.4	0.373490
13554	164500.000000	129500.000000	150.4	0.434282
13555	164500.000000	128500.000000	158.6	0.443970
13556	164500.000000	127500.000000	162.0	0.431051
13557	164500.000000	126500.000000	171.6	0.418838
13558	164500.000000	125500.000000	177.4	0.402542
13559	164500.000000	124500.000000	137.4	0.403495
13560	164500.000000	123500.000000	96.4	0.403562
13561	164500.000000	122500.000000	103.3	0.347061
13562	164500.000000	121500.000000	99.6	0.309158
13563	164500.000000	120500.000000	113.2	0.287727
13564	164500.000000	119500.000000	122.5	0.221578
13565	164500.000000	118500.000000	148.4	0.223260
13566	164500.000000	117500.000000	180.0	0.211856
13567	164500.000000	116500.000000	205.7	0.161230
13568	164500.000000	115500.000000	214.9	0.173732
13569	164500.000000	114500.000000	193.6	0.173339
13570	164500.000000	113500.000000	212.2	0.113191
13571	164500.000000	112500.000000	223.6	0.105823
13572	164500.000000	111500.000000	234.5	0.103615
13573	164500.000000	110500.000000	221.1	0.094755
13574	164500.000000	109500.000000	228.3	0.124891
13575	164500.000000	108500.000000	245.4	0.146702
13576	164500.000000	107500.000000	236.4	0.157515
13577	164500.000000	106500.000000	242.2	0.157512
13578	164500.000000	105500.000000	241.2	0.171549
13579	164500.000000	104500.000000	262.8	0.153653
13580	164500.000000	103500.000000	272.8	0.151024
13581	164500.000000	102500.000000	261.6	0.129675
13582	164500.000000	101500.000000	233.8	0.086056
13583	164500.000000	100500.000000	245.7	0.085734
13584	164500.000000	99500.000000	259.7	0.117398
13585	164500.000000	98500.000000	272.2	0.129675
13586	164500.000000	97500.000000	271.6	0.129802
13587	164500.000000	96500.000000	276.4	0.116922
13588	164500.000000	95500.000000	258.6	0.051362
13589	164500.000000	94500.000000	228.0	0.055022
13590	164500.000000	93500.000000	214.0	0.048844
13591	164500.000000	92500.000000	235.6	0.027149
13592	164500.000000	91500.000000	231.9	0.024313
