ID	LAMBX	LAMBY	ALT	BETA
815	217944	98578	271.9	0.3987
816	230224	100800	327.7	0.247618
817	227206	101007	345.4	0.238323
818	224186	101216	342.6	0.164305
819	221169	101423	290.2	0.417056
820	228320	73335	471.0	0.32488
821	225305	73544	466.2	0.429622
822	222289	73751	475.1	0.299353
823	219274	73957	445.5	0.00710202
824	216261	74165	469.2	0.124272
825	228530	76388	457.1	0.298612
826	225515	76595	503.0	0.177246
827	222500	76801	477.5	0.323543
828	219486	77010	445.8	0.183555
829	216471	77217	413.0	0.0571448
830	228741	79439	505.2	0.0697356
831	225725	79647	551.0	0.159751
832	222711	79854	484.2	0.427255
833	219697	80061	412.2	0.387698
834	216679	80268	384.4	0.182705
835	228955	82489	525.7	0.0196102
836	225938	82699	523.6	0.0107428
837	222920	82906	545.0	0.0378503
838	219907	83112	489.9	0.0486392
839	216892	83320	419.7	0.0711935
840	229164	85543	451.1	0.0844514
841	226148	85750	529.3	0.0248113
842	223130	85957	504.7	0
843	220117	86166	385.4	0.120495
844	217102	86372	350.7	0.214177
845	244455	87552	442.1	0.333333
846	241441	87760	393.9	0.171163
847	238422	87970	398.1	0.182842
848	235405	88178	390.5	0.448956
849	232392	88385	408.5	0.464128
850	244670	90603	385.2	0.196455
851	241653	90813	387.9	0.365912
852	238633	91020	426.2	0.321161
853	235616	91230	417.4	0.233389
854	232602	91438	404.4	0.25544
855	244880	93655	377.8	0.295677
856	241863	93863	345.1	0.157795
857	238845	94073	383.4	0.250819
858	235830	94281	373.1	0.213395
859	232813	94489	375.2	0.305794
860	245090	96707	441.0	0.304202
861	242074	96915	408.2	0.248626
862	239059	97124	352.7	0.0853035
863	236043	97332	303.5	0.256387
864	233027	97541	310.0	0.242763
865	245305	99758	530.3	0.0846248
866	242288	99967	541.1	0.089654
867	239272	100176	511.2	0.115986
868	236256	100384	424.2	0.0846883
869	233239	100592	270.1	0.348407
870	231333	73128	468.8	0.465885
871	243603	75346	529.8	0.359662
872	240589	75555	507.2	0.357855
873	237574	75763	465.1	0.408955
874	234560	75971	483.1	0.248749
875	231545	76181	476.5	0.30928
876	243815	78398	506.1	0.4672
877	240799	78606	497.3	0.371567
878	237785	78815	472.0	0.438072
879	234772	79023	434.7	0.456277
880	231757	79230	434.9	0.271839
881	244030	81449	457.2	0.374148
882	241015	81657	459.1	0.428704
883	238000	81866	458.5	0.409126
884	234983	82075	435.4	0.359178
885	231968	82283	417.1	0.284684
886	244243	84500	455.1	0.432213
887	241228	84709	397.4	0.32545
888	238212	84918	446.8	0.173841
889	235195	85125	406.1	0.290083
890	232179	85335	413.6	0.10874
891	260603	101762	479.5	0.374881
892	257585	101971	531.0	0.0309089
893	254570	102181	549.8	0.134727
894	259536	86504	474.1	0.42374
895	256519	86715	481.3	0.390382
896	253501	86923	462.2	0.363165
897	250485	87134	449.2	0.417942
898	247470	87342	430.9	0.441145
899	259749	89556	477.8	0.31466
900	256731	89765	461.4	0.319414
901	253714	89976	435.0	0.364411
902	250698	90185	435.3	0.212698
903	247683	90394	420.6	0.236998
904	259961	92607	502.7	0.328523
905	256944	92818	468.2	0.16355
906	253925	93027	406.6	0.149795
907	250910	93236	400.4	0.398614
908	247895	93447	372.4	0.192473
909	260175	95658	459.1	0.330161
910	257158	95868	416.9	0.405885
911	254139	96078	443.8	0.377131
912	251124	96288	451.3	0.334859
913	248107	96497	425.0	0.105464
914	260390	98710	471.4	0.256835
915	257373	98920	453.0	0.380362
916	254356	99129	481.2	0.272657
917	251339	99340	532.2	0.00709159
918	248322	99548	513.3	0.00255643
919	258678	74298	401.8	0.248711
920	255663	74509	464.9	0.234845
921	252646	74719	494.9	0.185369
922	249633	74928	506.9	0.264951
923	246618	75137	513.5	0.389483
924	258893	77350	479.8	0.161222
925	255877	77560	440.6	0.276584
926	252858	77769	451.4	0.408762
927	249845	77979	486.7	0.455523
928	246831	78189	506.9	0.571228
929	259108	80401	473.5	0.408745
930	256092	80611	452.4	0.437655
931	253072	80822	489.5	0.395698
932	250060	81030	519.7	0.313329
933	247046	81239	509.6	0.232757
934	259322	83453	481.9	0.428931
935	256307	83662	492.4	0.348218
936	253287	83873	510.1	0.415125
937	250272	84082	489.2	0.385772
938	247258	84291	474.7	0.294662
939	275686	100708	440.4	0.419441
940	272669	100919	452.3	0.387849
941	269653	101130	473.2	0.376264
942	266637	101341	510.4	0.390582
943	263620	101551	492.2	0.150314
944	274610	85451	392.2	0.0793219
945	271595	85662	487.0	0.333799
946	268580	85873	451.8	0.22009
947	265563	86084	489.7	0.353736
948	262549	86294	464.6	0.375183
949	274826	88502	427.5	0.208711
950	271811	88713	504.4	0.359716
951	268795	88924	458.6	0.18329
952	265778	89134	455.4	0.413382
953	262763	89346	463.8	0.451058
954	275040	91553	433.5	0.257825
955	272024	91765	483.5	0.369836
956	269009	91975	488.9	0.354761
957	265994	92186	458.2	0.387765
958	262978	92397	487.1	0.302745
959	275256	94606	428.7	0.200204
960	272238	94816	484.7	0.336233
961	269223	95027	525.1	0.276673
962	266209	95238	490.4	0.415763
963	263192	95448	485.6	0.381316
964	275472	97655	441.6	0.304007
965	272453	97868	485.4	0.283542
966	269439	98079	512.6	0.257637
967	266424	98289	503.8	0.409899
968	263406	98499	466.2	0.417604
969	290771	99648	455.2	0.212543
970	287754	99860	463.2	0.233249
971	284737	100073	495.2	0.424644
972	281719	100284	496.0	0.244691
973	278702	100497	436.9	0.307988
974	290986	102699	509.6	0.262026
975	287970	102912	501.2	0.38069
976	289688	84392	486.8	0.352397
977	286672	84604	505.6	0.409676
978	283658	84817	475.9	0.376332
979	280642	85027	428.7	0.195321
980	277626	85240	455.8	0.217299
981	289905	87443	496.5	0.347058
982	286890	87655	510.6	0.438684
983	283875	87867	484.2	0.27922
984	280859	88080	451.3	0.258093
985	277843	88290	487.0	0.185459
986	290121	90494	453.2	0.334648
987	287106	90708	521.1	0.401337
988	284090	90918	484.7	0.380385
989	281073	91131	498.7	0.382929
990	278056	91342	462.4	0.268644
991	290338	93545	416.9	0.423389
992	287322	93758	474.7	0.256024
993	284304	93970	512.6	0.376902
994	281287	94182	501.6	0.377404
995	278272	94393	464.4	0.270758
996	290555	96598	418.1	0.394781
997	287539	96809	461.7	0.295532
998	284521	97021	522.1	0.395798
999	281503	97233	537.4	0.296715
1000	278488	97446	476.2	0.122955
1001	109734	111982	130.0	0.313814
1002	106720	112182	113.4	0.74081
1003	103701	112378	112.0	0.265157
1004	100682	112578	97.2	0.25957
1005	97665	112777	87.0	0.229478
1006	109935	115036	133.7	0.29346
1007	106920	115233	117.2	0.263393
1008	103903	115432	90.1	0.252796
1009	100885	115630	76.1	0.221913
1010	97865	115827	72.5	0.292099
1011	110142	118086	129.0	0.373299
1012	107125	118287	113.4	0.284759
1013	104104	118484	70.7	0.312975
1014	101084	118682	45.2	0.302311
1015	98064	118881	42.8	0.275703
1016	110347	121140	101.3	0.47786
1017	107327	121337	73.9	0.724208
1018	104306	121536	47.7	0.226678
1019	101287	121734	32.3	0.463977
1020	98267	121932	25.6	0.393927
1021	110548	124192	42.0	0.488517
1022	107526	124390	36.3	0.445886
1023	109130	102826	155.2	0.0655399
1024	106113	103024	162.1	0
1025	103097	103223	150.4	0.254226
1026	100080	103420	130.8	0.430263
1027	97060	103618	121.6	0.327442
1028	109332	105879	154.2	0.326321
1029	106315	106077	154.0	0.229569
1030	103298	106275	133.8	0.471902
1031	100280	106473	117.6	0.268241
1032	97262	106671	103.4	0.288774
1033	109536	108930	140.0	0.391697
1034	106518	109128	128.7	0.384304
1035	103500	109328	126.2	0.337695
1036	100479	109525	105.3	0.297512
1037	97464	109723	100.1	0.242585
1038	124824	110986	135.7	0.393538
1039	121807	111185	146.1	0.337386
1040	118789	111386	152.0	0.278091
1041	115775	111585	155.5	0.236303
1042	112757	111784	140.9	0.29669
1043	125025	114038	124.0	0.307898
1044	122009	114239	135.9	0.166222
1045	118992	114437	137.4	0.251191
1046	115973	114639	144.0	0.274651
1047	112953	114835	145.1	0.299691
1048	125233	117091	84.4	0.184722
1049	122215	117291	82.1	0.242965
1050	119196	117490	104.2	0.27003
1051	116176	117689	129.6	0.258238
1052	113157	117888	141.4	0.207858
1053	125438	120143	60.2	0.295046
1054	122419	120342	63.7	0.271945
1055	119400	120543	76.1	0.266701
1056	116380	120740	109.0	0.531299
1057	113363	120941	104.2	0.480942
1058	125642	123195	67.5	1.04347
1059	122623	123395	50.4	0.373513
1060	119606	123593	52.3	0.435999
1061	116586	123794	71.7	0.393208
1062	113569	123992	57.1	0.62553
1063	139914	109984	171.3	0.161251
1064	136894	110185	146.6	0.276632
1065	133875	110387	143.2	0.377876
1066	130857	110586	138.8	0.444502
1067	127842	110787	138.9	0.215788
1068	140116	113037	145.4	0.309306
1069	137098	113238	156.2	0.284414
1070	134080	113438	151.7	0.23965
1071	131063	113639	145.5	0.180212
1072	128045	113839	134.7	0.29669
1073	140323	116089	162.3	0.227018
1074	137305	116289	172.7	0.241857
1075	134287	116491	163.8	0.165639
1076	131270	116690	137.5	0.233501
1077	128252	116890	129.4	0.191488
1078	140528	119141	194.0	0.236778
1079	137509	119342	160.1	0.339652
1080	134492	119541	143.8	0.234636
1081	131474	119744	112.9	0.29752
1082	128457	119942	91.5	0.238609
1083	140733	122193	166.6	0.440219
1084	137715	122393	117.8	0.482589
1085	134698	122595	87.6	0.373827
1086	131679	122795	68.0	0.299412
1087	128660	122995	86.7	0.189721
1088	130253	101430	209.6	0.274269
1089	127233	101629	185.3	0.297234
1090	139505	103882	203.5	0.318459
1091	136487	104080	186.3	0.342135
1092	133471	104283	185.4	0.38724
1093	130455	104482	195.5	0.399777
1094	127436	104682	177.0	0.226679
1095	139713	106932	187.7	0.267606
1096	136693	107134	167.6	0.336165
1097	133675	107334	177.3	0.732772
1098	130657	107534	178.3	0.319668
1099	127639	107734	150.1	0.36697
1100	156029	124236	143.3	0.667564
1101	155002	108977	206.1	0.360302
1102	151984	109178	180.0	0.265143
1103	148967	109380	174.0	0.180011
1104	145949	109583	160.0	0.195558
1105	142931	109784	181.2	0.164955
1106	155206	112029	208.0	0.380357
1107	152189	112231	179.5	0.400777
1108	149171	112434	178.3	0.325516
1109	146152	112633	175.3	0.305505
1110	143134	112835	166.2	0.360624
1111	155413	115080	217.2	0.336009
1112	152397	115283	179.9	0.269489
1113	149377	115484	199.6	0.33923
1114	146359	115687	176.0	0.225833
1115	143342	115888	169.9	0.461591
1116	155620	118133	167.6	0.474687
1117	152602	118335	146.1	0.746643
1118	149583	118537	156.7	0.596231
1119	146564	118738	161.7	0.241047
1120	143546	118939	194.4	0.309602
1121	155824	121185	118.6	0.624042
1122	152807	121386	114.4	0.71605
1123	149789	121588	138.7	0.776163
1124	146769	121791	153.1	0.48134
1125	143750	121992	182.7	0.785909
1126	154588	102872	215.5	0.310485
1127	151573	103074	226.0	0.288747
1128	148556	103278	224.7	0.216828
1129	145538	103477	217.3	0.270251
1130	142520	103679	216.4	0.311083
1131	154797	105925	193.4	0.319435
1132	151781	106128	191.1	0.244771
1133	148762	106328	180.6	0.149046
1134	145744	106530	175.8	0.279062
1135	142730	106731	199.9	0.250262
1136	171123	123221	173.1	0.716978
1137	168106	123425	134.7	0.71911
1138	165087	123627	113.1	0.658045
1139	162067	123831	119.2	0.736671
1140	159046	124033	135.3	0.592093
1141	170087	107964	263.9	0.269467
1142	167069	108167	262.7	0.398202
1143	164049	108369	249.9	0.353728
1144	161035	108573	234.2	0.234259
1145	158019	108774	209.1	0.331384
1146	170295	111016	252.9	0.292681
1147	167274	111218	241.8	0.308043
1148	164258	111421	242.8	0.235268
1149	161242	111625	217.0	0.282011
1150	158223	111827	226.5	0.364812
1151	170502	114067	248.6	0.372554
1152	167482	114270	224.9	0.413435
1153	164468	114474	223.5	0.272977
1154	161452	114675	195.3	0.425139
1155	158431	114879	223.6	0.360985
1156	170707	117119	253.0	0.22373
1157	167690	117323	210.3	0.216196
1158	164675	117525	193.8	0.284221
1159	161656	117729	184.1	0.31106
1160	158636	117929	192.5	0.555187
1161	170917	120170	195.2	0.497328
1162	167901	120374	176.8	0.965589
1163	164882	120577	157.7	0.300413
1164	161861	120780	128.8	0.558237
1165	158841	120983	128.1	0.68189
1166	169672	101859	293.8	0.226715
1167	166656	102064	277.0	0.229163
1168	163638	102265	252.7	0.318115
1169	160622	102467	240.1	0.709825
1170	157607	102671	236.6	0.237259
1171	169881	104911	282.2	0.440776
1172	166864	105114	268.8	0.515707
1173	163843	105318	261.6	0.268564
1174	160830	105520	260.7	0.268904
1175	157815	105722	234.2	0.210401
1176	186215	122202	153.2	0.457348
1177	183199	122406	211.2	0.418075
1178	180179	122611	204.2	0.342625
1179	177157	122815	182.1	0.424295
1180	174139	123019	196.2	0.175905
1181	185171	106944	213.2	0.247985
1182	182157	107148	206.8	0.242828
1183	179139	107354	239.9	0.34402
1184	176122	107556	266.4	0.283469
1185	173105	107759	261.9	0.275768
1186	185381	109997	165.1	0.307367
1187	182366	110200	185.7	0.240453
1188	179346	110404	214.5	0.255857
1189	176327	110609	237.4	0.34999
1190	173314	110811	246.0	0.276284
1191	185592	113048	144.8	0.296826
1192	182572	113252	191.7	0.305433
1193	179555	113455	232.1	0.337226
1194	176539	113660	239.3	0.247959
1195	173523	113864	248.7	0.256078
1196	185801	116100	163.5	0.329083
1197	182779	116304	196.0	0.41254
1198	179764	116508	219.7	0.460371
1199	176746	116713	237.8	0.231426
1200	173727	116915	245.3	0.399021
1201	186009	119150	164.1	0.624842
1202	182990	119356	232.2	0.448784
1203	179973	119561	246.2	0.431168
1204	176951	119763	241.3	0.31092
1205	173933	119968	213.2	0.448816
1206	175710	101452	283.8	0.222766
1207	172690	101657	289.4	0.364103
1208	184963	103892	222.8	0.352507
1209	181947	104097	234.9	0.312264
1210	178933	104301	247.0	0.310465
1211	175919	104504	262.3	0.361628
1212	172899	104708	270.4	0.308657
1213	201308	121177	261.0	0.314473
1214	198290	121382	247.2	0.42292
1215	195273	121587	251.2	0.207552
1216	192253	121793	229.5	0.373093
1217	189233	121998	225.2	0.28232
1218	201517	124226	264.0	0.4689
1219	198498	124432	231.8	0.293094
1220	200259	105920	288.3	0.277914
1221	197243	106124	275.0	0.286368
1222	194227	106330	249.0	0.288255
1223	191207	106535	218.6	0.297795
1224	188187	106740	172.6	0.628206
1225	200469	108971	258.5	0.370824
1226	197453	109177	272.9	0.262762
1227	194437	109382	249.8	0.230493
1228	191417	109586	259.5	0.264162
1229	188398	109792	179.8	0.200409
1230	200681	112023	246.0	0.336507
1231	197663	112228	236.6	0.311076
1232	194645	112433	229.6	0.299409
1233	191628	112638	230.5	0.228672
1234	188613	112843	203.5	0.860026
1235	200893	115074	258.0	0.312675
1236	197871	115281	275.9	0.364833
1237	194851	115485	269.1	0.327037
1238	191837	115690	232.3	0.29692
1239	188825	115895	232.4	0.203652
1240	201104	118125	281.1	0.278429
1241	198083	118331	270.2	0.384303
1242	195062	118537	259.8	0.308186
1243	192046	118743	253.1	0.292715
1244	189031	118946	237.7	0.251816
1245	200052	102867	286.5	0.210393
1246	197036	103073	256.3	0.23787
1247	194017	103278	250.3	0.272813
1248	190999	103483	231.4	0.277423
1249	187980	103688	161.4	0.378806
1250	216401	120145	268.9	0.371281
1251	213383	120352	273.3	0.356182
1252	210363	120558	280.4	0.309275
1253	207344	120765	275.5	0.373023
1254	204325	120971	276.4	0.342865
1255	216611	123195	248.1	0.384903
1256	213592	123402	245.2	0.238012
1257	210573	123608	244.1	0.219124
1258	207556	123814	249.8	0.30932
1259	204536	124021	255.2	0.334604
1260	215346	104887	238.6	0.391657
1261	212327	105095	279.0	0.254724
1262	209314	105301	300.7	0.246903
1263	206297	105507	302.0	0.254511
1264	203277	105713	292.6	0.44848
1265	215556	107939	247.7	0.278226
1266	212541	108146	242.2	0.402132
1267	209524	108353	290.8	0.213937
1268	206504	108560	312.1	0.342381
1269	203486	108765	279.2	0.389496
1270	215770	110992	240.1	0.284934
1271	212753	111198	291.4	0.192975
1272	209734	111405	308.3	0.256718
1273	206715	111610	296.3	0.274214
1274	203700	111817	265.0	0.359808
1275	215980	114042	294.5	0.22585
1276	212962	114250	310.4	0.310045
1277	209943	114456	309.8	0.21233
1278	206927	114663	275.5	0.456508
1279	203912	114868	268.3	0.303126
1280	216191	117095	298.8	0.306852
1281	213173	117301	284.4	0.341312
1282	210154	117508	303.4	0.110692
1283	207136	117714	293.9	0.245728
1284	204120	117920	283.9	0.359507
1285	215135	101837	244.4	0.341659
1286	212116	102043	230.9	0.193563
1287	209104	102249	258.1	0.232134
1288	206089	102456	285.5	0.307539
1289	203070	102662	286.5	0.328384
1290	231492	119109	203.8	0.299291
1291	228473	119316	250.9	0.356397
1292	225454	119524	289.7	0.251524
1293	222437	119731	266.1	0.384531
1294	219419	119939	290.1	0.309118
1295	231703	122157	193.7	0.227593
1296	228684	122366	238.6	0.253298
1297	225667	122573	247.0	0.283097
1298	222650	122781	281.1	0.339043
1299	219630	122988	274.6	0.364246
1300	230434	103852	241.2	0.334254
1301	227417	104060	317.6	0.173047
1302	224397	104267	266.9	0.306044
1303	221379	104474	213.8	0.245861
1304	218364	104682	200.4	0.640562
1305	230644	106903	285.6	0.237818
1306	227627	107111	199.7	0.427009
1307	224609	107318	195.7	0.165358
1308	221591	107526	186.4	0.0510308
1309	218572	107733	204.2	0.292974
1310	230855	109955	274.6	0.368442
1311	227839	110163	199.8	0.274413
1312	224822	110371	181.8	0.365833
1313	221803	110577	190.2	0.405546
1314	218785	110784	231.1	0.224555
1315	231069	113007	260.2	0.343061
1316	228051	113214	204.4	0.137229
1317	225033	113422	179.2	0.357368
1318	222014	113629	198.7	0.430917
1319	218996	113837	254.7	0.356855
1320	231283	116057	203.3	0.395408
1321	228263	116266	188.8	0.376632
1322	225245	116474	229.0	0.271112
1323	222226	116680	274.3	0.397414
1324	219207	116888	302.3	0.378629
1325	218154	101629	233.6	0.489802
1326	246583	118067	340.7	0.194818
1327	243565	118274	412.2	0.170732
1328	240546	118484	378.4	0.256813
1329	237527	118692	303.2	0.255872
1330	234510	118901	221.0	0.282135
1331	246798	121115	364.0	0.19223
1332	243777	121324	416.3	0.265702
1333	240759	121533	335.7	0.202593
1334	237741	121742	255.1	0.322121
1335	234722	121950	226.4	0.288822
1336	247012	124164	316.8	0.0990941
1337	243991	124374	372.3	0.269226
1338	240973	124583	325.6	0.2228
1339	237953	124791	304.3	0.330733
1340	245520	102809	601.2	0.137594
1341	242501	103019	570.2	0.0570094
1342	239483	103227	489.9	0.204918
1343	236467	103435	458.0	0.0778918
1344	233450	103644	326.4	0.324784
1345	245732	105862	605.7	0.122904
1346	242713	106068	501.1	0.27623
1347	239695	106280	451.1	0.212955
1348	236678	106487	387.7	0.103195
1349	233662	106696	341.4	0.348927
1350	245946	108912	499.3	0.257125
1351	242928	109122	472.0	0.360545
1352	239911	109329	475.6	0.0561865
1353	236892	109539	348.5	0.319266
1354	233874	109747	313.9	0.367383
1355	246158	111964	402.4	0.141922
1356	243140	112173	467.6	0.140569
1357	240124	112381	396.0	0.0782054
1358	237106	112590	293.3	0.337319
1359	234087	112798	318.1	0.198582
1360	246370	115015	395.2	0.120737
1361	243353	115225	452.5	0.202804
1362	240337	115433	364.4	0.0706905
1363	237318	115642	282.0	0.313334
1364	234300	115850	264.2	0.652016
1365	261676	117017	464.3	0.254076
1366	258656	117227	406.6	0.191148
1367	255636	117438	369.2	0.308943
1368	252618	117647	412.7	0.233336
1369	249601	117856	439.9	0.0154179
1370	261890	120067	411.5	0.343581
1371	258872	120277	357.3	0.28726
1372	255853	120487	351.8	0.174332
1373	252834	120697	330.0	0.182563
1374	249818	120906	307.7	0.299903
1375	262105	123117	374.8	0.372633
1376	259086	123326	455.9	0.105202
1377	256068	123536	308.4	0.313421
1378	253050	123746	409.8	0.183536
1379	250032	123956	333.6	0.116378
1380	251553	102391	583.3	0.0811117
1381	248535	102600	589.9	0.240159
1382	260817	104812	466.6	0.301533
1383	257800	105023	497.9	0.167413
1384	254784	105233	520.8	0.313299
1385	251767	105441	535.8	0.322486
1386	248750	105652	576.9	0.265152
1387	261031	107864	457.8	0.388579
1388	258015	108074	452.2	0.321325
1389	254997	108284	464.4	0.43818
1390	251980	108493	459.3	0.416553
1391	248965	108703	516.5	0.121053
1392	261246	110916	421.0	0.33256
1393	258228	111126	411.3	0.190682
1394	255209	111336	464.3	0.25152
1395	252191	111546	389.1	0.431664
1396	249176	111755	398.9	0.237544
1397	261463	113967	444.3	0.205386
1398	258443	114178	385.5	0.284267
1399	255423	114387	503.4	0.0990429
1400	252405	114597	439.6	0.151715
1401	249387	114806	417.8	0.206524
1402	276765	115963	465.7	0.456201
1403	273748	116174	489.1	0.300102
1404	270729	116386	482.2	0.251098
1405	267709	116596	457.2	0.172723
1406	264692	116807	543.7	0.0859527
1407	276979	119012	485.8	0.370742
1408	273962	119224	478.1	0.200512
1409	270943	119435	441.9	0.307189
1410	267923	119646	396.8	0.410882
1411	264906	119857	418.2	0.196225
1412	277197	122062	531.9	0.464727
1413	274178	122273	509.6	0.507259
1414	271158	122484	503.9	0.31629
1415	268139	122695	447.4	0.434749
1416	265122	122905	371.9	0.351924
1417	277412	125111	555.0	0.499686
1418	274391	125322	539.6	0.498871
1419	271371	125533	499.4	0.617137
1420	275901	103759	483.2	0.143931
1421	272884	103970	482.8	0.414303
1422	269867	104182	474.7	0.468071
1423	266850	104392	497.8	0.310152
1424	263834	104603	504.2	0.294532
1425	276119	106810	455.2	0.41412
1426	273102	107022	461.5	0.476136
1427	270083	107233	484.3	0.425995
1428	267066	107443	541.6	0.196362
1429	264049	107654	530.4	0.0672345
1430	276334	109862	487.0	0.468172
1431	273316	110073	498.4	0.454623
1432	270299	110283	541.0	0.293995
1433	267280	110495	543.9	0.0559591
1434	264263	110704	473.9	0.301033
1435	276551	112912	506.7	0.342008
1436	273532	113125	515.7	0.312463
1437	270515	113335	528.0	0.204431
1438	267496	113546	464.2	0.20485
1439	264479	113756	550.8	0.0629472
1440	291856	114904	531.4	0.437262
1441	288836	115115	533.8	0.302363
1442	285818	115328	532.5	0.203643
1443	282799	115541	570.1	0.135038
1444	279782	115751	505.3	0.425511
1445	292071	117952	577.8	0.414499
1446	289051	118165	596.3	0.146597
1447	286036	118378	605.1	0.198776
1448	283017	118589	552.9	0.271336
1449	279998	118802	500.2	0.392567
1450	292289	121001	620.1	0.0261359
1451	289271	121214	649.0	0.13373
1452	286253	121426	599.0	0.47213
1453	283235	121638	594.8	0.319016
1454	280216	121850	547.7	0.334669
1455	292505	124051	659.5	0.200801
1456	289485	124263	642.0	0.237546
1457	286466	124475	609.0	0.457303
1458	283448	124687	576.9	0.449873
1459	280430	124899	570.0	0.468227
1460	284954	103123	474.0	0.409729
1461	281935	103336	462.7	0.359338
1462	278918	103547	435.5	0.312702
1463	291204	105750	593.9	0.149405
1464	288188	105963	517.3	0.431659
1465	285172	106175	506.0	0.36603
1466	282154	106386	473.3	0.169859
1467	279137	106599	477.4	0.218868
1468	291420	108802	602.7	0.242331
1469	288404	109014	555.6	0.414051
1470	285388	109226	503.3	0.249105
1471	282371	109438	471.1	0.252156
1472	279355	109650	504.3	0.122287
1473	291639	111852	540.1	0.423986
1474	288622	112066	509.4	0.382817
1475	285604	112278	490.1	0.288647
1476	282586	112490	535.3	0.0480727
1477	279570	112701	544.5	0.167685
1478	306943	113838	539.3	0.173466
1479	303926	114051	569.0	0.181673
1480	300908	114264	610.7	0.048673
1481	297890	114478	598.8	0.316235
1482	294874	114691	587.1	0.454968
1483	307161	116887	503.9	0.303922
1484	304143	117100	516.4	0.281296
1485	301125	117314	542.1	0.302638
1486	298108	117527	562.3	0.320972
1487	295091	117740	575.3	0.444606
1488	307380	119935	544.2	0.231963
1489	304363	120149	520.6	0.429281
1490	301345	120363	534.8	0.424084
1491	298327	120575	560.7	0.354793
1492	295309	120789	569.5	0.172763
1493	307599	122985	549.7	0.132964
1494	304580	123198	548.7	0.425212
1495	301561	123411	573.9	0.0390714
1496	298542	123625	613.6	0.112905
1497	295525	123837	622.0	0.283118
1498	307816	126033	545.8	0.505567
1499	304796	126247	560.1	0.164474
1500	301779	126460	580.1	0.101082
1501	66451	145450	29.5	0.320097
1502	81551	144471	25.1	0.600155
1503	78530	144668	37.5	0.450208
1504	75513	144864	41.4	0.279182
1505	72496	145059	35.5	0.252412
1506	69475	145254	32.6	0.30465
1507	80560	129219	17.5	0.359762
1508	77537	129414	20.0	0.293738
1509	74516	129611	28.3	0.252158
1510	71502	129808	31.8	0.334037
1511	68482	130001	38.8	0.204213
1512	80758	132268	22.6	0.362473
1513	77735	132466	25.9	0.23143
1514	74718	132661	32.3	0.233876
1515	71700	132857	40.2	0.224353
1516	68677	133053	45.8	0.205603
1517	80960	135320	32.6	0.369787
1518	77936	135514	41.7	0.202424
1519	74919	135712	36.1	0.33131
1520	71900	135907	45.6	0.242199
1521	68878	136102	44.4	0.323467
1522	81156	138368	36.4	0.28188
1523	78134	138565	51.3	0.304014
1524	75117	138762	54.0	0.310725
1525	72094	138958	55.0	0.289554
1526	69073	139154	38.6	0.412087
1527	81354	141419	44.7	0.246369
1528	78335	141616	49.2	0.273722
1529	75319	141811	54.4	0.296628
1530	72297	142007	52.2	0.258752
1531	69274	142204	48.1	0.180276
1532	96654	143486	52.4	0.383876
1533	93636	143683	58.6	0.29702
1534	90618	143881	62.9	0.339846
1535	87594	144077	34.5	1.46218
1536	84573	144275	27.3	0.707695
1537	95655	128233	23.6	0.746966
1538	92634	128432	24.1	0.456119
1539	89614	128627	22.0	0.358712
1540	86594	128826	20.8	0.347288
1541	83576	129022	16.5	0.363414
1542	95858	131284	42.5	0.248373
1543	92836	131480	31.4	0.395816
1544	89816	131679	18.9	0.435659
1545	86794	131875	18.1	0.353934
1546	83774	132073	20.0	0.381093
1547	96059	134334	37.9	0.381362
1548	93039	134530	30.0	0.383921
1549	90020	134729	29.7	0.405881
1550	86999	134925	30.1	0.228572
1551	83980	135122	17.6	0.29188
1552	96254	137383	51.0	0.344268
1553	93236	137582	41.7	0.305271
1554	90216	137779	47.9	0.285594
1555	87195	137976	33.4	0.657578
1556	84179	138172	21.4	0.378203
1557	96456	140435	55.0	0.308578
1558	93438	140631	58.9	0.322596
1559	90418	140829	62.9	0.257341
1560	87394	141027	49.8	0.772255
1561	84375	141223	23.1	1.55455
1562	111756	142495	51.7	0.378783
1563	108736	142693	50.9	0.30502
1564	105716	142892	57.7	0.284644
1565	102694	143090	48.8	0.326062
1566	99674	143288	50.4	0.285018
1567	110747	127242	24.2	0.496651
1568	107725	127442	22.6	0.415356
1569	104707	127640	22.2	0.399415
1570	101689	127837	19.1	0.197901
1571	98672	128036	16.1	0.357139
1572	110946	130292	54.2	0.36793
1573	107929	130491	48.8	0.442797
1574	104910	130689	55.8	0.234632
1575	101893	130889	42.9	0.357881
1576	98875	131086	34.6	0.409039
1577	111154	133344	80.4	0.252175
1578	108137	133541	75.4	0.434203
1579	105118	133741	75.6	0.174172
1580	102098	133938	55.9	0.357268
1581	99078	134136	44.7	0.407733
1582	111358	136392	73.0	0.306552
1583	108337	136592	69.9	0.307622
1584	105317	136789	60.4	0.42325
1585	102295	136989	65.3	0.242523
1586	99273	137187	61.3	0.313398
1587	111558	139443	59.5	0.390545
1588	108538	139641	53.4	0.348316
1589	105518	139841	58.8	0.332854
1590	102497	140038	60.7	0.289208
1591	99475	140236	55.9	0.344562
1592	104510	124588	23.8	0.419392
1593	101492	124787	19.8	0.422328
1594	98473	124984	18.5	0.331155
1595	126855	141498	84.9	0.616064
1596	123838	141698	85.0	0.881055
1597	120817	141896	78.6	0.252286
1598	117795	142097	66.8	0.285106
1599	114776	142295	57.1	0.360918
