ID	X	Y	ALT	BETA
129	28500.000000	188500.000000	4.7	0.354974
130	28500.000000	187500.000000	4.4	0.350741
131	28500.000000	186500.000000	4.1	0.365456
132	28500.000000	185500.000000	7.4	0.385803
133	28500.000000	184500.000000	11.8	0.372145
134	28500.000000	183500.000000	14.0	0.372312
135	28500.000000	182500.000000	12.3	0.363870
136	28500.000000	181500.000000	9.1	0.330886
137	28500.000000	180500.000000	9.2	0.336484
138	28500.000000	179500.000000	7.9	0.348243
139	28500.000000	178500.000000	2.7	0.364507
140	28500.000000	177500.000000	5.8	0.376972
141	28500.000000	176500.000000	8.2	0.374244
142	28500.000000	175500.000000	9.8	0.361550
143	28500.000000	174500.000000	10.8	0.350777
144	28500.000000	173500.000000	11.7	0.361510
145	28500.000000	172500.000000	13.2	0.369180
146	28500.000000	171500.000000	15.8	0.392639
147	28500.000000	170500.000000	15.9	0.385408
148	28500.000000	169500.000000	17.4	0.399990
149	28500.000000	168500.000000	31.4	0.417139
150	29500.000000	203500.000000	0.0	0.244448
151	29500.000000	202500.000000	0.0	0.361937
152	29500.000000	201500.000000	0.2	0.443892
153	29500.000000	200500.000000	8.7	0.484526
154	29500.000000	199500.000000	10.4	0.468125
155	29500.000000	198500.000000	6.8	0.457345
156	29500.000000	197500.000000	0.6	0.452006
157	29500.000000	196500.000000	0.5	0.430267
158	29500.000000	195500.000000	0.5	0.411258
159	29500.000000	194500.000000	0.1	0.386315
160	29500.000000	193500.000000	0.0	0.355697
161	29500.000000	192500.000000	0.0	0.352056
162	29500.000000	191500.000000	0.0	0.345226
163	29500.000000	190500.000000	0.8	0.328397
164	29500.000000	189500.000000	4.9	0.329765
165	29500.000000	188500.000000	6.5	0.330193
166	29500.000000	187500.000000	5.7	0.316318
167	29500.000000	186500.000000	6.2	0.343641
168	29500.000000	185500.000000	7.8	0.365026
169	29500.000000	184500.000000	11.5	0.338156
170	29500.000000	183500.000000	13.7	0.338777
171	29500.000000	182500.000000	11.3	0.330166
172	29500.000000	181500.000000	7.6	0.309626
173	29500.000000	180500.000000	6.5	0.326563
174	29500.000000	179500.000000	2.3	0.337501
175	29500.000000	178500.000000	4.1	0.338386
176	29500.000000	177500.000000	6.3	0.340199
177	29500.000000	176500.000000	9.5	0.356474
178	29500.000000	175500.000000	12.7	0.347744
179	29500.000000	174500.000000	15.9	0.346594
180	29500.000000	173500.000000	16.7	0.358119
181	29500.000000	172500.000000	17.1	0.350400
182	29500.000000	171500.000000	15.6	0.375072
183	29500.000000	170500.000000	17.5	0.378931
184	29500.000000	169500.000000	20.2	0.393255
185	29500.000000	168500.000000	38.2	0.412232
186	30500.000000	203500.000000	0.0	0.320292
187	30500.000000	202500.000000	0.0	0.424729
188	30500.000000	201500.000000	4.3	0.475325
189	30500.000000	200500.000000	8.4	0.484928
190	30500.000000	199500.000000	8.0	0.458897
191	30500.000000	198500.000000	3.7	0.478744
192	30500.000000	197500.000000	1.1	0.478555
193	30500.000000	196500.000000	0.8	0.439945
194	30500.000000	195500.000000	0.3	0.427985
195	30500.000000	194500.000000	0.5	0.372071
196	30500.000000	193500.000000	0.3	0.333736
197	30500.000000	192500.000000	0.4	0.352139
198	30500.000000	191500.000000	0.2	0.337961
199	30500.000000	190500.000000	0.8	0.318073
200	30500.000000	189500.000000	5.0	0.315545
201	30500.000000	188500.000000	8.1	0.302446
202	30500.000000	187500.000000	7.7	0.286288
203	30500.000000	186500.000000	8.7	0.316283
204	30500.000000	185500.000000	8.5	0.342579
205	30500.000000	184500.000000	11.8	0.316636
206	30500.000000	183500.000000	12.6	0.319011
207	30500.000000	182500.000000	10.0	0.318346
208	30500.000000	181500.000000	7.8	0.313411
209	30500.000000	180500.000000	2.2	0.326724
210	30500.000000	179500.000000	2.3	0.335425
211	30500.000000	178500.000000	4.8	0.326780
212	30500.000000	177500.000000	7.0	0.327472
213	30500.000000	176500.000000	10.5	0.362117
214	30500.000000	175500.000000	13.9	0.361911
215	30500.000000	174500.000000	18.2	0.367496
216	30500.000000	173500.000000	24.1	0.362403
217	30500.000000	172500.000000	23.0	0.341887
218	30500.000000	171500.000000	26.1	0.360616
219	30500.000000	170500.000000	26.4	0.364301
220	30500.000000	169500.000000	28.8	0.383676
221	30500.000000	168500.000000	38.9	0.412360
222	31500.000000	204500.000000	0.0	0.214965
223	31500.000000	203500.000000	0.0	0.331233
224	31500.000000	202500.000000	0.4	0.425603
225	31500.000000	201500.000000	6.6	0.465218
226	31500.000000	200500.000000	7.4	0.456709
227	31500.000000	199500.000000	5.0	0.449553
228	31500.000000	198500.000000	1.1	0.475573
229	31500.000000	197500.000000	0.9	0.468911
230	31500.000000	196500.000000	1.4	0.416304
231	31500.000000	195500.000000	2.0	0.403203
232	31500.000000	194500.000000	0.2	0.332417
233	31500.000000	193500.000000	0.4	0.312558
234	31500.000000	192500.000000	0.4	0.355743
235	31500.000000	191500.000000	0.7	0.336071
236	31500.000000	190500.000000	1.1	0.329292
237	31500.000000	189500.000000	4.7	0.315940
238	31500.000000	188500.000000	7.5	0.298344
239	31500.000000	187500.000000	7.9	0.295378
240	31500.000000	186500.000000	9.4	0.325463
241	31500.000000	185500.000000	10.1	0.348514
242	31500.000000	184500.000000	11.0	0.323081
243	31500.000000	183500.000000	10.1	0.333504
244	31500.000000	182500.000000	7.5	0.319192
245	31500.000000	181500.000000	4.4	0.320553
246	31500.000000	180500.000000	1.3	0.336311
247	31500.000000	179500.000000	2.5	0.329044
248	31500.000000	178500.000000	5.1	0.324285
249	31500.000000	177500.000000	7.3	0.328704
250	31500.000000	176500.000000	11.1	0.369705
251	31500.000000	175500.000000	12.9	0.369622
252	31500.000000	174500.000000	17.1	0.385707
253	31500.000000	173500.000000	26.3	0.380779
254	31500.000000	172500.000000	28.9	0.354873
255	31500.000000	171500.000000	32.9	0.370935
256	31500.000000	170500.000000	35.7	0.362878
257	31500.000000	169500.000000	50.5	0.377414
258	31500.000000	168500.000000	40.8	0.399363
259	32500.000000	204500.000000	0.0	0.281426
260	32500.000000	203500.000000	0.0	0.392285
261	32500.000000	202500.000000	4.5	0.451816
262	32500.000000	201500.000000	7.3	0.447247
263	32500.000000	200500.000000	4.9	0.424793
264	32500.000000	199500.000000	1.2	0.400133
265	32500.000000	198500.000000	0.8	0.430692
266	32500.000000	197500.000000	0.7	0.444901
267	32500.000000	196500.000000	1.5	0.403854
268	32500.000000	195500.000000	3.3	0.402196
269	32500.000000	194500.000000	1.5	0.332375
270	32500.000000	193500.000000	0.3	0.307558
271	32500.000000	192500.000000	0.3	0.340409
272	32500.000000	191500.000000	0.5	0.331246
273	32500.000000	190500.000000	2.0	0.342061
274	32500.000000	189500.000000	4.0	0.345542
275	32500.000000	188500.000000	4.9	0.336043
276	32500.000000	187500.000000	5.3	0.322930
277	32500.000000	186500.000000	6.3	0.333286
278	32500.000000	185500.000000	7.9	0.335181
279	32500.000000	184500.000000	9.4	0.301498
280	32500.000000	183500.000000	8.5	0.298966
281	32500.000000	182500.000000	6.8	0.272671
282	32500.000000	181500.000000	1.3	0.278838
283	32500.000000	180500.000000	1.9	0.312558
284	32500.000000	179500.000000	2.7	0.310306
285	32500.000000	178500.000000	4.3	0.317957
286	32500.000000	177500.000000	9.9	0.324581
287	32500.000000	176500.000000	15.4	0.360188
288	32500.000000	175500.000000	16.5	0.376925
289	32500.000000	174500.000000	21.7	0.413846
290	32500.000000	173500.000000	29.0	0.419291
291	32500.000000	172500.000000	35.0	0.396643
292	32500.000000	171500.000000	38.6	0.409104
293	32500.000000	170500.000000	42.6	0.390079
294	32500.000000	169500.000000	39.2	0.392300
295	32500.000000	168500.000000	41.4	0.403984
296	33500.000000	205500.000000	0.0	0.225717
297	33500.000000	204500.000000	0.0	0.322753
298	33500.000000	203500.000000	0.3	0.403277
299	33500.000000	202500.000000	8.6	0.423775
300	33500.000000	201500.000000	7.2	0.420700
301	33500.000000	200500.000000	2.9	0.409420
302	33500.000000	199500.000000	0.5	0.387795
303	33500.000000	198500.000000	0.6	0.389920
304	33500.000000	197500.000000	0.8	0.376066
305	33500.000000	196500.000000	1.0	0.334507
306	33500.000000	195500.000000	1.8	0.342986
307	33500.000000	194500.000000	1.3	0.304068
308	33500.000000	193500.000000	0.4	0.300076
309	33500.000000	192500.000000	0.5	0.336939
310	33500.000000	191500.000000	0.2	0.332587
311	33500.000000	190500.000000	0.7	0.338168
312	33500.000000	189500.000000	1.5	0.345297
313	33500.000000	188500.000000	3.9	0.328414
314	33500.000000	187500.000000	7.7	0.308146
315	33500.000000	186500.000000	9.7	0.306768
316	33500.000000	185500.000000	9.2	0.290603
317	33500.000000	184500.000000	6.1	0.271385
318	33500.000000	183500.000000	6.6	0.269613
319	33500.000000	182500.000000	7.2	0.248318
320	33500.000000	181500.000000	0.9	0.261333
321	33500.000000	180500.000000	1.3	0.294067
322	33500.000000	179500.000000	2.1	0.293640
323	33500.000000	178500.000000	4.5	0.326438
324	33500.000000	177500.000000	8.7	0.347892
325	33500.000000	176500.000000	16.9	0.377505
326	33500.000000	175500.000000	22.4	0.404968
327	33500.000000	174500.000000	28.1	0.444683
328	33500.000000	173500.000000	30.0	0.466959
329	33500.000000	172500.000000	28.6	0.454254
330	33500.000000	171500.000000	29.5	0.455470
331	33500.000000	170500.000000	28.6	0.406930
332	33500.000000	169500.000000	24.4	0.381694
333	33500.000000	168500.000000	24.3	0.385940
334	33500.000000	167500.000000	31.1	0.388835
335	33500.000000	166500.000000	62.7	0.397282
336	34500.000000	206500.000000	0.0	0.192439
337	34500.000000	205500.000000	0.0	0.300091
338	34500.000000	204500.000000	0.0	0.380389
339	34500.000000	203500.000000	3.7	0.413052
340	34500.000000	202500.000000	9.1	0.392403
341	34500.000000	201500.000000	5.2	0.380655
342	34500.000000	200500.000000	1.5	0.378524
343	34500.000000	199500.000000	0.7	0.381041
344	34500.000000	198500.000000	0.5	0.365892
345	34500.000000	197500.000000	0.3	0.352445
346	34500.000000	196500.000000	0.3	0.316412
347	34500.000000	195500.000000	0.8	0.312496
348	34500.000000	194500.000000	0.5	0.297508
349	34500.000000	193500.000000	0.5	0.294742
350	34500.000000	192500.000000	0.6	0.324197
351	34500.000000	191500.000000	0.3	0.332145
352	34500.000000	190500.000000	1.0	0.331611
353	34500.000000	189500.000000	2.4	0.324443
354	34500.000000	188500.000000	4.7	0.317005
355	34500.000000	187500.000000	8.0	0.305570
356	34500.000000	186500.000000	9.7	0.306106
357	34500.000000	185500.000000	8.3	0.279706
358	34500.000000	184500.000000	5.7	0.240301
359	34500.000000	183500.000000	4.9	0.223167
360	34500.000000	182500.000000	6.0	0.203396
361	34500.000000	181500.000000	1.5	0.231589
362	34500.000000	180500.000000	1.3	0.273699
363	34500.000000	179500.000000	1.7	0.282447
364	34500.000000	178500.000000	5.0	0.323168
365	34500.000000	177500.000000	10.2	0.345864
366	34500.000000	176500.000000	19.3	0.365828
367	34500.000000	175500.000000	26.0	0.387885
368	34500.000000	174500.000000	23.0	0.429113
369	34500.000000	173500.000000	28.2	0.476045
370	34500.000000	172500.000000	23.2	0.475809
371	34500.000000	171500.000000	22.9	0.470743
372	34500.000000	170500.000000	21.6	0.415767
373	34500.000000	169500.000000	20.9	0.370843
374	34500.000000	168500.000000	25.0	0.359063
375	34500.000000	167500.000000	28.3	0.367850
376	34500.000000	166500.000000	35.0	0.365755
377	34500.000000	165500.000000	56.2	0.351522
378	34500.000000	164500.000000	57.9	0.379368
379	35500.000000	206500.000000	0.0	0.350078
380	35500.000000	205500.000000	0.0	0.482234
381	35500.000000	204500.000000	1.5	0.538038
382	35500.000000	203500.000000	10.4	0.536800
383	35500.000000	202500.000000	4.8	0.495649
384	35500.000000	201500.000000	3.9	0.445408
385	35500.000000	200500.000000	0.6	0.433438
386	35500.000000	199500.000000	0.1	0.439794
387	35500.000000	198500.000000	0.0	0.356075
388	35500.000000	197500.000000	0.0	0.361333
389	35500.000000	196500.000000	0.2	0.346429
390	35500.000000	195500.000000	0.8	0.322503
391	35500.000000	194500.000000	0.3	0.318518
392	35500.000000	193500.000000	0.2	0.295734
393	35500.000000	192500.000000	0.6	0.305241
394	35500.000000	191500.000000	0.3	0.332759
395	35500.000000	190500.000000	1.1	0.322426
396	35500.000000	189500.000000	3.2	0.316288
397	35500.000000	188500.000000	5.5	0.318173
398	35500.000000	187500.000000	7.1	0.299239
399	35500.000000	186500.000000	5.7	0.289856
400	35500.000000	185500.000000	7.3	0.248039
401	35500.000000	184500.000000	5.7	0.188349
402	35500.000000	183500.000000	3.5	0.169630
403	35500.000000	182500.000000	4.5	0.177314
404	35500.000000	181500.000000	1.3	0.218370
405	35500.000000	180500.000000	0.6	0.271194
406	35500.000000	179500.000000	3.2	0.287612
407	35500.000000	178500.000000	6.5	0.314594
408	35500.000000	177500.000000	10.3	0.331447
409	35500.000000	176500.000000	15.8	0.346638
410	35500.000000	175500.000000	18.7	0.364751
411	35500.000000	174500.000000	18.9	0.402245
412	35500.000000	173500.000000	24.0	0.448309
413	35500.000000	172500.000000	26.8	0.458164
414	35500.000000	171500.000000	20.7	0.456234
415	35500.000000	170500.000000	21.7	0.421580
416	35500.000000	169500.000000	23.0	0.384807
417	35500.000000	168500.000000	27.4	0.366159
418	35500.000000	167500.000000	36.7	0.365505
419	35500.000000	166500.000000	41.3	0.342806
420	35500.000000	165500.000000	61.4	0.324284
421	35500.000000	164500.000000	66.7	0.346125
422	36500.000000	207500.000000	0.0	0.212553
423	36500.000000	206500.000000	0.0	0.411686
424	36500.000000	205500.000000	0.0	0.529048
425	36500.000000	204500.000000	5.0	0.569982
426	36500.000000	203500.000000	5.3	0.540727
427	36500.000000	202500.000000	1.8	0.497780
428	36500.000000	201500.000000	1.1	0.460299
429	36500.000000	200500.000000	0.1	0.435116
430	36500.000000	199500.000000	0.0	0.443849
431	36500.000000	198500.000000	0.1	0.373665
432	36500.000000	197500.000000	0.0	0.373343
433	36500.000000	196500.000000	0.0	0.364713
434	36500.000000	195500.000000	0.5	0.333032
435	36500.000000	194500.000000	0.8	0.318101
436	36500.000000	193500.000000	0.9	0.270597
437	36500.000000	192500.000000	0.6	0.261503
438	36500.000000	191500.000000	0.3	0.272803
439	36500.000000	190500.000000	0.8	0.269219
440	36500.000000	189500.000000	1.5	0.270841
441	36500.000000	188500.000000	1.1	0.289417
442	36500.000000	187500.000000	1.4	0.289104
443	36500.000000	186500.000000	1.6	0.278973
444	36500.000000	185500.000000	2.5	0.233739
445	36500.000000	184500.000000	3.3	0.165425
446	36500.000000	183500.000000	1.7	0.166227
447	36500.000000	182500.000000	0.5	0.189636
448	36500.000000	181500.000000	1.0	0.244512
449	36500.000000	180500.000000	2.5	0.279648
450	36500.000000	179500.000000	4.5	0.275603
451	36500.000000	178500.000000	5.5	0.287586
452	36500.000000	177500.000000	9.6	0.307736
453	36500.000000	176500.000000	12.8	0.335863
454	36500.000000	175500.000000	15.3	0.352313
455	36500.000000	174500.000000	16.4	0.371572
456	36500.000000	173500.000000	24.2	0.402866
457	36500.000000	172500.000000	18.5	0.410562
458	36500.000000	171500.000000	19.1	0.412136
459	36500.000000	170500.000000	24.3	0.399310
460	36500.000000	169500.000000	28.8	0.363307
461	36500.000000	168500.000000	32.4	0.343384
462	36500.000000	167500.000000	41.6	0.334552
463	36500.000000	166500.000000	47.7	0.297700
464	36500.000000	165500.000000	50.4	0.300373
465	36500.000000	164500.000000	56.5	0.307564
466	36500.000000	163500.000000	93.4	0.325695
467	36500.000000	162500.000000	99.0	0.384243
468	36500.000000	161500.000000	43.5	0.417220
469	37500.000000	207500.000000	0.0	0.257737
470	37500.000000	206500.000000	0.0	0.423623
471	37500.000000	205500.000000	1.3	0.509923
472	37500.000000	204500.000000	4.3	0.553863
473	37500.000000	203500.000000	2.0	0.531064
474	37500.000000	202500.000000	2.0	0.498649
475	37500.000000	201500.000000	1.2	0.462178
476	37500.000000	200500.000000	0.1	0.424584
477	37500.000000	199500.000000	0.1	0.425579
478	37500.000000	198500.000000	0.1	0.374290
479	37500.000000	197500.000000	0.0	0.376316
480	37500.000000	196500.000000	0.0	0.369417
481	37500.000000	195500.000000	0.0	0.339901
482	37500.000000	194500.000000	0.8	0.306545
483	37500.000000	193500.000000	0.7	0.245619
484	37500.000000	192500.000000	0.1	0.219170
485	37500.000000	191500.000000	0.2	0.220829
486	37500.000000	190500.000000	0.3	0.239119
487	37500.000000	189500.000000	0.1	0.257581
488	37500.000000	188500.000000	0.0	0.303266
489	37500.000000	187500.000000	-0.1	0.308879
490	37500.000000	186500.000000	0.1	0.281913
491	37500.000000	185500.000000	0.9	0.239207
492	37500.000000	184500.000000	0.1	0.173726
493	37500.000000	183500.000000	0.0	0.178504
494	37500.000000	182500.000000	0.2	0.204820
495	37500.000000	181500.000000	0.9	0.253191
496	37500.000000	180500.000000	3.6	0.275454
497	37500.000000	179500.000000	6.2	0.280456
498	37500.000000	178500.000000	7.6	0.287107
499	37500.000000	177500.000000	7.2	0.305379
500	37500.000000	176500.000000	9.4	0.327346
501	37500.000000	175500.000000	11.3	0.324847
502	37500.000000	174500.000000	16.9	0.335533
503	37500.000000	173500.000000	16.9	0.355123
504	37500.000000	172500.000000	14.4	0.359352
505	37500.000000	171500.000000	18.8	0.357637
506	37500.000000	170500.000000	21.7	0.370207
507	37500.000000	169500.000000	24.6	0.350595
508	37500.000000	168500.000000	28.9	0.332886
509	37500.000000	167500.000000	41.1	0.336553
510	37500.000000	166500.000000	37.7	0.298782
511	37500.000000	165500.000000	39.5	0.294416
512	37500.000000	164500.000000	57.5	0.293091
513	37500.000000	163500.000000	103.0	0.299793
514	37500.000000	162500.000000	78.1	0.332999
515	37500.000000	161500.000000	59.2	0.341761
516	37500.000000	160500.000000	33.4	0.350873
517	38500.000000	208500.000000	0.0	0.192785
518	38500.000000	207500.000000	0.0	0.300046
519	38500.000000	206500.000000	0.1	0.434589
520	38500.000000	205500.000000	4.0	0.474585
521	38500.000000	204500.000000	2.9	0.488058
522	38500.000000	203500.000000	1.8	0.480687
523	38500.000000	202500.000000	3.7	0.469013
524	38500.000000	201500.000000	2.1	0.455585
525	38500.000000	200500.000000	0.1	0.431238
526	38500.000000	199500.000000	0.1	0.418383
527	38500.000000	198500.000000	0.1	0.369216
528	38500.000000	197500.000000	0.0	0.358483
529	38500.000000	196500.000000	0.0	0.354852
530	38500.000000	195500.000000	0.0	0.339532
531	38500.000000	194500.000000	0.5	0.297999
532	38500.000000	193500.000000	0.2	0.239238
533	38500.000000	192500.000000	0.1	0.189837
534	38500.000000	191500.000000	0.1	0.186184
535	38500.000000	190500.000000	0.0	0.212299
536	38500.000000	189500.000000	0.0	0.239798
537	38500.000000	188500.000000	0.0	0.282209
538	38500.000000	187500.000000	0.0	0.274016
539	38500.000000	186500.000000	0.1	0.227153
540	38500.000000	185500.000000	0.2	0.187851
541	38500.000000	184500.000000	0.3	0.149134
542	38500.000000	183500.000000	0.0	0.162297
543	38500.000000	182500.000000	0.1	0.205229
544	38500.000000	181500.000000	1.9	0.259657
545	38500.000000	180500.000000	3.4	0.280407
546	38500.000000	179500.000000	5.4	0.291777
547	38500.000000	178500.000000	7.1	0.296398
548	38500.000000	177500.000000	8.9	0.312961
549	38500.000000	176500.000000	9.7	0.338586
550	38500.000000	175500.000000	12.0	0.338875
551	38500.000000	174500.000000	11.9	0.346560
552	38500.000000	173500.000000	12.9	0.345389
553	38500.000000	172500.000000	15.2	0.338866
554	38500.000000	171500.000000	18.9	0.345656
555	38500.000000	170500.000000	22.6	0.365992
556	38500.000000	169500.000000	25.7	0.353936
557	38500.000000	168500.000000	33.5	0.351706
558	38500.000000	167500.000000	33.6	0.338945
559	38500.000000	166500.000000	38.6	0.305580
560	38500.000000	165500.000000	52.1	0.304140
561	38500.000000	164500.000000	71.4	0.277943
562	38500.000000	163500.000000	101.3	0.284371
563	38500.000000	162500.000000	69.8	0.295929
564	38500.000000	161500.000000	49.1	0.294923
565	38500.000000	160500.000000	56.7	0.310914
566	38500.000000	159500.000000	46.3	0.325899
567	38500.000000	158500.000000	23.9	0.357759
568	39500.000000	208500.000000	0.0	0.247593
569	39500.000000	207500.000000	0.0	0.313797
570	39500.000000	206500.000000	2.9	0.338377
571	39500.000000	205500.000000	4.3	0.326779
572	39500.000000	204500.000000	3.7	0.341144
573	39500.000000	203500.000000	1.2	0.362804
574	39500.000000	202500.000000	1.1	0.363645
575	39500.000000	201500.000000	0.7	0.382833
576	39500.000000	200500.000000	0.2	0.362463
577	39500.000000	199500.000000	0.2	0.340075
578	39500.000000	198500.000000	0.2	0.356864
579	39500.000000	197500.000000	0.0	0.335106
580	39500.000000	196500.000000	0.1	0.329691
581	39500.000000	195500.000000	0.1	0.333916
582	39500.000000	194500.000000	0.1	0.280011
583	39500.000000	193500.000000	0.1	0.226032
584	39500.000000	192500.000000	0.0	0.170394
585	39500.000000	191500.000000	0.1	0.152115
586	39500.000000	190500.000000	0.0	0.186390
587	39500.000000	189500.000000	0.0	0.200280
588	39500.000000	188500.000000	0.0	0.234725
589	39500.000000	187500.000000	0.0	0.208655
590	39500.000000	186500.000000	0.1	0.155371
591	39500.000000	185500.000000	0.0	0.134998
592	39500.000000	184500.000000	0.0	0.135760
593	39500.000000	183500.000000	0.1	0.172113
594	39500.000000	182500.000000	0.4	0.226633
595	39500.000000	181500.000000	1.3	0.286171
596	39500.000000	180500.000000	3.0	0.299509
597	39500.000000	179500.000000	4.7	0.307590
598	39500.000000	178500.000000	7.4	0.318675
599	39500.000000	177500.000000	11.9	0.353301
600	39500.000000	176500.000000	16.0	0.369242
601	39500.000000	175500.000000	15.7	0.372488
602	39500.000000	174500.000000	12.8	0.388324
603	39500.000000	173500.000000	16.0	0.363567
604	39500.000000	172500.000000	21.7	0.355335
605	39500.000000	171500.000000	22.9	0.361617
