ID	LAMBX	LAMBY	ALT	BETA
807	226782	94904	415.6	0.01035
808	223765	95113	342.3	0.118443
809	220749	95319	292.8	0.07165
810	217734	95526	281.2	0.0184706
811	230011	97748	357.3	0.0186349
812	226995	97957	363.6	0.0327315
813	223976	98163	363.4	0.0480319
814	220959	98372	290.9	0.0195285
815	217944	98578	271.9	0.271046
816	230224	100800	327.7	0.0297618
817	227206	101007	345.4	0.0159748
818	224186	101216	342.6	0.0245442
819	221169	101423	290.2	0.276998
820	228320	73335	471.0	0.0321463
821	225305	73544	466.2	0.0245107
822	222289	73751	475.1	0.0773987
823	219274	73957	445.5	0
824	216261	74165	469.2	0
825	228530	76388	457.1	0.0368664
826	225515	76595	503.0	0.000759052
827	222500	76801	477.5	0.0492879
828	219486	77010	445.8	0.0563982
829	216471	77217	413.0	0
830	228741	79439	505.2	0.0066394
831	225725	79647	551.0	0.11098
832	222711	79854	484.2	0.207388
833	219697	80061	412.2	0.0541773
834	216679	80268	384.4	0.0816677
835	228955	82489	525.7	0.0225534
836	225938	82699	523.6	0.0109038
837	222920	82906	545.0	0.0267861
838	219907	83112	489.9	0
839	216892	83320	419.7	0.00728003
840	229164	85543	451.1	0
841	226148	85750	529.3	0
842	223130	85957	504.7	0
843	220117	86166	385.4	0.0658644
844	217102	86372	350.7	0.0411462
845	244455	87552	442.1	0.0866956
846	241441	87760	393.9	0.0164016
847	238422	87970	398.1	0.0284299
848	235405	88178	390.5	0.0483376
849	232392	88385	408.5	0.157006
850	244670	90603	385.2	0.0350988
851	241653	90813	387.9	0.109186
852	238633	91020	426.2	0.0270368
853	235616	91230	417.4	0.0148707
854	232602	91438	404.4	0.0282669
855	244880	93655	377.8	0.0495775
856	241863	93863	345.1	0.0496731
857	238845	94073	383.4	0.0449401
858	235830	94281	373.1	0.0355936
859	232813	94489	375.2	0.0460496
860	245090	96707	441.0	0.0653094
861	242074	96915	408.2	0.0568827
862	239059	97124	352.7	0.0485094
863	236043	97332	303.5	0.149019
864	233027	97541	310.0	0.00124875
865	245305	99758	530.3	0
866	242288	99967	541.1	0.019962
867	239272	100176	511.2	0.0171339
868	236256	100384	424.2	0
869	233239	100592	270.1	0.105477
870	231333	73128	468.8	0.0736018
871	243603	75346	529.8	0.071674
872	240589	75555	507.2	0.0254684
873	237574	75763	465.1	0.0411029
874	234560	75971	483.1	0
875	231545	76181	476.5	0.00471359
876	243815	78398	506.1	0.230306
877	240799	78606	497.3	0.0268867
878	237785	78815	472.0	0
879	234772	79023	434.7	0.00171979
880	231757	79230	434.9	0.0663654
881	244030	81449	457.2	0.0782105
882	241015	81657	459.1	0.0358684
883	238000	81866	458.5	0.0156566
884	234983	82075	435.4	0.0398705
885	231968	82283	417.1	0.07363
886	244243	84500	455.1	0.0763809
887	241228	84709	397.4	0.0487279
888	238212	84918	446.8	0.0295695
889	235195	85125	406.1	0.0507012
890	232179	85335	413.6	0.0346992
891	260603	101762	479.5	0.109679
892	257585	101971	531.0	0.0524643
893	254570	102181	549.8	0.0303152
894	259536	86504	474.1	0.00424406
895	256519	86715	481.3	0.045171
896	253501	86923	462.2	0.0307247
897	250485	87134	449.2	0.0650211
898	247470	87342	430.9	0.123414
899	259749	89556	477.8	0.045838
900	256731	89765	461.4	0.0425667
901	253714	89976	435.0	0.0625897
902	250698	90185	435.3	0.0125726
903	247683	90394	420.6	0.000861413
904	259961	92607	502.7	0.071234
905	256944	92818	468.2	0.029079
906	253925	93027	406.6	0.0029719
907	250910	93236	400.4	0.165628
908	247895	93447	372.4	0
909	260175	95658	459.1	0.0615132
910	257158	95868	416.9	0.0681067
911	254139	96078	443.8	0
912	251124	96288	451.3	0.227179
913	248107	96497	425.0	0.0261665
914	260390	98710	471.4	0.00708127
915	257373	98920	453.0	0.0465406
916	254356	99129	481.2	0.0440332
917	251339	99340	532.2	0.104247
918	248322	99548	513.3	0
919	258678	74298	401.8	0.0103067
920	255663	74509	464.9	0.0569935
921	252646	74719	494.9	0.0365042
922	249633	74928	506.9	0.0531136
923	246618	75137	513.5	0.149094
924	258893	77350	479.8	0.020864
925	255877	77560	440.6	0.0325372
926	252858	77769	451.4	0.0789994
927	249845	77979	486.7	0.0909256
928	246831	78189	506.9	0.396699
929	259108	80401	473.5	0.0260092
930	256092	80611	452.4	0.0459571
931	253072	80822	489.5	0.0291569
932	250060	81030	519.7	0.0291507
933	247046	81239	509.6	0.0144073
934	259322	83453	481.9	0.0572746
935	256307	83662	492.4	0.0230671
936	253287	83873	510.1	0.0785822
937	250272	84082	489.2	0.0715117
938	247258	84291	474.7	0.0495579
939	275686	100708	440.4	0.0373428
940	272669	100919	452.3	0.104089
941	269653	101130	473.2	0.0444576
942	266637	101341	510.4	0.0945434
943	263620	101551	492.2	0
944	274610	85451	392.2	0.0119476
945	271595	85662	487.0	0.0390783
946	268580	85873	451.8	0.048319
947	265563	86084	489.7	0.137192
948	262549	86294	464.6	0.0456664
949	274826	88502	427.5	0.0197758
950	271811	88713	504.4	0.122381
951	268795	88924	458.6	0.0618524
952	265778	89134	455.4	0.0576551
953	262763	89346	463.8	0.0184045
954	275040	91553	433.5	0.0424378
955	272024	91765	483.5	0.0708863
956	269009	91975	488.9	0.0998789
957	265994	92186	458.2	0.149977
958	262978	92397	487.1	0
959	275256	94606	428.7	0
960	272238	94816	484.7	0.0195667
961	269223	95027	525.1	0.00837277
962	266209	95238	490.4	0.054133
963	263192	95448	485.6	0.0103793
964	275472	97655	441.6	0.0268326
965	272453	97868	485.4	0.0570131
966	269439	98079	512.6	0.013788
967	266424	98289	503.8	0.0889539
968	263406	98499	466.2	0.12936
969	290771	99648	455.2	0.0694586
970	287754	99860	463.2	0.00433719
971	284737	100073	495.2	0.038746
972	281719	100284	496.0	0.025212
973	278702	100497	436.9	0.0368444
974	290986	102699	509.6	0
975	287970	102912	501.2	0.0560751
976	289688	84392	486.8	0.0155781
977	286672	84604	505.6	0.00776967
978	283658	84817	475.9	0.0090741
979	280642	85027	428.7	0.0987479
980	277626	85240	455.8	0.049385
981	289905	87443	496.5	0.0436373
982	286890	87655	510.6	0.0828569
983	283875	87867	484.2	0.0227789
984	280859	88080	451.3	0.03286
985	277843	88290	487.0	0.0602017
986	290121	90494	453.2	0
987	287106	90708	521.1	0.0100915
988	284090	90918	484.7	0.00146225
989	281073	91131	498.7	0.0240179
990	278056	91342	462.4	0
991	290338	93545	416.9	0.0202541
992	287322	93758	474.7	0
993	284304	93970	512.6	0.00805643
994	281287	94182	501.6	0.0320265
995	278272	94393	464.4	0
996	290555	96598	418.1	0.0544295
997	287539	96809	461.7	0.000401144
998	284521	97021	522.1	0.012983
999	281503	97233	537.4	0.027923
1000	278488	97446	476.2	0
1001	109734	111982	130.0	0.180186
1002	106720	112182	113.4	0.138526
1003	103701	112378	112.0	0.154644
1004	100682	112578	97.2	0.246385
1005	97665	112777	87.0	0.238216
1006	109935	115036	133.7	0.131521
1007	106920	115233	117.2	0.159669
1008	103903	115432	90.1	0.137639
1009	100885	115630	76.1	0.214353
1010	97865	115827	72.5	0.304853
1011	110142	118086	129.0	0.253713
1012	107125	118287	113.4	0.261846
1013	104104	118484	70.7	0.200639
1014	101084	118682	45.2	0.267515
1015	98064	118881	42.8	0.381767
1016	110347	121140	101.3	0.353389
1017	107327	121337	73.9	0.413006
1018	104306	121536	47.7	0.189645
1019	101287	121734	32.3	0.385593
1020	98267	121932	25.6	0.209986
1021	110548	124192	42.0	0.508429
1022	107526	124390	36.3	0.208855
1023	109130	102826	155.2	0.00390507
1024	106113	103024	162.1	0
1025	103097	103223	150.4	0.0341309
1026	100080	103420	130.8	0.173414
1027	97060	103618	121.6	0.335005
1028	109332	105879	154.2	0.102909
1029	106315	106077	154.0	0.0482337
1030	103298	106275	133.8	0.192051
1031	100280	106473	117.6	0.164411
1032	97262	106671	103.4	0.228826
1033	109536	108930	140.0	0.301
1034	106518	109128	128.7	0.14016
1035	103500	109328	126.2	0.195163
1036	100479	109525	105.3	0.200625
1037	97464	109723	100.1	0.230287
1038	124824	110986	135.7	0.207658
1039	121807	111185	146.1	0.183125
1040	118789	111386	152.0	0.244131
1041	115775	111585	155.5	0.0823135
1042	112757	111784	140.9	0.155673
1043	125025	114038	124.0	0.209103
1044	122009	114239	135.9	0.237321
1045	118992	114437	137.4	0.23008
1046	115973	114639	144.0	0.201889
1047	112953	114835	145.1	0.0862662
1048	125233	117091	84.4	0.202444
1049	122215	117291	82.1	0.284576
1050	119196	117490	104.2	0.277122
1051	116176	117689	129.6	0.23415
1052	113157	117888	141.4	0.147242
1053	125438	120143	60.2	0.236895
1054	122419	120342	63.7	0.271812
1055	119400	120543	76.1	0.291081
1056	116380	120740	109.0	0.428901
1057	113363	120941	104.2	0.441289
1058	125642	123195	67.5	0.238342
1059	122623	123395	50.4	0.219079
1060	119606	123593	52.3	0.351546
1061	116586	123794	71.7	0.496665
1062	113569	123992	57.1	0.585046
1063	139914	109984	171.3	0.221909
1064	136894	110185	146.6	0.210732
1065	133875	110387	143.2	0.315326
1066	130857	110586	138.8	0.504378
1067	127842	110787	138.9	0.260207
1068	140116	113037	145.4	0.168363
1069	137098	113238	156.2	0.219489
1070	134080	113438	151.7	0.181665
1071	131063	113639	145.5	0.166847
1072	128045	113839	134.7	0.245003
1073	140323	116089	162.3	0.14672
1074	137305	116289	172.7	0.206205
1075	134287	116491	163.8	0.141713
1076	131270	116690	137.5	0.259052
1077	128252	116890	129.4	0.220706
1078	140528	119141	194.0	0.190525
1079	137509	119342	160.1	0.250959
1080	134492	119541	143.8	0.243958
1081	131474	119744	112.9	0.23264
1082	128457	119942	91.5	0.22635
1083	140733	122193	166.6	0.326804
1084	137715	122393	117.8	0.407355
1085	134698	122595	87.6	0.350808
1086	131679	122795	68.0	0.283178
1087	128660	122995	86.7	0.242989
1088	130253	101430	209.6	0.10894
1089	127233	101629	185.3	0.139611
1090	139505	103882	203.5	0.17579
1091	136487	104080	186.3	0.102149
1092	133471	104283	185.4	0.185068
1093	130455	104482	195.5	0.178316
1094	127436	104682	177.0	0.152962
1095	139713	106932	187.7	0.152447
1096	136693	107134	167.6	0.123533
1097	133675	107334	177.3	0.0999962
1098	130657	107534	178.3	0.213014
1099	127639	107734	150.1	0.353349
1100	156029	124236	143.3	0.705937
1101	155002	108977	206.1	0.250268
1102	151984	109178	180.0	0.233538
1103	148967	109380	174.0	0.245279
1104	145949	109583	160.0	0.256008
1105	142931	109784	181.2	0.233933
1106	155206	112029	208.0	0.258121
1107	152189	112231	179.5	0.356231
1108	149171	112434	178.3	0.23747
1109	146152	112633	175.3	0.227409
1110	143134	112835	166.2	0.244135
1111	155413	115080	217.2	0.290452
1112	152397	115283	179.9	0.197899
1113	149377	115484	199.6	0.315276
1114	146359	115687	176.0	0.157193
1115	143342	115888	169.9	0.346232
1116	155620	118133	167.6	0.433794
1117	152602	118335	146.1	0.566349
1118	149583	118537	156.7	0.414428
1119	146564	118738	161.7	0.137871
1120	143546	118939	194.4	0.256254
1121	155824	121185	118.6	0.770352
1122	152807	121386	114.4	0.685331
1123	149789	121588	138.7	0.549934
1124	146769	121791	153.1	0.453961
1125	143750	121992	182.7	0.457797
1126	154588	102872	215.5	0.177369
1127	151573	103074	226.0	0.158059
1128	148556	103278	224.7	0.171015
1129	145538	103477	217.3	0.0993448
1130	142520	103679	216.4	0.189575
1131	154797	105925	193.4	0.237586
1132	151781	106128	191.1	0.164129
1133	148762	106328	180.6	0.200736
1134	145744	106530	175.8	0.276395
1135	142730	106731	199.9	0.168243
1136	171123	123221	173.1	0.222237
1137	168106	123425	134.7	0.441462
1138	165087	123627	113.1	0.371898
1139	162067	123831	119.2	0.718425
1140	159046	124033	135.3	0.581233
1141	170087	107964	263.9	0.214372
1142	167069	108167	262.7	0.0961152
1143	164049	108369	249.9	0.166898
1144	161035	108573	234.2	0.146596
1145	158019	108774	209.1	0.266853
1146	170295	111016	252.9	0.295753
1147	167274	111218	241.8	0.180148
1148	164258	111421	242.8	0.0696271
1149	161242	111625	217.0	0.241158
1150	158223	111827	226.5	0.270497
1151	170502	114067	248.6	0.294768
1152	167482	114270	224.9	0.240259
1153	164468	114474	223.5	0.160237
1154	161452	114675	195.3	0.257669
1155	158431	114879	223.6	0.284346
1156	170707	117119	253.0	0.0713079
1157	167690	117323	210.3	0.125741
1158	164675	117525	193.8	0.171822
1159	161656	117729	184.1	0.219442
1160	158636	117929	192.5	0.34182
1161	170917	120170	195.2	0.212949
1162	167901	120374	176.8	0.201002
1163	164882	120577	157.7	0.281672
1164	161861	120780	128.8	0.533955
1165	158841	120983	128.1	0.591305
1166	169672	101859	293.8	0.301734
1167	166656	102064	277.0	0.0977925
1168	163638	102265	252.7	0.123949
1169	160622	102467	240.1	0.146254
1170	157607	102671	236.6	0.143867
1171	169881	104911	282.2	0.260937
1172	166864	105114	268.8	0.299713
1173	163843	105318	261.6	0.158642
1174	160830	105520	260.7	0.195368
1175	157815	105722	234.2	0.212978
1176	186215	122202	153.2	0.374219
1177	183199	122406	211.2	0.263447
1178	180179	122611	204.2	0.252442
1179	177157	122815	182.1	0.212094
1180	174139	123019	196.2	0.176111
1181	185171	106944	213.2	0.172442
1182	182157	107148	206.8	0.0786874
1183	179139	107354	239.9	0.0974919
1184	176122	107556	266.4	0.0801182
1185	173105	107759	261.9	0.103094
1186	185381	109997	165.1	0.144346
1187	182366	110200	185.7	0.123819
1188	179346	110404	214.5	0.112486
1189	176327	110609	237.4	0.251142
1190	173314	110811	246.0	0.235353
1191	185592	113048	144.8	0.21247
1192	182572	113252	191.7	0.200339
1193	179555	113455	232.1	0.193918
1194	176539	113660	239.3	0.241785
1195	173523	113864	248.7	0.234846
1196	185801	116100	163.5	0.282273
1197	182779	116304	196.0	0.0844153
1198	179764	116508	219.7	0.107787
1199	176746	116713	237.8	0.1405
1200	173727	116915	245.3	0.174319
1201	186009	119150	164.1	0.297806
1202	182990	119356	232.2	0.28803
1203	179973	119561	246.2	0.240838
1204	176951	119763	241.3	0.155005
1205	173933	119968	213.2	0.236794
1206	175710	101452	283.8	0.0638587
1207	172690	101657	289.4	0.0948742
1208	184963	103892	222.8	0.0825876
1209	181947	104097	234.9	0.160476
1210	178933	104301	247.0	0.141629
1211	175919	104504	262.3	0.130488
1212	172899	104708	270.4	0.128187
1213	201308	121177	261.0	0.169968
1214	198290	121382	247.2	0.247525
1215	195273	121587	251.2	0.102868
1216	192253	121793	229.5	0.297757
1217	189233	121998	225.2	0.196643
1218	201517	124226	264.0	0.184563
1219	198498	124432	231.8	0.146389
1220	200259	105920	288.3	0.182052
1221	197243	106124	275.0	0.408297
1222	194227	106330	249.0	0.111297
1223	191207	106535	218.6	0.185235
1224	188187	106740	172.6	0.242957
1225	200469	108971	258.5	0.281267
1226	197453	109177	272.9	0.177964
1227	194437	109382	249.8	0.172309
1228	191417	109586	259.5	0.155903
1229	188398	109792	179.8	0.121168
1230	200681	112023	246.0	0.195604
1231	197663	112228	236.6	0.366806
1232	194645	112433	229.6	0.235986
1233	191628	112638	230.5	0.128949
1234	188613	112843	203.5	0.175856
1235	200893	115074	258.0	0.147619
1236	197871	115281	275.9	0.179304
1237	194851	115485	269.1	0.139964
1238	191837	115690	232.3	0.121918
1239	188825	115895	232.4	0.085267
1240	201104	118125	281.1	0.162144
1241	198083	118331	270.2	0.190682
1242	195062	118537	259.8	0.188888
1243	192046	118743	253.1	0.116489
1244	189031	118946	237.7	0.154617
1245	200052	102867	286.5	0.0747691
1246	197036	103073	256.3	0.117252
1247	194017	103278	250.3	0.118696
1248	190999	103483	231.4	0.220861
1249	187980	103688	161.4	0.264648
1250	216401	120145	268.9	0.167641
1251	213383	120352	273.3	0.184217
1252	210363	120558	280.4	0.108011
1253	207344	120765	275.5	0.19092
1254	204325	120971	276.4	0.149747
1255	216611	123195	248.1	0.18229
1256	213592	123402	245.2	0.116166
1257	210573	123608	244.1	0.0747827
1258	207556	123814	249.8	0.174324
1259	204536	124021	255.2	0.227403
1260	215346	104887	238.6	0.117706
1261	212327	105095	279.0	0.00399796
1262	209314	105301	300.7	0.119935
1263	206297	105507	302.0	0.0959937
1264	203277	105713	292.6	0.224465
1265	215556	107939	247.7	0.0134883
1266	212541	108146	242.2	0.0843275
1267	209524	108353	290.8	0.127381
1268	206504	108560	312.1	0.13453
1269	203486	108765	279.2	0.272376
1270	215770	110992	240.1	0.065545
1271	212753	111198	291.4	0.0817223
1272	209734	111405	308.3	0.131436
1273	206715	111610	296.3	0.20438
1274	203700	111817	265.0	0.235327
1275	215980	114042	294.5	0.0882064
1276	212962	114250	310.4	0.191027
1277	209943	114456	309.8	0.0859635
1278	206927	114663	275.5	0.221093
1279	203912	114868	268.3	0.0964919
1280	216191	117095	298.8	0.168915
1281	213173	117301	284.4	0.181221
1282	210154	117508	303.4	0.067546
1283	207136	117714	293.9	0.207129
1284	204120	117920	283.9	0.179868
1285	215135	101837	244.4	0.138988
1286	212116	102043	230.9	0
1287	209104	102249	258.1	0.0712173
1288	206089	102456	285.5	0.212708
1289	203070	102662	286.5	0.122271
1290	231492	119109	203.8	0.158424
1291	228473	119316	250.9	0.0670745
1292	225454	119524	289.7	0.0443174
1293	222437	119731	266.1	0.182485
1294	219419	119939	290.1	0.174278
1295	231703	122157	193.7	0.129904
1296	228684	122366	238.6	0.0123617
1297	225667	122573	247.0	0.0624497
1298	222650	122781	281.1	0.101062
1299	219630	122988	274.6	0.177575
1300	230434	103852	241.2	0.124053
1301	227417	104060	317.6	0.00355682
1302	224397	104267	266.9	0.0803283
1303	221379	104474	213.8	0.241074
1304	218364	104682	200.4	0.037592
1305	230644	106903	285.6	0.0222305
1306	227627	107111	199.7	0.208883
1307	224609	107318	195.7	0.0185342
1308	221591	107526	186.4	0.00503994
1309	218572	107733	204.2	0.071207
1310	230855	109955	274.6	0.0917212
1311	227839	110163	199.8	0.119418
1312	224822	110371	181.8	0.10813
1313	221803	110577	190.2	0.15042
1314	218785	110784	231.1	0.0326109
1315	231069	113007	260.2	0.147684
1316	228051	113214	204.4	0.0402435
1317	225033	113422	179.2	0.127561
1318	222014	113629	198.7	0.0998125
1319	218996	113837	254.7	0.0167392
1320	231283	116057	203.3	0.254031
1321	228263	116266	188.8	0.19157
1322	225245	116474	229.0	0.103431
1323	222226	116680	274.3	0.0990121
1324	219207	116888	302.3	0.108797
1325	218154	101629	233.6	0.299819
1326	246583	118067	340.7	0.043082
1327	243565	118274	412.2	0.098492
1328	240546	118484	378.4	0.10779
1329	237527	118692	303.2	0.0606983
1330	234510	118901	221.0	0.0788755
1331	246798	121115	364.0	0.0518602
1332	243777	121324	416.3	0.0434048
1333	240759	121533	335.7	0.0062997
1334	237741	121742	255.1	0.12897
1335	234722	121950	226.4	0.104124
1336	247012	124164	316.8	0
1337	243991	124374	372.3	0.0752746
1338	240973	124583	325.6	0.0592346
1339	237953	124791	304.3	0.0981294
1340	245520	102809	601.2	0.0175743
1341	242501	103019	570.2	0
1342	239483	103227	489.9	0.0473378
1343	236467	103435	458.0	0
1344	233450	103644	326.4	0.0798774
1345	245732	105862	605.7	0.0179381
1346	242713	106068	501.1	0.0715298
1347	239695	106280	451.1	0.0413667
1348	236678	106487	387.7	0.027923
1349	233662	106696	341.4	0.040068
1350	245946	108912	499.3	0
1351	242928	109122	472.0	0.108256
1352	239911	109329	475.6	0.0149763
1353	236892	109539	348.5	0.0301964
1354	233874	109747	313.9	0.150115
1355	246158	111964	402.4	0.120459
1356	243140	112173	467.6	0.0218336
1357	240124	112381	396.0	0
1358	237106	112590	293.3	0.0321311
1359	234087	112798	318.1	0.028676
1360	246370	115015	395.2	0.0030382
1361	243353	115225	452.5	0.043889
1362	240337	115433	364.4	0.0199894
1363	237318	115642	282.0	0.069206
1364	234300	115850	264.2	0.125974
1365	261676	117017	464.3	0
1366	258656	117227	406.6	0.0191055
1367	255636	117438	369.2	0.117528
1368	252618	117647	412.7	0.0239453
1369	249601	117856	439.9	0
1370	261890	120067	411.5	0.117793
1371	258872	120277	357.3	0.0986237
1372	255853	120487	351.8	0.0934996
1373	252834	120697	330.0	0.0287076
1374	249818	120906	307.7	0.0302605
1375	262105	123117	374.8	0.148881
1376	259086	123326	455.9	0.0148001
1377	256068	123536	308.4	0.0546995
1378	253050	123746	409.8	0.0538089
1379	250032	123956	333.6	0
1380	251553	102391	583.3	0
1381	248535	102600	589.9	0.0652042
1382	260817	104812	466.6	0.0360903
1383	257800	105023	497.9	0
1384	254784	105233	520.8	0.0307341
1385	251767	105441	535.8	0.068442
1386	248750	105652	576.9	0.0440265
1387	261031	107864	457.8	0.230177
1388	258015	108074	452.2	0.0249955
1389	254997	108284	464.4	0.074688
1390	251980	108493	459.3	0.125171
1391	248965	108703	516.5	0.0131354
1392	261246	110916	421.0	0.153023
1393	258228	111126	411.3	0.0343131
1394	255209	111336	464.3	0.0481256
1395	252191	111546	389.1	0.05547
1396	249176	111755	398.9	0.0529906
1397	261463	113967	444.3	0.0142623
1398	258443	114178	385.5	0.126143
1399	255423	114387	503.4	0
1400	252405	114597	439.6	0
1401	249387	114806	417.8	0.0498713
1402	276765	115963	465.7	0.107661
1403	273748	116174	489.1	0.133707
1404	270729	116386	482.2	0.107955
1405	267709	116596	457.2	0.0250306
1406	264692	116807	543.7	0
1407	276979	119012	485.8	0.0904299
1408	273962	119224	478.1	0.0671339
1409	270943	119435	441.9	0.0979046
1410	267923	119646	396.8	0.12373
1411	264906	119857	418.2	0.0207929
1412	277197	122062	531.9	0.121225
1413	274178	122273	509.6	0.175819
1414	271158	122484	503.9	0.0956459
1415	268139	122695	447.4	0.0655217
1416	265122	122905	371.9	0.280366
1417	277412	125111	555.0	0.17686
1418	274391	125322	539.6	0.152023
1419	271371	125533	499.4	0.113197
1420	275901	103759	483.2	0
1421	272884	103970	482.8	0.0513153
1422	269867	104182	474.7	0.0898199
1423	266850	104392	497.8	0.0217098
1424	263834	104603	504.2	0.0326182
1425	276119	106810	455.2	0.199926
1426	273102	107022	461.5	0.141954
1427	270083	107233	484.3	0.0674819
1428	267066	107443	541.6	0
1429	264049	107654	530.4	0
1430	276334	109862	487.0	0.224707
1431	273316	110073	498.4	0.328765
1432	270299	110283	541.0	0.0613068
1433	267280	110495	543.9	0
1434	264263	110704	473.9	0.112231
1435	276551	112912	506.7	0.0575729
1436	273532	113125	515.7	0.0522268
1437	270515	113335	528.0	0.0917241
1438	267496	113546	464.2	0.0229964
1439	264479	113756	550.8	0.0113366
1440	291856	114904	531.4	0.0311195
1441	288836	115115	533.8	0.0154431
1442	285818	115328	532.5	0.00218763
1443	282799	115541	570.1	0.000117758
1444	279782	115751	505.3	0.104806
1445	292071	117952	577.8	0.106492
1446	289051	118165	596.3	0.0415012
1447	286036	118378	605.1	0
1448	283017	118589	552.9	0.0979919
1449	279998	118802	500.2	0.084684
1450	292289	121001	620.1	0
1451	289271	121214	649.0	0
1452	286253	121426	599.0	0.114693
1453	283235	121638	594.8	0.0283441
1454	280216	121850	547.7	0.0566293
1455	292505	124051	659.5	0.0519189
1456	289485	124263	642.0	0.0192675
1457	286466	124475	609.0	0.0855992
1458	283448	124687	576.9	0.181684
1459	280430	124899	570.0	0.169789
1460	284954	103123	474.0	0.0137033
1461	281935	103336	462.7	0.0127785
1462	278918	103547	435.5	0
1463	291204	105750	593.9	0
1464	288188	105963	517.3	0.0690259
1465	285172	106175	506.0	0.00453603
1466	282154	106386	473.3	0
1467	279137	106599	477.4	0
1468	291420	108802	602.7	0
1469	288404	109014	555.6	0
1470	285388	109226	503.3	0.056717
1471	282371	109438	471.1	0.0575595
1472	279355	109650	504.3	0.00128407
1473	291639	111852	540.1	0.0486011
1474	288622	112066	509.4	0.0087705
1475	285604	112278	490.1	0.0356132
1476	282586	112490	535.3	0.00470773
1477	279570	112701	544.5	0.0564477
1478	306943	113838	539.3	0.000597032
1479	303926	114051	569.0	0
1480	300908	114264	610.7	0
1481	297890	114478	598.8	0.0304809
1482	294874	114691	587.1	0.0172869
1483	307161	116887	503.9	0.148119
1484	304143	117100	516.4	0.065037
1485	301125	117314	542.1	0.0168418
1486	298108	117527	562.3	0.046213
1487	295091	117740	575.3	0.0146603
1488	307380	119935	544.2	0
1489	304363	120149	520.6	0.037636
1490	301345	120363	534.8	0.027902
1491	298327	120575	560.7	0.00207052
1492	295309	120789	569.5	0
1493	307599	122985	549.7	0.00712233
1494	304580	123198	548.7	0.147704
1495	301561	123411	573.9	0.00202586
1496	298542	123625	613.6	0
1497	295525	123837	622.0	0.000762934
1498	307816	126033	545.8	0.0416106
1499	304796	126247	560.1	0.0506288
1500	301779	126460	580.1	0
1501	66451	145450	29.5	0.318561
1502	81551	144471	25.1	0.78032
1503	78530	144668	37.5	0.53043
1504	75513	144864	41.4	0.620798
1505	72496	145059	35.5	0.248555
1506	69475	145254	32.6	0.324252
1507	80560	129219	17.5	0.22103
1508	77537	129414	20.0	0.224464
1509	74516	129611	28.3	0.281638
1510	71502	129808	31.8	0.320804
1511	68482	130001	38.8	0.408505
1512	80758	132268	22.6	0.188177
1513	77735	132466	25.9	0.190405
1514	74718	132661	32.3	0.208281
1515	71700	132857	40.2	0.225696
1516	68677	133053	45.8	0.160242
1517	80960	135320	32.6	0.187731
1518	77936	135514	41.7	0.123968
1519	74919	135712	36.1	0.209883
1520	71900	135907	45.6	0.15583
1521	68878	136102	44.4	0.24494
1522	81156	138368	36.4	0.353659
1523	78134	138565	51.3	0.270481
1524	75117	138762	54.0	0.232086
1525	72094	138958	55.0	0.216784
1526	69073	139154	38.6	0.278651
1527	81354	141419	44.7	0.28989
1528	78335	141616	49.2	0.304163
1529	75319	141811	54.4	0.246837
1530	72297	142007	52.2	0.275686
1531	69274	142204	48.1	0.267714
1532	96654	143486	52.4	0.353839
1533	93636	143683	58.6	0.188902
1534	90618	143881	62.9	0.21304
1535	87594	144077	34.5	0.298034
1536	84573	144275	27.3	0.536129
1537	95655	128233	23.6	0.367758
1538	92634	128432	24.1	0.393582
1539	89614	128627	22.0	0.200689
1540	86594	128826	20.8	0.153079
1541	83576	129022	16.5	0.117841
1542	95858	131284	42.5	0.164139
1543	92836	131480	31.4	0.184467
1544	89816	131679	18.9	0.0567054
1545	86794	131875	18.1	0.109167
1546	83774	132073	20.0	0.222869
1547	96059	134334	37.9	0.376044
1548	93039	134530	30.0	0.240384
1549	90020	134729	29.7	0.205984
1550	86999	134925	30.1	0.129557
1551	83980	135122	17.6	0.209456
1552	96254	137383	51.0	0.338362
1553	93236	137582	41.7	0.233287
1554	90216	137779	47.9	0.224554
1555	87195	137976	33.4	0.185334
1556	84179	138172	21.4	0.299699
1557	96456	140435	55.0	0.220132
1558	93438	140631	58.9	0.279422
1559	90418	140829	62.9	0.167807
1560	87394	141027	49.8	0.27249
1561	84375	141223	23.1	0.32211
1562	111756	142495	51.7	0.383272
1563	108736	142693	50.9	0.20635
1564	105716	142892	57.7	0.24166
1565	102694	143090	48.8	0.306863
1566	99674	143288	50.4	0.279695
1567	110747	127242	24.2	0.71608
1568	107725	127442	22.6	0.433806
1569	104707	127640	22.2	0.377991
1570	101689	127837	19.1	0.0894555
1571	98672	128036	16.1	0.0845733
1572	110946	130292	54.2	0.350648
1573	107929	130491	48.8	0.331163
1574	104910	130689	55.8	0.19287
1575	101893	130889	42.9	0.246164
1576	98875	131086	34.6	0.262398
1577	111154	133344	80.4	0.273556
1578	108137	133541	75.4	0.29939
1579	105118	133741	75.6	0.129555
1580	102098	133938	55.9	0.257784
1581	99078	134136	44.7	0.306695
1582	111358	136392	73.0	0.228162
1583	108337	136592	69.9	0.237532
1584	105317	136789	60.4	0.292662
1585	102295	136989	65.3	0.214522
1586	99273	137187	61.3	0.188525
1587	111558	139443	59.5	0.330666
