ID	XLAMB	YLAMB	ALT	CorineID
318	214000	566000	5	0.008194
319	218000	566000	5	0.027117
320	222000	566000	5	0.001605
321	226000	566000	8	0.025129
322	230000	566000	6	0.010313
323	234000	566000	6	0.032446
324	238000	566000	6	0.030323
325	242000	566000	8	0.044795
326	246000	566000	0	0.008794
327	250000	566000	0	0
328	254000	566000	0	0.055129
329	258000	566000	0	0.014827
330	262000	566000	0	0.043044
331	266000	566000	0	0.000771
332	270000	566000	0	0.025594
333	274000	566000	0	0.000304
334	278000	566000	0	0
335	110000	562000	0	0.032022
336	114000	562000	0	0.027761
337	118000	562000	0	0.040669
338	146000	562000	0	0.068686
339	154000	562000	0	0.066296
340	158000	562000	0	0.017914
341	162000	562000	0	0.012573
342	166000	562000	0	0.013011
343	170000	562000	0	0.044248
344	174000	562000	0	0.123232
345	178000	562000	-1	0.015506
346	182000	562000	0	0.038436
347	186000	562000	0	0.044559
348	190000	562000	0	0.010621
349	194000	562000	-1	0.006566
350	198000	562000	-1	9.6E-05
351	202000	562000	2	0.013319
352	206000	562000	3	0
353	210000	562000	4	0.011802
354	214000	562000	5	0
355	218000	562000	5	0
356	222000	562000	7	0.000554
357	226000	562000	9	0
358	230000	562000	10	0
359	234000	562000	10	0.032214
360	238000	562000	7	0.011814
361	242000	562000	10	0
362	246000	562000	10	0.010291
363	250000	562000	1	0
364	254000	562000	2	0.001218
365	258000	562000	1	0.007589
366	262000	562000	1	0
367	266000	562000	2	0.013756
368	270000	562000	0	0.009421
369	274000	562000	1	0.005473
370	278000	562000	1	0.005773
371	110000	558000	0	0.032037
372	114000	558000	0	0.026603
373	142000	558000	0	0.089628
374	154000	558000	0	0.068274
375	158000	558000	0	0.004903
376	162000	558000	0	0.003023
377	166000	558000	0	0.005745
378	170000	558000	0	0.02483
379	174000	558000	0	0.132748
380	178000	558000	0	0.029253
381	182000	558000	0	0.01175
382	186000	558000	0	3.7E-05
383	190000	558000	0	0.020044
384	194000	558000	-1	0.00338
385	198000	558000	0	0.028043
386	202000	558000	0	0.050626
387	206000	558000	3	0.010001
388	210000	558000	3	0.003794
389	214000	558000	4	0.02719
390	218000	558000	5	0.011864
391	222000	558000	9	0.047592
392	226000	558000	10	0.02151
393	230000	558000	10	0.021356
394	234000	558000	11	0.280662
395	238000	558000	11	0.029001
396	242000	558000	11	0.001675
397	246000	558000	17	0.07647
398	250000	558000	2	0.001686
399	254000	558000	2	0.018567
400	258000	558000	3	0.032397
401	262000	558000	3	0.05851
402	266000	558000	2	0
403	270000	558000	1	0.002469
404	274000	558000	2	0.008043
405	278000	558000	3	0.00456
406	110000	554000	0	0.081865
407	114000	554000	0	0.181344
408	138000	554000	0	0.068686
409	158000	554000	0	0.067108
410	162000	554000	0	0.016462
411	166000	554000	0	0.01436
412	170000	554000	0	0.069044
413	174000	554000	0	0.008377
414	178000	554000	0	0.019421
415	182000	554000	0	0.106003
416	186000	554000	0	0.027307
417	190000	554000	0	0.323116
418	194000	554000	0	0.019798
419	198000	554000	0	0
420	202000	554000	1	0.001218
421	206000	554000	2	0
422	210000	554000	4	0
423	214000	554000	5	0.022244
424	218000	554000	6	0.053993
425	222000	554000	9	0.008707
426	226000	554000	10	0.016631
427	230000	554000	12	0.019093
428	234000	554000	10	0.03984
429	238000	554000	12	0.011362
430	242000	554000	14	0.006119
431	246000	554000	24	3.2E-05
432	250000	554000	17	0.008659
433	254000	554000	4	0.000152
434	258000	554000	4	0.027056
435	262000	554000	5	0.128341
436	266000	554000	4	0
437	270000	554000	5	0.003942
438	274000	554000	4	0.00501
439	110000	550000	0	0.071185
440	114000	550000	0	0.303418
441	126000	550000	0	0.059555
442	130000	550000	0	0.074987
443	134000	550000	0	0.068747
444	154000	550000	0	0.071053
445	158000	550000	0	0.00946
446	162000	550000	0	0.018515
447	166000	550000	0	0.037532
448	170000	550000	0	0.033631
449	174000	550000	0	0.020536
450	178000	550000	0	0.019407
451	182000	550000	0	0.011647
452	186000	550000	0	0.013553
453	190000	550000	0	0.06853
454	194000	550000	1	0.109504
455	198000	550000	0	0.008186
456	202000	550000	0	0.004402
457	206000	550000	2	0.011362
458	210000	550000	3	0
459	214000	550000	7	0
460	218000	550000	15	0.000929
461	222000	550000	10	0.002129
462	226000	550000	12	0.030425
463	230000	550000	13	7.4E-05
464	234000	550000	14	0.005321
465	238000	550000	14	0
466	242000	550000	17	0.009091
467	246000	550000	17	2E-06
468	250000	550000	16	0.025885
469	254000	550000	5	0.008798
470	258000	550000	6	0.014443
471	262000	550000	6	0.00577
472	266000	550000	7	0.085814
473	270000	550000	6	0.001993
474	274000	550000	7	0.000305
475	110000	546000	0	0.058616
476	114000	546000	0	0.071883
477	118000	546000	0	0.041535
478	122000	546000	0	0.060241
479	126000	546000	0	0.033735
480	130000	546000	0	0
481	134000	546000	0	0.044534
482	154000	546000	0	0.048644
483	158000	546000	0	0.031152
484	162000	546000	0	0.017809
485	166000	546000	0	0.011339
486	170000	546000	0	0.035575
487	174000	546000	0	0.017206
488	178000	546000	0	0.009626
489	182000	546000	0	0.050656
490	186000	546000	0	0.022943
491	190000	546000	0	0.004496
492	194000	546000	0	0.02918
493	198000	546000	0	0.036683
494	202000	546000	0	0
495	206000	546000	2	0.016454
496	210000	546000	4	0
497	214000	546000	8	0
498	218000	546000	17	0
499	222000	546000	11	0.006322
500	226000	546000	12	0.000775
501	230000	546000	13	0
502	234000	546000	14	0
503	238000	546000	16	0
504	242000	546000	22	0
505	246000	546000	15	0.003208
506	250000	546000	17	1E-05
507	254000	546000	20	0.012554
508	258000	546000	7	0.016912
509	262000	546000	7	0.027473
510	266000	546000	8	0.077057
511	270000	546000	8	0.002457
512	110000	542000	0	0.018251
513	114000	542000	0	0.034135
514	118000	542000	0	0.028142
515	122000	542000	0	0.018715
516	126000	542000	-1	0.004349
517	130000	542000	-3	0.024049
518	134000	542000	-3	0.010466
519	154000	542000	0	0.057505
520	158000	542000	0	0.01867
521	162000	542000	0	0.002433
522	166000	542000	4	0.005316
523	170000	542000	0	0.009876
524	174000	542000	0	0.033044
525	178000	542000	0	0.020889
526	182000	542000	-1	0.015957
527	186000	542000	0	0.013441
528	190000	542000	-1	0.01105
529	194000	542000	0	0.04825
530	198000	542000	0	0.04675
531	202000	542000	0	0.008803
532	206000	542000	3	0
533	210000	542000	5	0.017361
534	214000	542000	6	0
535	218000	542000	11	0.015713
536	222000	542000	9	0.000628
537	226000	542000	9	0
538	230000	542000	12	0.061251
539	234000	542000	13	0
540	238000	542000	15	0.026773
541	242000	542000	16	0
542	246000	542000	18	0.010307
543	250000	542000	16	0
544	254000	542000	22	0.019784
545	258000	542000	8	0.024088
546	262000	542000	9	0.022672
547	266000	542000	10	0.00501
548	270000	542000	10	0.026422
549	110000	538000	0	0.013671
550	114000	538000	0	0.009694
551	118000	538000	0	0.006668
552	122000	538000	-1	0.003829
553	126000	538000	-2	0.006833
554	130000	538000	-3	0.054526
555	134000	538000	-4	0
556	138000	538000	0	0.060875
557	166000	538000	0	0.045162
558	170000	538000	0	0.068479
559	174000	538000	0	0.041276
560	178000	538000	-1	0.059986
561	182000	538000	0	0
562	186000	538000	0	0
563	190000	538000	0	0.032365
564	194000	538000	0	0.019853
565	198000	538000	3	0.00653
566	202000	538000	8	0
567	206000	538000	1	0.004864
568	210000	538000	1	0.013048
569	214000	538000	5	0.003798
570	218000	538000	6	0
571	222000	538000	10	0.020659
572	226000	538000	17	0
573	230000	538000	13	1.1E-05
574	234000	538000	14	0
575	238000	538000	14	0
576	242000	538000	16	0
577	246000	538000	17	2E-06
578	250000	538000	17	1.2E-05
579	254000	538000	18	0.000154
580	258000	538000	21	0.008196
581	262000	538000	11	0.009553
582	266000	538000	12	0.048522
583	270000	538000	12	0.002432
584	106000	534000	0	0.08434
585	110000	534000	0	0.000195
586	114000	534000	0	0.104252
587	118000	534000	0	0.008487
588	122000	534000	0	0.0038
589	126000	534000	-2	0
590	130000	534000	-3	0.013756
591	134000	534000	-4	0.000443
592	170000	534000	0	0.052092
593	174000	534000	-3	0.005079
594	178000	534000	-3	0.001674
595	182000	534000	0	0
596	186000	534000	0	0
597	190000	534000	0	0.030042
598	194000	534000	0	0.028424
599	198000	534000	0	0.00808
600	202000	534000	0	0.089876
601	206000	534000	1	0.062576
602	210000	534000	6	0.035346
603	214000	534000	7	0.019481
604	218000	534000	4	0
605	222000	534000	9	1.1E-05
606	226000	534000	11	0.004097
607	230000	534000	12	0.012038
608	234000	534000	13	0.000478
609	238000	534000	15	0
610	242000	534000	15	0.007012
611	246000	534000	15	0.014678
612	250000	534000	16	0.007892
613	254000	534000	16	0.010297
614	258000	534000	23	0.243248
615	262000	534000	14	0.027568
616	266000	534000	13	0.011344
617	270000	534000	14	0.004737
618	106000	530000	0	0.029753
619	110000	530000	0	0.006668
620	114000	530000	0	0.017969
621	118000	530000	0	0.007589
622	122000	530000	0	0.063387
623	126000	530000	-1	0
624	130000	530000	-2	0
625	134000	530000	-1	0.066208
626	138000	530000	0	0.080943
627	142000	530000	0	0.071209
628	146000	530000	0	0.058512
629	170000	530000	-3	0.019195
630	174000	530000	-3	0.007139
631	178000	530000	-3	0.009392
632	182000	530000	-2	0.002693
633	186000	530000	-2	0
634	190000	530000	0	0.00681
635	194000	530000	0	0.036822
636	198000	530000	-1	0.003791
637	202000	530000	-1	0.031459
638	206000	530000	0	0.002678
639	210000	530000	0	0.0038
640	214000	530000	0	0.006995
641	218000	530000	1	0.020474
642	222000	530000	7	0.015213
643	226000	530000	11	0.002561
644	230000	530000	12	0.058658
645	234000	530000	13	1E-05
646	238000	530000	14	1.5E-05
647	242000	530000	14	0.008336
648	246000	530000	13	0.016471
649	250000	530000	13	0.006442
650	254000	530000	14	0.038684
651	258000	530000	18	0.200277
652	262000	530000	19	0.027111
653	266000	530000	15	0.012343
654	270000	530000	16	0.015189
655	106000	526000	4	0.012966
656	110000	526000	0	0.038937
657	114000	526000	0	0.049239
658	118000	526000	0	0.020957
659	122000	526000	0	0.00169
660	126000	526000	0	0.056436
661	130000	526000	0	0.01766
662	134000	526000	-1	0.013613
663	138000	526000	-1	0.046235
664	142000	526000	-2	0.013021
665	146000	526000	-1	0.028137
666	150000	526000	0	0.069878
667	170000	526000	-3	0.016557
668	174000	526000	-3	0.004259
669	178000	526000	-3	0.077083
670	182000	526000	-2	0.064181
671	186000	526000	-2	0.020936
672	190000	526000	-2	0
673	194000	526000	0	0.010873
674	198000	526000	0	0.045829
675	202000	526000	-1	0.043091
676	206000	526000	0	0.034961
677	210000	526000	0	0.085094
678	214000	526000	1	0.020808
679	218000	526000	1	0.001064
680	222000	526000	9	0.005318
681	226000	526000	8	0.083486
682	230000	526000	11	0.225451
683	234000	526000	12	0.027016
684	238000	526000	13	0.007276
685	242000	526000	12	0.004778
686	246000	526000	12	0.017529
687	250000	526000	11	0.000152
688	254000	526000	13	0.034261
689	258000	526000	14	0.036034
690	262000	526000	18	0.048265
691	266000	526000	16	0.04136
692	106000	522000	12	0.001875
693	110000	522000	0	0.041342
694	114000	522000	0	0.097573
695	118000	522000	0	0.183062
696	122000	522000	-1	0.020925
697	126000	522000	-1	0.015722
698	130000	522000	0	0.023169
699	134000	522000	-1	0.050458
700	138000	522000	0	0.04012
701	142000	522000	0	0.088603
702	146000	522000	0	0.161003
703	170000	522000	-1	0.021974
704	174000	522000	-4	0.006224
705	178000	522000	-3	0.080438
706	182000	522000	-3	0.033924
707	186000	522000	-2	0
708	190000	522000	-1	0.001144
709	194000	522000	0	0.032776
710	198000	522000	0	0.059781
711	202000	522000	-1	0.068221
712	206000	522000	0	0.045699
713	210000	522000	0	0.123085
714	214000	522000	1	0.012261
715	218000	522000	2	0.011321
716	222000	522000	3	0.00192
717	226000	522000	10	0.029381
718	230000	522000	10	0
719	234000	522000	11	0.007128
720	238000	522000	9	0.008363
721	242000	522000	9	0.006149
722	246000	522000	10	0.098818
723	250000	522000	9	4.2E-05
724	254000	522000	11	0.013312
725	258000	522000	13	0.01588
726	262000	522000	15	0.012535
727	266000	522000	17	0.060289
728	102000	518000	0	0.05813
729	106000	518000	2	0
730	110000	518000	0	0.144131
731	114000	518000	0	0.16572
732	118000	518000	-1	0.092572
733	122000	518000	-1	0
734	126000	518000	-1	0.005015
735	130000	518000	-2	0.062431
736	134000	518000	0	0.227928
737	138000	518000	0	0.012783
738	142000	518000	0	0.03397
739	170000	518000	0	0.132305
740	174000	518000	-3	0.014404
741	178000	518000	-3	0.02246
742	182000	518000	-2	0
743	186000	518000	-2	0.010604
744	190000	518000	-2	0.008295
745	194000	518000	-1	0.02551
746	198000	518000	0	0.018966
747	202000	518000	0	0.041688
748	206000	518000	0	0
749	210000	518000	0	0.080404
750	214000	518000	1	0.000761
751	218000	518000	2	0
752	222000	518000	3	1E-05
753	226000	518000	7	0
754	230000	518000	8	0
755	234000	518000	9	0.019614
756	238000	518000	8	0.039006
757	242000	518000	8	0.018009
758	246000	518000	8	0.111081
759	250000	518000	10	0
760	254000	518000	11	0
761	258000	518000	12	0.000914
762	262000	518000	14	0.003059
763	266000	518000	15	0.01458
764	102000	514000	0	0.062562
765	106000	514000	1	0.03123
766	110000	514000	2	0.104864
767	114000	514000	-2	0.170805
768	118000	514000	-3	0.005758
769	122000	514000	-1	0.015874
770	126000	514000	-2	0.031938
771	130000	514000	0	0.046047
772	138000	514000	0	0.059151
773	170000	514000	0	0.058542
774	174000	514000	-1	0.035164
775	178000	514000	-1	0.03558
776	182000	514000	-1	0.031505
777	186000	514000	0	0.020328
778	190000	514000	0	0.026134
779	194000	514000	0	0.023123
780	198000	514000	0	0.049766
781	202000	514000	0	0.078459
782	206000	514000	0	0
783	210000	514000	0	0.021405
784	214000	514000	1	0.001825
785	218000	514000	3	0
786	222000	514000	4	0.011055
787	226000	514000	4	0.035713
788	230000	514000	6	0.048848
789	234000	514000	6	0.019899
790	238000	514000	7	0.001674
791	242000	514000	8	0.018866
792	246000	514000	9	0.011953
793	102000	510000	0	0.040828
794	106000	510000	2	0.015416
795	110000	510000	0	0.04306
796	114000	510000	-2	0.001069
797	118000	510000	-1	0.006984
798	122000	510000	-3	0
799	126000	510000	-2	0
800	130000	510000	0	0.033339
801	166000	510000	-3	0.024768
802	170000	510000	-3	0.00472
803	174000	510000	-3	0.039346
804	178000	510000	-3	0.020924
805	182000	510000	-1	0.033441
806	186000	510000	0	0.025516
807	190000	510000	0	0.171823
808	194000	510000	0	0.021367
809	198000	510000	0	0
810	202000	510000	0	0.088495
811	206000	510000	0	0
812	210000	510000	0	0.004257
813	214000	510000	1	0.035723
814	218000	510000	2	0.013148
815	222000	510000	4	0
816	226000	510000	5	0
817	230000	510000	4	0
818	234000	510000	7	0.000725
819	238000	510000	8	0.156385
820	242000	510000	9	0.014806
821	246000	510000	10	0
822	102000	506000	4	0.061084
823	106000	506000	1	0.065174
824	110000	506000	0	0.05004
825	114000	506000	0	0.009019
826	118000	506000	-2	0.016317
827	122000	506000	-3	0.018567
828	126000	506000	-2	0.003798
829	130000	506000	-1	0.001069
830	158000	506000	0	0.106125
831	162000	506000	0	0.052353
832	166000	506000	-3	0.093449
833	170000	506000	-4	0
834	174000	506000	-4	0.003315
835	178000	506000	-3	0.097633
836	182000	506000	-3	0
837	186000	506000	0	0.006949
838	190000	506000	0	0.095596
839	194000	506000	0	0.037078
840	198000	506000	0	0.008246
841	202000	506000	0	0.101692
842	206000	506000	0	0.044863
843	210000	506000	0	0.003771
844	214000	506000	1	0
845	218000	506000	3	0
846	222000	506000	5	0.001068
847	226000	506000	6	0.051649
848	230000	506000	8	0
849	234000	506000	8	0.001195
850	238000	506000	7	0.005994
851	242000	506000	11	4.8E-05
852	246000	506000	26	0.001387
853	102000	502000	9	0.165992
854	106000	502000	3	0.14899
855	110000	502000	0	0.035269
856	114000	502000	0	0.175661
857	118000	502000	0	0.024363
858	122000	502000	-2	0.002072
859	126000	502000	0	0.188144
860	130000	502000	-2	0.10779
861	134000	502000	0	0.108694
862	158000	502000	-1	0.216978
863	162000	502000	-1	0.168402
864	166000	502000	-3	0.000783
865	170000	502000	-4	0
866	174000	502000	-3	0.006378
867	178000	502000	-3	0.062345
868	182000	502000	-3	0
869	186000	502000	0	0.009187
870	190000	502000	0	0
871	194000	502000	0	0.005739
872	198000	502000	0	0.039028
873	202000	502000	2	0.269468
874	206000	502000	1	0.186827
875	210000	502000	1	0
876	214000	502000	4	0.040566
877	218000	502000	5	1.2E-05
878	222000	502000	8	0.024652
879	226000	502000	11	0.019338
880	230000	502000	14	0
881	234000	502000	6	0.00531
882	238000	502000	7	0.001978
883	242000	502000	14	0.02095
884	246000	502000	23	0.004671
885	98000	498000	0	0.082037
886	102000	498000	8	0.424636
887	106000	498000	1	0.262407
888	110000	498000	-1	0.023828
889	114000	498000	0	0.089082
890	118000	498000	0	0.046396
891	122000	498000	0	0.004938
892	126000	498000	-1	0.01618
893	130000	498000	0	0.032543
894	134000	498000	0	0.059916
895	138000	498000	0	0.063381
896	150000	498000	0	0.068686
897	154000	498000	-3	0.065826
898	158000	498000	-1	0.016244
899	162000	498000	-4	0.07203
900	166000	498000	-4	0.050953
901	170000	498000	-4	0
902	174000	498000	-3	0.013714
903	178000	498000	-3	0.03172
904	182000	498000	-2	0.000628
905	186000	498000	0	0.062449
906	190000	498000	0	0.00501
907	194000	498000	1	0.013891
908	198000	498000	7	0.088542
909	202000	498000	3	0.094328
910	206000	498000	0	0.042995
911	210000	498000	1	0
912	214000	498000	2	0
913	218000	498000	4	0.000152
914	222000	498000	5	0.000457
915	226000	498000	8	0.011212
916	230000	498000	6	0.017914
917	234000	498000	7	0.072132
918	238000	498000	8	0.026017
919	242000	498000	12	0.037809
920	246000	498000	17	0
921	250000	498000	24	0
922	254000	498000	48	0.007136
923	262000	498000	20	0.005925
924	98000	494000	0	0.043739
925	102000	494000	11	0.037345
926	106000	494000	1	0.079924
927	110000	494000	0	0.022141
928	114000	494000	0	0.255516
929	118000	494000	1	0.285744
930	122000	494000	0	0.102927
931	126000	494000	-1	0.000148
932	130000	494000	0	0.023512
933	134000	494000	0	0.050233
934	138000	494000	0	0.068583
935	142000	494000	0	0.068686
936	146000	494000	0	0.046593
937	150000	494000	-3	0.044358
938	154000	494000	-3	0.021189
939	158000	494000	-3	0.007385
