ID	XLAMB	YLAMB	ALT	CorineID
656	110000	526000	0	0.142929
657	114000	526000	0	0.156514
658	118000	526000	0	0.136306
659	122000	526000	0	0.124481
660	126000	526000	0	0.160256
661	130000	526000	0	0.134738
662	134000	526000	-1	0.132795
663	138000	526000	-1	0.152817
664	142000	526000	-2	0.121921
665	146000	526000	-1	0.129856
666	150000	526000	0	0.067844
667	170000	526000	-3	0.111945
668	174000	526000	-3	0.12838
669	178000	526000	-3	0.155879
670	182000	526000	-2	0.16138
671	186000	526000	-2	0.136299
672	190000	526000	-2	0.126274
673	194000	526000	0	0.128386
674	198000	526000	0	0.082098
675	202000	526000	-1	0.112778
676	206000	526000	0	0.131068
677	210000	526000	0	0.184154
678	214000	526000	1	0.136238
679	218000	526000	1	0.12687
680	222000	526000	9	0.065859
681	226000	526000	8	0.165323
682	230000	526000	11	0.27503
683	234000	526000	12	0.127573
684	238000	526000	13	0.128687
685	242000	526000	12	0.127478
686	246000	526000	12	0.134334
687	250000	526000	11	0.126324
688	254000	526000	13	0.138849
689	258000	526000	14	0.141928
690	262000	526000	18	0.149275
691	266000	526000	16	0.129045
692	106000	522000	12	0.001806
693	110000	522000	0	0.129876
694	114000	522000	0	0.168165
695	118000	522000	0	0.240437
696	122000	522000	-1	0.13618
697	126000	522000	-1	0.133791
698	130000	522000	0	0.137146
699	134000	522000	-1	0.160462
700	138000	522000	0	0.152863
701	142000	522000	0	0.173377
702	146000	522000	0	0.188108
703	170000	522000	-1	0.096126
704	174000	522000	-4	0.125862
705	178000	522000	-3	0.186273
706	182000	522000	-3	0.149921
707	186000	522000	-2	0.126368
708	190000	522000	-1	0.084396
709	194000	522000	0	0.126305
710	198000	522000	0	0.079954
711	202000	522000	-1	0.076721
712	206000	522000	0	0.132103
713	210000	522000	0	0.193236
714	214000	522000	1	0.128665
715	218000	522000	2	0.131579
716	222000	522000	3	0.123791
717	226000	522000	10	0.118786
718	230000	522000	10	0.126122
719	234000	522000	11	0.114031
720	238000	522000	9	0.125024
721	242000	522000	9	0.121062
722	246000	522000	10	0.186065
723	250000	522000	9	0.118753
724	254000	522000	11	0.126535
725	258000	522000	13	0.127609
726	262000	522000	15	0.122023
727	266000	522000	17	0.073687
728	102000	518000	0	0.053672
729	106000	518000	2	0.066784
730	110000	518000	0	0.201551
731	114000	518000	0	0.219746
732	118000	518000	-1	0.169211
733	122000	518000	-1	0.126084
734	126000	518000	-1	0.128503
735	130000	518000	-2	0.144824
736	134000	518000	0	0.235696
737	138000	518000	0	0.130175
738	142000	518000	0	0.122386
739	170000	518000	0	0.152465
740	174000	518000	-3	0.137371
741	178000	518000	-3	0.137026
742	182000	518000	-2	0.11558
743	186000	518000	-2	0.131345
744	190000	518000	-2	0.124913
745	194000	518000	-1	0.0932
746	198000	518000	0	0.100943
747	202000	518000	0	0.106126
748	206000	518000	0	0.126368
749	210000	518000	0	0.17319
750	214000	518000	1	0.103741
751	218000	518000	2	0.11663
752	222000	518000	3	0.120514
753	226000	518000	7	0.119594
754	230000	518000	8	0.126368
755	234000	518000	9	0.135565
756	238000	518000	8	0.152173
757	242000	518000	8	0.134205
758	246000	518000	8	0.203915
759	250000	518000	10	0.126248
760	254000	518000	11	0.124829
761	258000	518000	12	0.124667
762	262000	518000	14	0.121939
763	266000	518000	15	0.131576
764	102000	514000	0	0.058781
765	106000	514000	1	0.118418
766	110000	514000	2	0.162499
767	114000	514000	-2	0.252474
768	118000	514000	-3	0.129089
769	122000	514000	-1	0.131828
770	126000	514000	-2	0.141421
771	130000	514000	0	0.098064
772	138000	514000	0	0.075011
773	170000	514000	0	0.073271
774	174000	514000	-1	0.092771
775	178000	514000	-1	0.10583
776	182000	514000	-1	0.098532
777	186000	514000	0	0.108536
778	190000	514000	0	0.103387
779	194000	514000	0	0.1061
780	198000	514000	0	0.154084
781	202000	514000	0	0.179273
782	206000	514000	0	0.126368
783	210000	514000	0	0.136523
784	214000	514000	1	0.101481
785	218000	514000	3	0.104233
786	222000	514000	4	0.117225
787	226000	514000	4	0.143132
788	230000	514000	6	0.154214
789	234000	514000	6	0.126033
790	238000	514000	7	0.122355
791	242000	514000	8	0.135031
792	246000	514000	9	0.129945
793	102000	510000	0	0.038202
794	106000	510000	2	0.092418
795	110000	510000	0	0.143974
796	114000	510000	-2	0.12545
797	118000	510000	-1	0.129633
798	122000	510000	-3	0.125883
799	126000	510000	-2	0.12595
800	130000	510000	0	0.112951
801	166000	510000	-3	0.102041
802	170000	510000	-3	0.117013
803	174000	510000	-3	0.144889
804	178000	510000	-3	0.115555
805	182000	510000	-1	0.071497
806	186000	510000	0	0.099946
807	190000	510000	0	0.241097
808	194000	510000	0	0.135338
809	198000	510000	0	0.126368
810	202000	510000	0	0.184108
811	206000	510000	0	0.126368
812	210000	510000	0	0.128379
813	214000	510000	1	0.142221
814	218000	510000	2	0.132592
815	222000	510000	4	0.119696
816	226000	510000	5	0.126361
817	230000	510000	4	0.125164
818	234000	510000	7	0.095141
819	238000	510000	8	0.226523
820	242000	510000	9	0.132877
821	246000	510000	10	0.126026
822	102000	506000	4	0.058954
823	106000	506000	1	0.121536
824	110000	506000	0	0.131061
825	114000	506000	0	0.116778
826	118000	506000	-2	0.133289
827	122000	506000	-3	0.134674
828	126000	506000	-2	0.126758
829	130000	506000	-1	0.12545
830	158000	506000	0	0.104247
831	162000	506000	0	0.096424
832	166000	506000	-3	0.180499
833	170000	506000	-4	0.125381
834	174000	506000	-4	0.12104
835	178000	506000	-3	0.183564
836	182000	506000	-3	0.11567
837	186000	506000	0	0.075499
838	190000	506000	0	0.170472
839	194000	506000	0	0.149227
840	198000	506000	0	0.126338
841	202000	506000	0	0.162704
842	206000	506000	0	0.14267
843	210000	506000	0	0.127329
844	214000	506000	1	0.122168
845	218000	506000	3	0.120798
846	222000	506000	5	0.100102
847	226000	506000	6	0.123926
848	230000	506000	8	0.081865
849	234000	506000	8	0.073445
850	238000	506000	7	0.126198
851	242000	506000	11	0.121799
852	246000	506000	26	0.069752
853	102000	502000	9	0.171861
854	106000	502000	3	0.18962
855	110000	502000	0	0.138806
856	114000	502000	0	0.228906
857	118000	502000	0	0.133342
858	122000	502000	-2	0.126253
859	126000	502000	0	0.208927
860	130000	502000	-2	0.19612
861	134000	502000	0	0.129866
862	158000	502000	-1	0.226729
863	162000	502000	-1	0.19272
864	166000	502000	-3	0.092904
865	170000	502000	-4	0.122232
866	174000	502000	-3	0.117099
867	178000	502000	-3	0.148432
868	182000	502000	-3	0.126368
869	186000	502000	0	0.08526
870	190000	502000	0	0.126368
871	194000	502000	0	0.121419
872	198000	502000	0	0.146839
873	202000	502000	2	0.294654
874	206000	502000	1	0.24755
875	210000	502000	1	0.117852
876	214000	502000	4	0.13699
877	218000	502000	5	0.085412
878	222000	502000	8	0.093358
879	226000	502000	11	0.069908
880	230000	502000	14	0.035065
881	234000	502000	6	0.102877
882	238000	502000	7	0.127236
883	242000	502000	14	0.121409
884	246000	502000	23	0.118175
885	98000	498000	0	0.077669
886	102000	498000	8	0.423847
887	106000	498000	1	0.295698
888	110000	498000	-1	0.137467
889	114000	498000	0	0.162193
890	118000	498000	0	0.133544
891	122000	498000	0	0.109027
892	126000	498000	-1	0.11699
893	130000	498000	0	0.136975
894	134000	498000	0	0.076828
895	138000	498000	0	0.069036
896	150000	498000	0	0.063444
897	154000	498000	-3	0.060796
898	158000	498000	-1	0.040078
899	162000	498000	-4	0.155922
900	166000	498000	-4	0.13803
901	170000	498000	-4	0.126245
902	174000	498000	-3	0.13342
903	178000	498000	-3	0.149609
904	182000	498000	-2	0.123235
905	186000	498000	0	0.144481
906	190000	498000	0	0.128735
907	194000	498000	1	0.126875
908	198000	498000	7	0.135851
909	202000	498000	3	0.154247
910	206000	498000	0	0.146097
911	210000	498000	1	0.118642
912	214000	498000	2	0.097903
913	218000	498000	4	0.099518
914	222000	498000	5	0.093153
915	226000	498000	8	0.095392
916	230000	498000	6	0.130512
917	234000	498000	7	0.162092
918	238000	498000	8	0.135432
919	242000	498000	12	0.101202
920	246000	498000	17	0.120857
