ID	XLAMB	YLAMB	ALT	CorineID
1	226000	618000	0	0.048653
2	230000	618000	0	0.061783
3	234000	618000	0	0.05913
4	206000	614000	0	0.051952
5	210000	614000	0	0.04211
6	214000	614000	0	0.044478
7	218000	614000	0	0.04389
8	174000	610000	0	0.05713
9	178000	610000	0	0.060726
10	182000	610000	0	0.055995
11	186000	610000	0	0.054375
12	190000	610000	0	0.047535
13	206000	610000	0	0.024092
14	210000	610000	0	0.036779
15	242000	610000	0	0.068949
16	246000	610000	0	0.044115
17	250000	610000	0	0.101081
18	158000	606000	0	0.051507
19	162000	606000	0	0.043642
20	166000	606000	0	0.056012
21	170000	606000	0	0.059598
22	174000	606000	0	0.012542
23	178000	606000	0	0.032212
24	182000	606000	0	0.053561
25	186000	606000	0	0.051971
26	190000	606000	0	0.061079
27	194000	606000	0	0.063444
28	206000	606000	0	0.059769
29	210000	606000	0	0.063444
30	226000	606000	0	0.058534
31	230000	606000	0	0.051395
32	234000	606000	0	0.039257
33	238000	606000	0	0.009579
34	242000	606000	0	0.003762
35	246000	606000	0	0.013387
36	250000	606000	0	0.033287
37	254000	606000	0	0.08455
38	142000	602000	0	0.054946
39	146000	602000	0	0.038529
40	150000	602000	2	0.030316
41	154000	602000	1	0.019471
42	158000	602000	0	0.036673
43	186000	602000	0	0.063444
44	190000	602000	0	0.062681
45	194000	602000	0	0.046107
46	198000	602000	0	0.031763
47	202000	602000	0	0.029872
48	206000	602000	0	0.047074
49	210000	602000	0	0.080817
50	214000	602000	0	0.045661
51	218000	602000	0	0.03637
52	222000	602000	0	0.014151
53	226000	602000	0	0.001115
54	230000	602000	0	0.0002
55	234000	602000	0	0.015704
56	238000	602000	0	0.012247
57	242000	602000	0	0.044837
58	246000	602000	0	0.007188
59	250000	602000	0	0.009493
60	254000	602000	0	0.030176
61	142000	598000	2	0.027877
62	146000	598000	0	0.036219
63	150000	598000	0	0.051428
64	182000	598000	0	0.060447
65	186000	598000	0	0.031418
66	190000	598000	0	0.012447
67	194000	598000	0	0.006746
68	198000	598000	0	0.00762
69	202000	598000	0	0.00675
70	206000	598000	0	0.027598
71	210000	598000	0	0.059259
72	214000	598000	0	0.019973
73	218000	598000	0	0.006611
74	222000	598000	0	0.01384
75	226000	598000	0	0.007913
76	230000	598000	0	0.009931
77	234000	598000	0	0.0002
78	238000	598000	0	0.012584
79	242000	598000	0	0.0002
80	246000	598000	0	0.005734
81	250000	598000	0	0.0002
82	254000	598000	0	0.01692
83	138000	594000	0	0.063444
84	174000	594000	0	0.056283
85	178000	594000	0	0.031682
86	182000	594000	0	0.011872
87	186000	594000	0	0.007902
88	190000	594000	0	0.0002
89	194000	594000	0	0.068385
90	198000	594000	0	0.049071
91	202000	594000	0	0.0002
92	206000	594000	0	0.020079
93	210000	594000	0	0.048291
94	214000	594000	0	0.024699
95	218000	594000	0	0.008286
96	222000	594000	0	0.0002
97	226000	594000	0	0.0002
98	230000	594000	0	0.037905
99	234000	594000	0	0.001952
100	238000	594000	-1	0.005151
101	242000	594000	0	0.007326
102	246000	594000	0	0.010798
103	250000	594000	0	0.013205
104	254000	594000	0	0.095535
105	258000	594000	0	0.314548
106	262000	594000	0	0.168622
107	130000	590000	0	0.040869
108	134000	590000	0	0.042827
109	138000	590000	0	0.054554
110	170000	590000	0	0.014411
111	174000	590000	0	0.003914
112	178000	590000	0	0.0002
113	182000	590000	0	0.011934
114	186000	590000	0	0.00762
115	190000	590000	0	0.001295
116	194000	590000	0	0.03167
117	198000	590000	0	0.021718
118	202000	590000	0	0.0002
119	206000	590000	0	0.024176
120	210000	590000	0	0.0002
121	214000	590000	0	0.0002
122	218000	590000	0	0.055692
123	222000	590000	0	0.00587
124	226000	590000	0	0.0002
125	230000	590000	0	0.004285
126	234000	590000	0	0.021448
127	238000	590000	-1	0.015262
128	242000	590000	-1	0.018127
129	246000	590000	-1	0.003513
130	250000	590000	-1	0.01179
131	254000	590000	-2	0.00257
132	258000	590000	-2	0.005369
133	262000	590000	-2	0.092636
134	266000	590000	-1	0.026786
135	270000	590000	0	0.061499
136	126000	586000	0	0.041609
137	166000	586000	0	0.01447
138	170000	586000	0	0.017149
139	174000	586000	0	0.028703
140	178000	586000	0	0.016701
141	182000	586000	0	0.028277
142	186000	586000	0	0.0002
143	190000	586000	0	0.015103
144	194000	586000	-1	0.008338
145	198000	586000	0	0.029567
146	202000	586000	1	0.012976
147	206000	586000	0	0.040933
148	210000	586000	0	0.001805
149	214000	586000	0	0.001513
150	218000	586000	0	0.033977
151	222000	586000	0	0.082279
152	226000	586000	0	0.012241
153	230000	586000	0	0.034559
154	234000	586000	0	0.077666
155	238000	586000	-1	0.027223
156	242000	586000	-1	0.005073
157	246000	586000	-1	0.001009
158	250000	586000	-2	0.015829
159	254000	586000	-2	0.019898
160	258000	586000	-2	0.028185
161	262000	586000	-2	0.006746
162	266000	586000	-1	0.002243
163	270000	586000	0	0.03931
164	274000	586000	0	0.056163
165	122000	582000	1	0.029684
166	126000	582000	0	0.053527
167	158000	582000	0	0.054275
168	162000	582000	0	0.011485
169	166000	582000	0	0.009068
170	170000	582000	0	0.000492
171	174000	582000	0	0.026842
172	178000	582000	0	0.157809
173	182000	582000	0	0.135729
174	186000	582000	-1	0.070865
175	190000	582000	0	0.056836
176	194000	582000	0	0.04909
177	198000	582000	0	0.040033
178	202000	582000	0	0.02102
179	206000	582000	0	0.007913
180	210000	582000	0	0.008485
181	214000	582000	0	0.02057
182	218000	582000	0	0.013263
183	222000	582000	0	0.001757
184	226000	582000	0	0.001513
185	230000	582000	0	0.186128
186	234000	582000	1	0.345371
187	238000	582000	0	0.154658
188	242000	582000	-1	0.029693
189	246000	582000	-1	0.000876
190	250000	582000	-1	0.020123
191	254000	582000	-2	0.002534
192	258000	582000	-2	0.000297
193	262000	582000	-1	0.0002
194	266000	582000	0	0.007758
195	270000	582000	0	0.004857
196	274000	582000	-1	0.000346
197	278000	582000	0	0.004472
198	118000	578000	0	0.053671
199	122000	578000	0	0.062167
200	158000	578000	0	0.141239
201	162000	578000	0	0.029888
202	166000	578000	0	0.121398
203	170000	578000	0	0.006601
204	174000	578000	0	0.015092
205	178000	578000	0	0.063351
206	182000	578000	0	0.241184
207	186000	578000	-1	0.177091
208	190000	578000	-1	0.000809
209	194000	578000	0	0.068297
210	198000	578000	0	0.05166
211	202000	578000	1	0.038788
212	206000	578000	0	0.048123
213	210000	578000	0	0.011652
214	214000	578000	0	0.01022
215	218000	578000	0	0.004282
216	222000	578000	0	0.047917
217	226000	578000	0	0.007465
218	230000	578000	0	0.026038
219	234000	578000	0	0.155351
220	238000	578000	0	0.121684
221	242000	578000	0	0.072309
222	246000	578000	0	0.116179
223	250000	578000	0	0.018709
224	254000	578000	0	0.030599
225	258000	578000	-1	0.0002
226	262000	578000	0	0.061783
227	266000	578000	-2	0.004124
228	270000	578000	-1	0.0324
229	274000	578000	-1	0.012557
230	278000	578000	-1	0.017463
231	118000	574000	0	0.037383
232	122000	574000	0	0.045683
233	158000	574000	0	0.064345
234	162000	574000	0	0.0002
235	166000	574000	0	0.004133
236	170000	574000	0	0.008923
237	174000	574000	0	0.0002
238	178000	574000	0	0.0002
239	182000	574000	0	0.005882
240	186000	574000	-1	0.008625
241	190000	574000	-1	0.018439
242	194000	574000	0	0.019991
243	198000	574000	0	0.008274
244	202000	574000	0	0.015855
245	206000	574000	2	0.0002
246	210000	574000	2	0.001955
247	214000	574000	1	0.050992
248	218000	574000	1	0.003698
249	222000	574000	2	0.089202
250	226000	574000	0	0.090393
251	230000	574000	0	0.02345
252	234000	574000	1	0.067982
253	238000	574000	2	0.02538
254	242000	574000	0	0.038235
255	246000	574000	0	0.109922
256	250000	574000	0	0.075539
257	254000	574000	0	0.070685
258	258000	574000	-1	0.020382
259	262000	574000	-1	0.025991
260	266000	574000	0	0.205867
261	270000	574000	-1	0.002665
262	274000	574000	-2	0.003689
263	114000	570000	0	0.036413
264	118000	570000	0	0.042662
265	122000	570000	0	0.027998
266	154000	570000	0	0.069497
267	158000	570000	0	0.003726
268	162000	570000	0	0.01122
269	166000	570000	0	0.001076
270	170000	570000	0	0.015576
271	174000	570000	0	0.0002
272	178000	570000	0	0.009353
273	182000	570000	0	0.005577
274	186000	570000	-1	0.005775
275	190000	570000	0	0.032689
276	194000	570000	0	0.026017
277	198000	570000	0	0.062608
278	202000	570000	1	0.25559
279	206000	570000	2	0.05725
280	210000	570000	2	0.0002
281	214000	570000	3	0.006317
282	218000	570000	3	0.005873
283	222000	570000	4	0.020919
284	226000	570000	3	0.006135
285	230000	570000	2	0.000195
286	234000	570000	3	0.08908
287	238000	570000	3	0.034951
288	242000	570000	0	0.040391
289	246000	570000	0	0.000199
290	250000	570000	0	0.006788
291	254000	570000	0	0.273309
292	258000	570000	0	0.031529
293	262000	570000	0	0.04486
294	266000	570000	-1	0.018585
295	270000	570000	-1	0.020711
296	274000	570000	0	0.02043
297	278000	570000	0	0.00192
298	110000	566000	0	0.051288
299	114000	566000	0	0.023719
300	118000	566000	0	0.0002
301	122000	566000	0	0.034879
302	150000	566000	0	0.063444
303	154000	566000	0	0.076368
304	158000	566000	0	0.001367
305	162000	566000	0	0.01397
306	166000	566000	0	0.020702
307	170000	566000	0	0.003409
308	174000	566000	0	0.001805
309	178000	566000	0	0.0002
310	182000	566000	0	0.011814
311	186000	566000	0	0.041494
312	190000	566000	0	0.002674
313	194000	566000	-1	0.000346
314	198000	566000	-1	0.02147
315	202000	566000	1	0.059897
316	206000	566000	1	0.013586
317	210000	566000	3	0.001768
318	214000	566000	5	0.008012
319	218000	566000	5	0.026714
320	222000	566000	5	0.00194
321	226000	566000	8	0.030678
322	230000	566000	6	0.012235
323	234000	566000	6	0.040338
324	238000	566000	6	0.034737
325	242000	566000	8	0.043134
326	246000	566000	0	0.008634
327	250000	566000	0	0.0002
328	254000	566000	0	0.072187
329	258000	566000	0	0.016059
330	262000	566000	0	0.043091
331	266000	566000	0	0.004813
332	270000	566000	0	0.033918
333	274000	566000	0	0.000488
334	278000	566000	0	0.0002
335	110000	562000	0	0.029558
336	114000	562000	0	0.029592
337	118000	562000	0	0.039432
338	146000	562000	0	0.063444
339	154000	562000	0	0.088457
340	158000	562000	0	0.017506
341	162000	562000	0	0.01226
342	166000	562000	0	0.01268
343	170000	562000	0	0.044366
344	174000	562000	0	0.119143
345	178000	562000	-1	0.019281
346	182000	562000	0	0.036403
347	186000	562000	0	0.043776
348	190000	562000	0	0.010269
349	194000	562000	-1	0.006409
350	198000	562000	-1	0.000353
351	202000	562000	2	0.01289
352	206000	562000	3	0.000179
353	210000	562000	4	0.011502
354	214000	562000	5	0.000178
355	218000	562000	5	0.000183
356	222000	562000	7	0.000652
357	226000	562000	9	0.000174
358	230000	562000	10	0.000188
359	234000	562000	10	0.033876
360	238000	562000	7	0.011518
361	242000	562000	10	0.000152
362	246000	562000	10	0.010045
363	250000	562000	1	0.0002
364	254000	562000	2	0.001367
365	258000	562000	1	0.007478
366	262000	562000	1	0.0002
367	266000	562000	2	0.013394
368	270000	562000	0	0.022833
369	274000	562000	1	0.005449
370	278000	562000	1	0.005735
371	110000	558000	0	0.035825
372	114000	558000	0	0.02564
373	142000	558000	0	0.084621
374	154000	558000	0	0.063063
375	158000	558000	0	0.004703
376	162000	558000	0	0.002976
377	166000	558000	0	0.005477
378	170000	558000	0	0.024019
379	174000	558000	0	0.138278
380	178000	558000	0	0.027712
381	182000	558000	0	0.010994
382	186000	558000	0	0.000233
383	190000	558000	0	0.018616
384	194000	558000	-1	0.003341
385	198000	558000	0	0.028093
386	202000	558000	0	0.049278
387	206000	558000	3	0.009791
388	210000	558000	3	0.003836
389	214000	558000	4	0.026285
390	218000	558000	5	0.011494
391	222000	558000	9	0.043966
392	226000	558000	10	0.019929
393	230000	558000	10	0.023319
394	234000	558000	11	0.299564
395	238000	558000	11	0.03293
396	242000	558000	11	0.001789
397	246000	558000	17	0.075366
398	250000	558000	2	0.008619
399	254000	558000	2	0.017998
400	258000	558000	3	0.031274
401	262000	558000	3	0.0816
402	266000	558000	2	0.0002
403	270000	558000	1	0.002467
404	274000	558000	2	0.007913
405	278000	558000	3	0.004527
406	110000	554000	0	0.077541
407	114000	554000	0	0.176691
408	138000	554000	0	0.063444
409	158000	554000	0	0.071245
410	162000	554000	0	0.015576
411	166000	554000	0	0.013394
412	170000	554000	0	0.067715
413	174000	554000	0	0.007895
414	178000	554000	0	0.023867
415	182000	554000	0	0.111237
416	186000	554000	0	0.027797
417	190000	554000	0	0.325973
418	194000	554000	0	0.019562
419	198000	554000	0	0.0002
420	202000	554000	1	0.001364
421	206000	554000	2	0.00017
422	210000	554000	4	0.0002
423	214000	554000	5	0.02193
424	218000	554000	6	0.053513
425	222000	554000	9	0.008309
426	226000	554000	10	0.016077
427	230000	554000	12	0.050094
428	234000	554000	10	0.057147
429	238000	554000	12	0.011076
430	242000	554000	14	0.024903
431	246000	554000	24	0.01345
432	250000	554000	17	0.011269
433	254000	554000	4	0.000338
434	258000	554000	4	0.026153
435	262000	554000	5	0.126932
436	266000	554000	4	0.000196
437	270000	554000	5	0.003795
438	274000	554000	4	0.004985
439	110000	550000	0	0.067319
440	114000	550000	0	0.306069
441	126000	550000	0	0.055017
442	130000	550000	0	0.071192
443	134000	550000	0	0.063533
444	154000	550000	0	0.065757
445	158000	550000	0	0.016189
446	162000	550000	0	0.017214
447	166000	550000	0	0.034715
448	170000	550000	0	0.031628
449	174000	550000	0	0.019109
450	178000	550000	0	0.033039
451	182000	550000	0	0.01188
452	186000	550000	0	0.012819
453	190000	550000	0	0.070537
454	194000	550000	1	0.109648
455	198000	550000	0	0.008035
456	202000	550000	0	0.004411
457	206000	550000	2	0.011082
458	210000	550000	3	0.000197
459	214000	550000	7	0.000142
460	218000	550000	15	0.007868
461	222000	550000	10	0.002227
462	226000	550000	12	0.029231
463	230000	550000	13	0.00022
464	234000	550000	14	0.005235
465	238000	550000	14	0.000132
466	242000	550000	17	0.008855
467	246000	550000	17	0.000752
468	250000	550000	16	0.03168
469	254000	550000	5	0.008636
470	258000	550000	6	0.013946
471	262000	550000	6	0.005733
472	266000	550000	7	0.090124
473	270000	550000	6	0.002017
474	274000	550000	7	0.000488
475	110000	546000	0	0.078155
476	114000	546000	0	0.071496
477	118000	546000	0	0.038866
478	122000	546000	0	0.05565
479	126000	546000	0	0.032101
480	130000	546000	0	0.00016
481	134000	546000	0	0.041136
482	154000	546000	0	0.045091
483	158000	546000	0	0.029569
484	162000	546000	0	0.016565
485	166000	546000	0	0.011063
486	170000	546000	0	0.033321
487	174000	546000	0	0.016297
488	178000	546000	0	0.009239
489	182000	546000	0	0.046809
490	186000	546000	0	0.021287
491	190000	546000	0	0.004329
492	194000	546000	0	0.029369
493	198000	546000	0	0.036863
494	202000	546000	0	0.0002
495	206000	546000	2	0.015978
496	210000	546000	4	0.000148
497	214000	546000	8	8.1E-05
498	218000	546000	17	4.9E-05
499	222000	546000	11	0.009452
500	226000	546000	12	0.000872
501	230000	546000	13	0.000181
502	234000	546000	14	0.000158
503	238000	546000	16	0.000122
504	242000	546000	22	6.7E-05
505	246000	546000	15	0.00836
506	250000	546000	17	0.004443
507	254000	546000	20	0.012184
508	258000	546000	7	0.016413
509	262000	546000	7	0.026552
510	266000	546000	8	0.082893
511	270000	546000	8	0.011013
512	110000	542000	0	0.023584
513	114000	542000	0	0.034304
514	118000	542000	0	0.027035
515	122000	542000	0	0.017398
516	126000	542000	-1	0.004194
517	130000	542000	-3	0.023272
518	134000	542000	-3	0.009811
519	154000	542000	0	0.053566
520	158000	542000	0	0.017685
521	162000	542000	0	0.002412
522	166000	542000	4	0.005218
523	170000	542000	0	0.009272
524	174000	542000	0	0.036071
525	178000	542000	0	0.020046
526	182000	542000	-1	0.014984
527	186000	542000	0	0.012684
528	190000	542000	-1	0.010351
529	194000	542000	0	0.047379
530	198000	542000	0	0.044977
531	202000	542000	0	0.008626
532	206000	542000	3	0.000166
533	210000	542000	5	0.016801
534	214000	542000	6	0.000168
535	218000	542000	11	0.015181
536	222000	542000	9	0.000748
537	226000	542000	9	0.000196
538	230000	542000	12	0.058958
539	234000	542000	13	0.000197
540	238000	542000	15	0.025872
541	242000	542000	16	0.000149
542	246000	542000	18	0.014122
543	250000	542000	16	0.000111
544	254000	542000	22	0.031864
545	258000	542000	8	0.024057
546	262000	542000	9	0.023249
547	266000	542000	10	0.005005
548	270000	542000	10	0.025529
549	110000	538000	0	0.022373
550	114000	538000	0	0.009497
551	118000	538000	0	0.006595
552	122000	538000	-1	0.003809
553	126000	538000	-2	0.006753
554	130000	538000	-3	0.054247
555	134000	538000	-4	0.0002
556	138000	538000	0	0.056234
557	166000	538000	0	0.041751
558	170000	538000	0	0.063253
559	174000	538000	0	0.038397
560	178000	538000	-1	0.058982
561	182000	538000	0	0.000193
562	186000	538000	0	0.0002
563	190000	538000	0	0.029958
564	194000	538000	0	0.019173
565	198000	538000	3	0.006463
566	202000	538000	8	0.000162
567	206000	538000	1	0.004838
568	210000	538000	1	0.012643
569	214000	538000	5	0.00378
570	218000	538000	6	0.000184
571	222000	538000	10	0.019948
572	226000	538000	17	6.9E-05
573	230000	538000	13	0.004812
574	234000	538000	14	0.000173
575	238000	538000	14	0.000196
576	242000	538000	16	0.000313
577	246000	538000	17	0.001058
578	250000	538000	17	0.004926
579	254000	538000	18	0.001093
580	258000	538000	21	0.010083
581	262000	538000	11	0.009353
582	266000	538000	12	0.055131
583	270000	538000	12	0.002532
584	106000	534000	0	0.082785
585	110000	534000	0	0.017831
586	114000	534000	0	0.101367
587	118000	534000	0	0.00834
588	122000	534000	0	0.003844
589	126000	534000	-2	0.0002
590	130000	534000	-3	0.013394
591	134000	534000	-4	0.000606
592	170000	534000	0	0.048133
593	174000	534000	-3	0.005062
594	178000	534000	-3	0.001797
595	182000	534000	0	0.000106
596	186000	534000	0	0.000179
597	190000	534000	0	0.027797
598	194000	534000	0	0.026274
599	198000	534000	0	0.007653
600	202000	534000	0	0.096914
601	206000	534000	1	0.066094
602	210000	534000	6	0.035441
603	214000	534000	7	0.034048
604	218000	534000	4	0.00019
605	222000	534000	9	0.004725
606	226000	534000	11	0.004056
607	230000	534000	12	0.019442
608	234000	534000	13	0.000949
609	238000	534000	15	0.000295
610	242000	534000	15	0.019656
611	246000	534000	15	0.026427
612	250000	534000	16	0.007758
613	254000	534000	16	0.010053
614	258000	534000	23	0.249385
615	262000	534000	14	0.034425
616	266000	534000	13	0.011057
617	270000	534000	14	0.00473
618	106000	530000	0	0.027912
619	110000	530000	0	0.006595
620	114000	530000	0	0.017437
621	118000	530000	0	0.007478
622	122000	530000	0	0.06273
623	126000	530000	-1	0.0002
624	130000	530000	-2	0.0002
625	134000	530000	-1	0.06736
626	138000	530000	0	0.082799
627	142000	530000	0	0.075143
628	146000	530000	0	0.054196
629	170000	530000	-3	0.01784
630	174000	530000	-3	0.007047
631	178000	530000	-3	0.009208
632	182000	530000	-2	0.002727
633	186000	530000	-2	0.000192
634	190000	530000	0	0.006454
635	194000	530000	0	0.034057
636	198000	530000	-1	0.003681
637	202000	530000	-1	0.029374
638	206000	530000	0	0.002739
639	210000	530000	0	0.003828
640	214000	530000	0	0.009857
641	218000	530000	1	0.020647
642	222000	530000	7	0.014808
643	226000	530000	11	0.002651
644	230000	530000	12	0.058807
645	234000	530000	13	0.00419
646	238000	530000	14	0.006345
647	242000	530000	14	0.008167
648	246000	530000	13	0.015987
649	250000	530000	13	0.019481
650	254000	530000	14	0.037307
651	258000	530000	18	0.210187
652	262000	530000	19	0.034728
653	266000	530000	15	0.011846
654	270000	530000	16	0.014419
655	106000	526000	4	0.012215
